word,npmi-bias,him-npmi,him-count,they-npmi,they-count
strange,0.0747025365739413,0.2438297615194369,1,0.1691272249454956,3
whether,0.0747025365739413,0.2438297615194369,1,0.1691272249454956,3
gang,0.07480832100105492,0.2413264334907196,1,0.1665181124896647,3
ride,0.07480832100105492,0.2413264334907196,1,0.1665181124896647,3
reality,0.07490820809984261,0.238943186013845,1,0.1640349779140024,3
safe,0.07490820809984261,0.238943186013845,1,0.1640349779140024,3
foreign,0.07490820809984261,0.238943186013845,1,0.1640349779140024,3
notice,0.07490820809984261,0.238943186013845,1,0.1640349779140024,3
military,0.0750028038009436,0.2366683294735546,1,0.161665525672611,3
hispanic,0.07509262544932041,0.2344918305773595,1,0.1593992051280391,3
arrested,0.07517811826339849,0.2324050111406903,1,0.1572268928772918,3
student,0.07517811826339849,0.2324050111406903,1,0.1572268928772918,3
met,0.07517811826339849,0.2324050111406903,1,0.1572268928772918,3
grow,0.07533761174389911,0.2284711101463647,1,0.1531334984024656,3
security,0.07541224452682821,0.2266115631967702,1,0.151199318669942,3
brought,0.07541224452682821,0.2266115631967702,1,0.151199318669942,3
save,0.07548382719403421,0.2248164958641349,1,0.1493326686701007,3
feet,0.07548382719403421,0.2248164958641349,1,0.1493326686701007,3
judge,0.0755525909390932,0.2230812987032297,1,0.1475287077641365,3
alot,0.0756187417331341,0.2214018483365587,1,0.1457831066034246,3
possible,0.0756824638616031,0.2197744408685104,1,0.1440919770069073,3
play,0.07580326798194889,0.2166627123387813,1,0.1408594443568324,3
cool,0.07580326798194889,0.2166627123387813,1,0.1408594443568324,3
click,0.0759161441979031,0.2137229725088788,1,0.1378068283109757,3
looked,0.0759161441979031,0.2137229725088788,1,0.1378068283109757,3
radio,0.0759699094074891,0.2123114733877132,1,0.1363415639802241,3
lets,0.07602203172461558,0.2109360351157493,1,0.1349140033911337,3
listen,0.07602203172461558,0.2109360351157493,1,0.1349140033911337,3
green,0.07602203172461558,0.2109360351157493,1,0.1349140033911337,3
murder,0.076347846402919,0.2021736636650511,1,0.1258258172621321,3
march,0.076347846402919,0.2021736636650511,1,0.1258258172621321,3
7,0.07643038745735321,0.1999066614978504,1,0.1234762740404972,3
e,0.07650901966281949,0.1977283793570957,1,0.1212193596942762,3
lots,0.076655860877117,0.1936102521370312,1,0.1169543912599142,3
6,0.0770023452527499,0.1836164726598154,1,0.1066141274070655,3
com,0.07715182634603568,0.2078782643865963,4,0.1307264380405606,15
forum,0.07791692600267189,0.1550158933475375,1,0.0770989673448656,3
told,0.0788379418972473,0.3301502306413367,6,0.2513122887440894,22
back,0.07982303498204782,0.2976967395516473,9,0.2178737045695995,36
once,0.08025669497840521,0.2565098123896824,3,0.1762531174112772,10
stories,0.08079112110744141,0.2887232099089763,2,0.2079320888015349,6
sitting,0.08090419212472488,0.2866095147851856,2,0.2057053226604607,6
bet,0.08111489559998991,0.2826346854458359,2,0.201519789845846,6
saw,0.08111490076831102,0.2383032272934217,3,0.1571883265251107,10
lost,0.08148576558747911,0.2755199297769435,2,0.1940341641894644,6
said,0.08151138312489692,0.3095441633532902,7,0.2280327802283933,26
disgusting,0.08187779615570312,0.2678255065420651,2,0.185947710386362,6
old,0.0819457464730797,0.2274732232698586,4,0.1455274767967789,14
especially,0.0819486722051625,0.2664143980131788,2,0.1844657258080163,6
at,0.08236751443901141,0.326616912749491,19,0.2442493983104796,84
during,0.0828075532265142,0.2487850921168876,2,0.1659775388903734,6
teacher,0.08303311462267529,0.2439802932247864,2,0.1609471786021111,6
night,0.08323762466500711,0.2395552664325908,2,0.1563176417675837,6
let,0.08550328386614708,0.2737848028274988,5,0.1882815189613517,17
had,0.08758878530021541,0.3248138624028754,12,0.23722507710266,46
police,0.08792942217589592,0.2617455264941375,3,0.1738161043182416,9
enough,0.0879650338590601,0.2610647005846911,3,0.173099666725631,9
see,0.08798147050689009,0.2978790009828294,11,0.2098975304759393,42
hair,0.08832697282109292,0.2540576416843928,3,0.1657306688632999,9
person,0.08880058583889111,0.2446343038436076,3,0.1558337180047165,9
found,0.08880058583889111,0.2446343038436076,3,0.1558337180047165,9
house,0.09163764819873421,0.2774895059196531,4,0.1858518577209189,12
whenever,0.09239964997329422,0.3038027351238634,2,0.2114030851505692,5
someone,0.09241375119160011,0.2637038543468052,4,0.1712901031552051,12
absolutely,0.09318304490219892,0.290931882312627,2,0.1977488374104281,5
kick,0.09331431717460362,0.2887232099089763,2,0.1954088927343727,5
eating,0.09343907888464659,0.2866095147851856,2,0.193170435900539,5
utilities,0.0951666126897863,0.326975622735601,1,0.2318090100458147,2
evolution,0.0951666126897863,0.326975622735601,1,0.2318090100458147,2
verdict,0.0951666126897863,0.326975622735601,1,0.2318090100458147,2
grabbing,0.0951666126897863,0.326975622735601,1,0.2318090100458147,2
class,0.09537592321141919,0.2841334227333135,3,0.1887574995218943,8
gets,0.09547662848444069,0.24979809086954,2,0.1543214623850993,5
proud,0.09566595343741632,0.2792498869638345,3,0.1835839335264182,8
atleast,0.09611618736582012,0.3126563396819113,1,0.2165401523160912,2
wouldnt,0.09611618736582012,0.3126563396819113,1,0.2165401523160912,2
done,0.096122526432419,0.2370572225800559,2,0.1409346961476369,5
interviews,0.0967881067451501,0.3021214586608924,1,0.2053333519157423,2
stole,0.0967881067451501,0.3021214586608924,1,0.2053333519157423,2
hostile,0.0967881067451501,0.3021214586608924,1,0.2053333519157423,2
buddies,0.0967881067451501,0.3021214586608924,1,0.2053333519157423,2
panic,0.0967881067451501,0.3021214586608924,1,0.2053333519157423,2
week,0.09681613295419761,0.2590688872801512,3,0.1622527543259536,8
described,0.09730748788856572,0.2937249036291447,1,0.196417415740579,2
dat,0.09730748788856572,0.2937249036291447,1,0.196417415740579,2
chocolate,0.09730748788856572,0.2937249036291447,1,0.196417415740579,2
wisdom,0.09730748788856572,0.2937249036291447,1,0.196417415740579,2
i,0.09743051403966291,0.3654189997152411,63,0.2679884856755782,315
wore,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
daddy,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
saving,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
desert,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
tools,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
federal,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
pregnant,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
piss,0.09773026956473557,0.2867129454680772,1,0.1889826759033416,2
smile,0.09808635931130652,0.2806748764088565,1,0.18258851709755,2
handed,0.09808635931130652,0.2806748764088565,1,0.18258851709755,2
teen,0.09808635931130652,0.2806748764088565,1,0.18258851709755,2
mary,0.09808635931130652,0.2806748764088565,1,0.18258851709755,2
despite,0.09808635931130652,0.2806748764088565,1,0.18258851709755,2
away,0.098232898663356,0.279833567375064,4,0.181600668711708,11
love,0.09833981887284513,0.2780667905048632,4,0.1797269716320181,11
sold,0.09839363550231262,0.2753612228189775,1,0.1769675873166649,2
hanging,0.09839363550231262,0.2753612228189775,1,0.1769675873166649,2
boyfriend,0.09839363550231262,0.2753612228189775,1,0.1769675873166649,2
israeli,0.09839363550231262,0.2753612228189775,1,0.1769675873166649,2
from,0.09851603310803822,0.3214803030667667,18,0.2229642699587285,68
2,0.09856330839088878,0.2253857465579885,3,0.1268224381670997,8
arrest,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
player,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
grand,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
beating,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
push,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
stood,0.09866364107942549,0.2706086587789285,1,0.171945017699503,2
walked,0.09890426225393356,0.2663042096598264,1,0.1673999474058928,2
kiss,0.09890426225393356,0.2663042096598264,1,0.1673999474058928,2
schooling,0.09890426225393356,0.2663042096598264,1,0.1673999474058928,2
teeth,0.09890426225393356,0.2663042096598264,1,0.1673999474058928,2
host,0.09890426225393356,0.2663042096598264,1,0.1673999474058928,2
while,0.09893983751457491,0.2679575010691969,4,0.169017663554622,11
table,0.09912112593029312,0.2623663603677288,1,0.1632452344374357,2
gotta,0.09931838749948138,0.2587342944276961,1,0.1594159069282147,2
laughing,0.09949920268541518,0.2553613880073394,1,0.1558621853219242,2
turning,0.09949920268541518,0.2553613880073394,1,0.1558621853219242,2
knife,0.09949920268541518,0.2553613880073394,1,0.1558621853219242,2
hurt,0.09949920268541518,0.2553613880073394,1,0.1558621853219242,2
g,0.09966602426505702,0.2522110832706662,1,0.1525450590056092,2
double,0.09966602426505702,0.2522110832706662,1,0.1525450590056092,2
spirit,0.09982079629353821,0.2492541655752122,1,0.149433369281674,2
spend,0.09982079629353821,0.2492541655752122,1,0.149433369281674,2
write,0.09982079629353821,0.2492541655752122,1,0.149433369281674,2
god,0.09988314627420103,0.2960737799490826,5,0.1961906336748816,14
tend,0.09996508558365791,0.2464669065431087,1,0.1465018209594508,2
typical,0.1001001732917072,0.2438297615194369,1,0.1437295882277297,2
abuse,0.1001001732917072,0.2438297615194369,1,0.1437295882277297,2
involved,0.1001001732917072,0.2438297615194369,1,0.1437295882277297,2
wonderful,0.10022712030544492,0.2413264334907196,1,0.1410993131852747,2
explain,0.10022712030544492,0.2413264334907196,1,0.1410993131852747,2
break,0.10034681494051231,0.238943186013845,1,0.1385963710733327,2
claims,0.10034681494051231,0.238943186013845,1,0.1385963710733327,2
x,0.10046000839434399,0.2366683294735546,1,0.1362083210792106,2
christ,0.10046000839434399,0.2366683294735546,1,0.1362083210792106,2
shoot,0.10056734154402672,0.2344918305773595,1,0.1339244890333328,2
per,0.10056734154402672,0.2344918305773595,1,0.1339244890333328,2
hitler,0.10056734154402672,0.2344918305773595,1,0.1339244890333328,2
straight,0.10056734154402672,0.2344918305773595,1,0.1339244890333328,2
gonna,0.10056734154402672,0.2344918305773595,1,0.1339244890333328,2
cities,0.1006693655057952,0.2324050111406903,1,0.1317356456348951,2
favorite,0.1006693655057952,0.2324050111406903,1,0.1317356456348951,2
ive,0.1007665576210661,0.2304003126663697,1,0.1296337550453036,2
r,0.1007665576210661,0.2304003126663697,1,0.1296337550453036,2
russian,0.1007665576210661,0.2304003126663697,1,0.1296337550453036,2
bar,0.1009480597203011,0.2266115631967702,1,0.1256635034764691,2
she,0.10095243326699799,0.2312195966170684,4,0.1302671633500704,11
middle,0.10103305649682841,0.2248164958641349,1,0.1237834393673065,2
similar,0.10103305649682841,0.2248164958641349,1,0.1237834393673065,2
unfortunately,0.10103305649682841,0.2248164958641349,1,0.1237834393673065,2
phone,0.1011146095834306,0.2230812987032297,1,0.1219666891197991,2
charged,0.10119297292273381,0.2214018483365587,1,0.1202088754138249,2
east,0.10134101541577518,0.2181957363774679,1,0.1168547209616927,2
top,0.10134101541577518,0.2181957363774679,1,0.1168547209616927,2
months,0.1014787397225954,0.2151726243028288,1,0.1136938845802334,2
outside,0.10154413893892882,0.2137229725088788,1,0.11217883356995,2
single,0.10184166395152941,0.2070076202711212,1,0.1051659563195918,2
university,0.1018960151989052,0.2057586610731931,1,0.1038626458742879,2
red,0.1018960151989052,0.2057586610731931,1,0.1038626458742879,2
sf,0.1021465720879896,0.1999066614978504,1,0.0977600894098608,2
racial,0.10248824626417868,0.1916585281256523,1,0.0891702818614736,2
message,0.10274213935437361,0.1853091302200214,1,0.0825669908656478,2
beautiful,0.1028084851767636,0.1836164726598154,1,0.0808079874830518,2
hey,0.1031870973689862,0.1736670061958214,1,0.0704799088268352,2
thanks,0.10345212156569521,0.1663790348906812,1,0.062926913324986,2
https,0.1040549591127696,0.1486052182409655,1,0.0445502591281959,2
students,0.10523442925765417,0.2811511596825986,3,0.1759167304249444,7
times,0.1065154548611156,0.2845880453353165,5,0.1780725904742009,13
life,0.10668840692538578,0.257139168741038,3,0.1504507618156522,7
girl,0.1069340865398174,0.2528687082833076,3,0.1459346217434902,7
calling,0.10706898780930882,0.3068560024147448,2,0.199787014605436,4
ape,0.10829251205063323,0.2887232099089763,2,0.1804306978583431,4
boys,0.10856148844661337,0.2845824348275702,2,0.1760209463809568,4
stick,0.1088063624144,0.2807598805478364,2,0.1719535181334364,4
number,0.10913668961328771,0.2755199297769435,2,0.1663832401636558,4
israel,0.10943094466548509,0.2707675137247977,2,0.1613365690593126,4
hundreds,0.10952226490282407,0.2692757408042147,2,0.1597534759013906,4
jewish,0.11166266175661839,0.2316199980105114,2,0.119957336253893,4
thousands,0.1146394701007496,0.3036779726704364,3,0.1890385025696868,6
remember,0.11627974178614,0.2801922717184903,3,0.1639125299323503,6
talk,0.1176006240930429,0.3045329777184817,6,0.1869323536254388,14
her,0.12045696407456213,0.2693092534055421,7,0.14885228933098,17
next,0.12271669161414431,0.3142312542396557,6,0.1915145626255114,13
post,0.12394293971717169,0.2540059472321789,4,0.1300630075150072,8
vile,0.12486239550988251,0.3174535283978423,2,0.1925911328879598,3
ran,0.12615204155619109,0.3009359335882614,2,0.1747838920320703,3
angry,0.1265471911442631,0.2956744160897587,2,0.1691272249454956,3
fed,0.1268969043986246,0.290931882312627,2,0.1640349779140024,3
self,0.1270186899019703,0.3067330279893395,3,0.1797143380873692,5
ass,0.12705768423636532,0.2887232099089763,2,0.161665525672611,3
jesus,0.1271403221120354,0.3051825158702931,3,0.1780421937582577,5
somewhere,0.1272103096571465,0.2866095147851856,2,0.1593992051280391,3
morning,0.1276263821453708,0.2807598805478364,2,0.1531334984024656,3
drug,0.1277530707148313,0.2789523893847733,2,0.151199318669942,3
african,0.127991222012807,0.2755199297769435,2,0.1475287077641365,3
muslim,0.127991222012807,0.2755199297769435,2,0.1475287077641365,3
car,0.12821149705676543,0.2723034740636727,2,0.1440919770069073,3
sister,0.1283157002095724,0.2707675137247977,2,0.1424518135152253,3
friend,0.12887119202695438,0.2821271891796713,3,0.1532559971527169,5
ask,0.12895251705796587,0.3187855128860412,4,0.1898329958280753,7
brother,0.1289556883740264,0.2611197844044521,2,0.1321640960304257,3
picture,0.12900985137882162,0.2801922717184903,3,0.1511824203396687,5
song,0.1293382704224567,0.2551640876845888,2,0.1258258172621321,3
lol,0.13100176860703058,0.2932371759360948,4,0.1622354073290642,7
says,0.131226214093219,0.2902923860573436,4,0.1590661719641246,7
bumps,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
vague,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
talmud,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
hector,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
hauling,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
tapp,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
mehico,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
bankruptcy,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
gonzalez,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
mumsy,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
grant,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
cheered,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
pressed,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
montessori,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
dised,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
capped,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
monique,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
phony,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
peeps,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
dime,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
dere,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
hubbard,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
restrained,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
returning,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
cue,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
stepped,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
despicable,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
78265,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
appel,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
gat,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
convinced,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
hoola,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
slapped,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
rumble,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
fidelity,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
purported,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
intergraton,0.13279262853769028,0.3501203596120513,1,0.217327731074361,1
3,0.13288383094636863,0.267469896841979,4,0.1345860658956104,7
recess,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
couch,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
clueless,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
folklore,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
selfish,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
cbs,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
abc,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
attachment,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
ropes,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
heem,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
lightning,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
printing,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
tiger,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
seal,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
darkness,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
guidance,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
robbie,0.1348831806764849,0.326975622735601,1,0.1920924420591161,1
stamps,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
spelling,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
og,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
jus,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
wit,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
laptop,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
suited,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
conquer,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
ate,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
coke,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
taco,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
attacker,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
trusted,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
goodness,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
hoops,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
rag,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
intentionally,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
den,0.1360944654302793,0.3126563396819113,1,0.176561874251632,1
video,0.13684420514844528,0.257700187570523,5,0.1208559824220777,9
dealer,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
skinned,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
nights,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
shake,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
smashed,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
extent,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
examples,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
units,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
behaviour,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
feds,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
soldier,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
magazine,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
complaining,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
rob,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
dropped,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
spit,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
invent,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
anytime,0.1369458179502539,0.3021214586608924,1,0.1651756407106385,1
coat,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
navy,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
multiply,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
request,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
details,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
pulled,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
ra,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
butt,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
uncle,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
laid,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
becouse,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
asks,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
huh,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
jury,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
exchange,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
niglet,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
declare,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
stolen,0.1376003134556406,0.2937249036291447,1,0.1561245901735041,1
introduce,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
op,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
nigs,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
scared,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
track,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
picking,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
mercury,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
faith,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
canadian,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
professor,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
nbc,0.13813059280427858,0.2867129454680772,1,0.1485823526637986,1
crowd,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
trick,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
memories,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
threw,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
bitch,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
shaved,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
screaming,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
neighbor,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
suspended,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
grab,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
cnn,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
independent,0.13857537740002812,0.2806748764088565,1,0.1420994990088284,1
officers,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
led,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
holy,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
attitude,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
satan,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
guards,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
spoken,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
breaking,0.1389577554665817,0.2753612228189775,1,0.1364034673523958,1
actions,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
afternoon,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
holiday,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
ar,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
hates,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
figured,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
letter,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
rich,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
forest,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
surely,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
superiority,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
destroyed,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
pagan,0.1392926001571768,0.2706086587789285,1,0.1313160586217517,1
drop,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
negroid,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
user,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
rid,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
calls,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
ahead,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
hall,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
awhile,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
camera,0.13959005239077246,0.2663042096598264,1,0.1267141572690539,1
protesters,0.13985733449908172,0.2623663603677288,1,0.1225090258686471,1
bell,0.13985733449908172,0.2623663603677288,1,0.1225090258686471,1
task,0.13985733449908172,0.2623663603677288,1,0.1225090258686471,1
ok,0.13987751930649558,0.3187855128860412,4,0.1789079935795456,6
passed,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
ignorant,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
parts,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
everybody,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
theres,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
blonde,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
window,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
onto,0.14009977100266197,0.2587342944276961,1,0.1186345234250341,1
file,0.14032139909288607,0.2553613880073394,1,0.1150399889144533,1
floor,0.1405253520054539,0.2522110832706662,1,0.1116857312652123,1
topic,0.1405253520054539,0.2522110832706662,1,0.1116857312652123,1
friday,0.1405253520054539,0.2522110832706662,1,0.1116857312652123,1
brain,0.1405253520054539,0.2522110832706662,1,0.1116857312652123,1
jail,0.1406324095854555,0.3234168333252418,3,0.1827844237397863,4
values,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
polish,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
greatest,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
ignore,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
300,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
turned,0.14071410964520212,0.2492541655752122,1,0.1085400559300101,1
nor,0.14088966804115802,0.2464669065431087,1,0.1055772385019507,1
project,0.14088966804115802,0.2464669065431087,1,0.1055772385019507,1
anybody,0.14088966804115802,0.2464669065431087,1,0.1055772385019507,1
hold,0.1410536572514856,0.2438297615194369,1,0.1027761042679513,1
kid,0.1411300005048474,0.3155782667565872,5,0.1744482662517398,8
trash,0.14120742545159093,0.2413264334907196,1,0.1001190080391287,1
reported,0.14120742545159093,0.2413264334907196,1,0.1001190080391287,1
drive,0.14120742545159093,0.2413264334907196,1,0.1001190080391287,1
following,0.14120742545159093,0.2413264334907196,1,0.1001190080391287,1
rock,0.1413521002083486,0.238943186013845,1,0.0975910858054964,1
wp,0.14148863398222677,0.2366683294735546,1,0.0951796954913278,1
needs,0.14148863398222677,0.2366683294735546,1,0.0951796954913278,1
