word,npmi-bias,her-npmi,her-count,his-npmi,his-count
28,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
saturday,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
drop,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
hall,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
coon,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
negroid,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
nigeria,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
pull,-0.012370485942244797,0.2307801668448255,1,0.2431506527870703,1
refuse,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
neighbors,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
arab,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
jumped,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
hates,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
actions,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
forest,-0.012285520502485409,0.2352132252962996,1,0.247498745798785,1
officers,-0.012191872747193827,0.2401088624228536,1,0.2523007351700474,1
personally,-0.012191872747193827,0.2401088624228536,1,0.2523007351700474,1
ex,-0.012191872747193827,0.2401088624228536,1,0.2523007351700474,1
boat,-0.012191872747193827,0.2401088624228536,1,0.2523007351700474,1
wigger,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
talks,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
suspended,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
chosen,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
handed,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
robbery,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
mothers,-0.012087371636947009,0.2455838165117697,1,0.2576711881487167,1
pregnant,-0.011968883820489107,0.2518068891920725,1,0.2637757730125616,1
wore,-0.011968883820489107,0.2518068891920725,1,0.2637757730125616,1
op,-0.011968883820489107,0.2518068891920725,1,0.2637757730125616,1
ur,-0.011968883820489107,0.2518068891920725,1,0.2637757730125616,1
complex,-0.011968883820489107,0.2518068891920725,1,0.2637757730125616,1
attacking,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
pulled,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
punk,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
niglet,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
aswell,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
coat,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
jury,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
brethren,-0.011831632435405193,0.2590359782343009,1,0.2708676106697061,1
smashed,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
wedding,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
aside,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
stabbed,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
complaining,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
rob,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
saga,-0.011667771011127204,0.2676957755738872,1,0.2793635465850144,1
i,-0.011566690055018591,0.3062929030750106,74,0.3178595931300292,67
not,-0.01147360154541549,0.2092292080021127,13,0.2207028095475282,12
taylor,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
gf,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
principal,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
stormed,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
suited,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
wandering,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
auto,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
blanket,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
backpack,-0.011462938903750275,0.2785659300028224,1,0.2900288689065727,1
patch,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
substitute,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
igger,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
shakes,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
gather,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
whut,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
donate,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
contaminating,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
kicks,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
youths,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
container,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
streicher,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
semen,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
talkin,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
antics,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
aww,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
smiley,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
guidance,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
straw,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
chick,-0.011185883502247695,0.2933498404975982,1,0.3045357239998459,1
handled,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
conslour,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
neevr,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
monkies,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
rotweiler,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
het,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
narcissistic,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
butchy,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
schatzi,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
forgein,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
uneven,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
lil,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
sweetie,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
huffed,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
wrench,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
blonds,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
procedure,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
ohhh,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
finially,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
imports,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
val,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
packi,-0.010741386413718135,0.3172673163336049,1,0.328008702747323,1
can,-0.010628839216056285,0.2417394291913187,13,0.252368268407375,12
would,-0.009116005015256917,0.2239659819940241,11,0.233081987009281,10
s,-0.007295227635775947,0.2649013240242338,27,0.2721965516600097,24
time,-0.007280349210475601,0.251945541068708,10,0.2592258902791836,9
t,-0.006953842459163612,0.2499058218246277,18,0.2568596642837913,16
own,-0.006636243124560903,0.281302194913151,10,0.2879384380377119,9
their,-0.006054230673994299,0.1700738756925413,8,0.1761281063665356,7
we,-0.0043786564498184966,0.2300316789766905,15,0.234410335426509,13
there,-0.004293581436724092,0.1539000498317594,7,0.1581936312684835,6
let,-0.003934644649543739,0.270110873787646,8,0.2740455184371897,7
youtube,-0.0037472965227465793,0.1788200420581942,7,0.1825673385809408,6
video,-0.0024902941200916073,0.2411740547270102,7,0.2436643488471018,6
just,-0.0018535612537088075,0.2236869708845268,13,0.2255405321382356,11
com,-0.0006971059031479765,0.1972972391532616,6,0.1979943450564096,5
could,-0.00016854779184799495,0.2260391469338375,6,0.2262076947256855,5
two,0.00012182390652740183,0.2427477902796778,6,0.2426259663731504,5
out,0.0017607050329014884,0.2576776150231182,17,0.2559169099902167,14
than,0.002870449782825607,0.1956449068998041,5,0.1927744571169785,4
person,0.0036422530042597157,0.2444298277680148,5,0.2407875747637551,4
heard,0.0036966549989760067,0.2481821403575021,5,0.2444854853585261,4
jew,0.0037126944952080854,0.2492978872382437,5,0.2455851927430356,4
no,0.0038306196823525984,0.2248583306487032,10,0.2210277109663506,8
n,0.008031337856006182,0.2532382179918742,18,0.245206880135868,14
ve,0.008074028016724105,0.1904292346966932,4,0.1823552066799691,3
put,0.008369704175487408,0.2116013160519829,4,0.2032316118764955,3
nothing,0.008463653502739393,0.2187591471587523,4,0.2102954936560129,3
give,0.008620919044145497,0.2312996474511982,4,0.2226787284070527,3
away,0.008671458377826374,0.2354960851767149,4,0.2268246267988885,3
life,0.008701487533818608,0.2380316291952903,4,0.2293301416614717,3
remember,0.008962540241605199,0.2616222291795681,4,0.2526596889379629,3
then,0.00897334495970381,0.2806113933548574,13,0.2716380483951536,10
father,0.009081550278733808,0.2735123946049315,4,0.2644308443261977,3
this,0.009277761004113871,0.2824114098116168,32,0.2731336488075029,25
go,0.009718033603499016,0.2250871852705677,8,0.2153691516670687,6
were,0.009797138877540496,0.2306932147345473,8,0.2208960758570068,6
school,0.009821382696743403,0.2324420748111406,8,0.2226206921143972,6
went,0.010432444560886212,0.2829597697416315,8,0.2725273251807453,6
year,0.011393053261645525,0.2871623652838957,12,0.2757693120222502,9
is,0.0120380445649938,0.3116178497279379,54,0.2995798051629441,42
while,0.01437215969979,0.2725231369167178,7,0.2581509772169278,5
race,0.016537710466316913,0.1545100694407363,3,0.1379723589744194,2
find,0.01672195521778469,0.1690517468095208,3,0.1523297915917361,2
ll,0.016806874097604202,0.1762150958889765,3,0.1594082217913723,2
1,0.016901873384644994,0.1846459352630128,3,0.1677440618783678,2
place,0.01704883446451058,0.198750414377951,3,0.1817015799134404,2
may,0.017176347337937603,0.2123522310239269,3,0.1951758836859893,2
trying,0.017181981900350696,0.2129898294350052,3,0.1958078475346545,2
says,0.017264059748130584,0.2227079140602209,3,0.2054438543120903,2
done,0.017307576710866412,0.2282378022301576,3,0.2109302255192912,2
parents,0.01732679308761509,0.2307782766561772,3,0.2134514835685621,2
both,0.017333278148536774,0.2316505184861853,3,0.2143172403376485,2
fact,0.01733980398235968,0.2325361704173854,3,0.2151963664350257,2
using,0.017435783461980076,0.2466501947137779,3,0.2292144112517978,2
taken,0.017464920423607172,0.2514394653254632,3,0.233974544901856,2
ask,0.017472331100619992,0.2527053575456485,3,0.2352330264450285,2
close,0.01747979277930148,0.254001484673012,3,0.2365216918937105,2
street,0.01747979277930148,0.254001484673012,3,0.2365216918937105,2
caught,0.017533434547474386,0.2640744517621393,3,0.2465410172146649,2
gang,0.017621411953002486,0.2853585279221445,3,0.267737115969142,2
apartment,0.01765268124908409,0.2960862752647537,3,0.2784335940156696,2
www,0.019155407342708403,0.1911443493589754,6,0.171988942016267,4
see,0.019341159562503707,0.2612324965777118,13,0.2418913370152081,9
used,0.019844672436875987,0.2731215608235434,6,0.2532768883866674,4
kids,0.021377880002446115,0.2585244666628088,9,0.2371465866603627,6
around,0.026636401773496104,0.2479891925549923,8,0.2213527907814962,5
back,0.027263429098655922,0.2909766725490071,14,0.2637132434503512,9
but,0.027502845437259116,0.2370907276619539,17,0.2095878822246948,11
never,0.027547428778811806,0.2060715921398765,5,0.1785241633610647,3
also,0.027597355211462782,0.2136942975224378,5,0.186096942310975,3
next,0.027758521080829185,0.2515927727774573,5,0.2238342516966281,3
story,0.027769846736775683,0.2570999883982474,5,0.2293301416614717,3
little,0.033763220834592406,0.263343142350194,7,0.2295799215156016,4
some,0.03560961096109941,0.2447729851730338,12,0.2091633742119344,7
partner,0.036088082493740126,0.3154516290787545,2,0.2793635465850144,1
43,0.03618025760046678,0.3070478682701729,2,0.2708676106697061,1
teenagers,0.0362510035048102,0.3000267765173718,2,0.2637757730125616,1
am,0.03626471387248471,0.1324326997622229,2,0.0961679858897382,1
great,0.03629090493365898,0.1352620363451109,2,0.0989711314114519,1
live,0.03633786217935389,0.1405991320269951,2,0.1042612698476412,1
dude,0.03639202074003961,0.2838907665388246,2,0.247498745798785,1
27,0.03639202074003961,0.2838907665388246,2,0.247498745798785,1
sacrifice,0.03639202074003961,0.2838907665388246,2,0.247498745798785,1
hated,0.03639202074003961,0.2838907665388246,2,0.247498745798785,1
camera,0.03642464753589572,0.279575300322966,2,0.2431506527870703,1
ireland,0.03643270814224518,0.1527343228778414,2,0.1163016147355962,1
nose,0.03647684310159138,0.2719834112145659,2,0.2355065681129745,1
turning,0.03649797162209928,0.2685996463334225,2,0.2321016747113232,1
fault,0.03651652083590179,0.2654386050945823,2,0.2289220842586805,1
victim,0.03651652083590179,0.2654386050945823,2,0.2289220842586805,1
attacked,0.03651652083590179,0.2654386050945823,2,0.2289220842586805,1
site,0.03653213928147189,0.168685600924976,2,0.1321534616435041,1
groid,0.036547397080448296,0.2596733727529283,2,0.22312597567248,1
blond,0.0365602979079874,0.2570259210843875,2,0.2204656231764001,1
beaten,0.0365602979079874,0.2570259210843875,2,0.2204656231764001,1
explain,0.036571802132739,0.2545124366542431,2,0.2179406345215041,1
must,0.0365788965078061,0.1784661934227515,2,0.1418872969149454,1
weekend,0.03658208302337643,0.2521191825483822,2,0.2155370995250058,1
eating,0.03659953116258671,0.2476482553611635,2,0.2110487241985768,1
probably,0.03660663484278981,0.1857347346295071,2,0.1491280997867173,1
tree,0.03661355343578179,0.2435377345517533,2,0.2069241811159715,1
until,0.03661820425548981,0.1893503754561785,2,0.1527321712006887,1
etc,0.03661820425548981,0.1893503754561785,2,0.1527321712006887,1
heritage,0.03661949538428741,0.2415992351026171,2,0.2049797397183297,1
second,0.03662481655745209,0.2397305225472487,2,0.2031057059897966,1
small,0.0366288896009678,0.1931984793553444,2,0.1565695897543766,1
cut,0.036629574952283195,0.2379264171138733,2,0.2012968421615901,1
continue,0.036629574952283195,0.2379264171138733,2,0.2012968421615901,1
evil,0.03663382143196331,0.2361823055641308,2,0.1995484841321675,1
early,0.03663382143196331,0.2361823055641308,2,0.1995484841321675,1
makes,0.036636647443605425,0.19646749894264,2,0.1598308514990346,1
sounds,0.036640952780536,0.23285797524353,2,0.196217022462994,1
care,0.03664354030776579,0.1999291895580106,2,0.1632856492502448,1
search,0.03664391258051111,0.2312707054626869,2,0.1946267928821758,1
german,0.03664510695635359,0.200827680523848,2,0.1641825735674944,1
play,0.03664651167490471,0.2297292254869498,2,0.1930827138120451,1
v,0.036646604360000584,0.2017402908430315,2,0.1650936864830309,1
instead,0.03664877823004847,0.2282307875500129,2,0.1915820093199644,1
open,0.036649376459398614,0.2036098445533565,2,0.1669604680939579,1
reason,0.036649376459398614,0.2036098445533565,2,0.1669604680939579,1
stuff,0.03665064304422658,0.2045678430348755,2,0.1679171999906489,1
looked,0.036650737549839496,0.2267728886945938,2,0.1901221511447543,1
blue,0.036651824119803,0.2055420751205895,2,0.1688902510007865,1
goes,0.036651824119803,0.2055420751205895,2,0.1688902510007865,1
community,0.036651824119803,0.2055420751205895,2,0.1688902510007865,1
15,0.036652412437983894,0.2253532422754859,2,0.188700829837502,1
wish,0.0366559271982248,0.2213037055629449,2,0.1846477783647201,1
brother,0.0366559271982248,0.2213037055629449,2,0.1846477783647201,1
mind,0.03665665226364301,0.2200177402058688,2,0.1833610879422258,1
online,0.03665751958068869,0.2175323552082105,2,0.1808748356275218,1
male,0.03665768660391361,0.2163302333629423,2,0.1796725467590287,1
song,0.03665769070835931,0.2151535145561331,2,0.1784958238477738,1
few,0.03799908240688732,0.2505794757716429,9,0.2125803933647556,5
dead,0.040740029156763696,0.2772617210504742,4,0.2365216918937105,2
hell,0.04093413686012731,0.2400062043679588,4,0.1990720675078315,2
came,0.0409359876946736,0.2393407370284624,4,0.1984047493337888,2
2,0.04095572259242941,0.2055436590661489,4,0.1645879364737195,2
home,0.041106371048041324,0.2968455606486357,11,0.2557391896005944,6
child,0.04372020396386489,0.2820217781880322,6,0.2383015742241673,3
does,0.04392829175479021,0.2492833691129093,6,0.2053550773581191,3
think,0.043971540184999686,0.2031402211473919,6,0.1591686809623922,3
well,0.043986451161945106,0.2126562738758243,6,0.1686698227138792,3
ago,0.046210632285000525,0.274522007281485,8,0.2283113749964845,4
my,0.04675327703471599,0.2734234983624097,25,0.2266702213276937,14
said,0.04969859528244969,0.3130620020099224,12,0.2633634067274727,6
me,0.05197076670295209,0.2468247817837273,14,0.1948540150807752,7
found,0.05720124105503252,0.2979888158187876,9,0.2407875747637551,4
off,0.057527399592976175,0.2761532338649392,9,0.218625834271963,4
them,0.05802320014878601,0.1946946051404327,9,0.1366714049916467,4
watch,0.05816059878148139,0.2468744122432417,7,0.1887138134617603,3
sister,0.059217982292208315,0.3042054919084714,5,0.2449875096162631,2
http,0.06046560695022321,0.1958937419891465,5,0.1354281350389233,2
allen,0.06655394638982859,0.318854681559876,3,0.2523007351700474,1
teeth,0.06680412865316168,0.309954781440232,3,0.2431506527870703,1
blonde,0.06700195772234063,0.3025085258353151,3,0.2355065681129745,1
duty,0.06708679535874518,0.2991884700700684,3,0.2321016747113232,1
somehow,0.06708679535874518,0.2991884700700684,3,0.2321016747113232,1
met,0.0676099686694894,0.2765549095037384,3,0.208944940834249,1
student,0.0676099686694894,0.2765549095037384,3,0.208944940834249,1
lady,0.06765116078015421,0.2745753418961257,3,0.2069241811159715,1
laugh,0.06788634143664682,0.2625131343188226,3,0.1946267928821758,1
bring,0.06791398759246633,0.2609967014045114,3,0.1930827138120451,1
12,0.06799015143249362,0.2566909812699956,3,0.188700829837502,1
month,0.06805757918092839,0.2527053575456485,3,0.1846477783647201,1
teach,0.0680984155453272,0.2502023272634883,3,0.1821039117181611,1
european,0.06829208573551701,0.2371823367363035,3,0.1688902510007865,1
girls,0.06838648885646972,0.2299190136473802,3,0.1615325247909105,1
10,0.06840695073112302,0.2282378022301576,3,0.1598308514990346,1
week,0.06853742365587301,0.2162826598057951,3,0.1477452361499221,1
women,0.06862607924928621,0.2063176438359176,3,0.1376915645866314,1
take,0.06877179889844431,0.1802964274758775,3,0.1115246285774332,1
same,0.0687972676568083,0.1684073831379902,3,0.0996101154811819,1
told,0.07580726136904531,0.3401988112902558,11,0.2643915499212105,4
last,0.0767433268340936,0.2330251267288323,6,0.1562817998947387,2
old,0.0800725140926688,0.3143134886273105,16,0.2342409745346417,6
son,0.08864897874797259,0.3226235236498286,7,0.233974544901856,2
sat,0.08956377624730233,0.3250703443602768,4,0.2355065681129745,1
mom,0.0900472792850221,0.3131732549575021,4,0.22312597567248,1
morning,0.0906952079436397,0.2956749476619694,4,0.2049797397183297,1
took,0.09151038823513019,0.270006212082904,4,0.1784958238477738,1
beautiful,0.09199121701510599,0.2518220685141406,4,0.1598308514990346,1
skin,0.09203005464019232,0.250207545845944,4,0.1581774912057517,1
thought,0.09231621457196001,0.2373876487191068,4,0.1450714341471468,1
before,0.09277895769676589,0.2111794032630075,4,0.1184004455662416,1
ever,0.09284680973620149,0.2063195609543716,4,0.1134727512181701,1
police,0.1019779063731282,0.3037970866350933,8,0.2018191802619651,2
sorry,0.11056312200521318,0.2804433525402444,5,0.1698802305350312,1
stupid,0.11094595516635758,0.2699442720160224,5,0.1589983168496648,1
days,0.11137113935137238,0.2570999883982474,5,0.145728849046875,1
hair,0.11146732966187811,0.253978240839143,5,0.1425109111772649,1
love,0.11150369948694008,0.252773699687626,5,0.1412700002006859,1
try,0.11177260914120879,0.2433984557991645,5,0.1316258466579557,1
d,0.1119157531267573,0.2380129576782225,5,0.1260972045514652,1
here,0.116299547493921,0.2106835185083204,9,0.0943839710143994,2
thing,0.1284051404750931,0.2451211153761263,6,0.1167159749010332,1
show,0.1285823637014572,0.2393436607688134,6,0.1107612970673562,1
daughter,0.1375113673838803,0.3485600915824571,7,0.2110487241985768,1
mother,0.14008328041084048,0.308973531411627,7,0.1688902510007865,1
eyes,0.1418724081978926,0.2740258698413967,7,0.1321534616435041,1
woman,0.20013458028460018,0.3458634293314752,13,0.145728849046875,1
she,0.33361273191641616,0.4778175898230653,61,0.1442048579066492,2
her,0.391546295697838,0.6410983341501928,194,0.2495520384523548,8
