word,npmi-bias,he-npmi,he-count,them-npmi,them-count
state,0.0016998404646658971,0.2097857447840673,3,0.2080859043194014,5
call,0.0017093907199641212,0.2133700972077041,3,0.21166070648774,5
almost,0.00171685624594628,0.2162138176509555,3,0.2144969614050092,5
thats,0.0017469318414063961,0.2280748245219483,3,0.2263278926805419,5
try,0.001987254141164102,0.2359644277937728,6,0.2339771736526087,10
go,0.002456031975551831,0.2607799741046443,15,0.2583239421290925,25
one,0.002657161345843706,0.2634512858759837,21,0.26079412453014,35
before,0.005247632127512086,0.2075661208540629,5,0.2023184887265508,8
little,0.00525143576026979,0.2101268564651671,5,0.2048754207048973,8
times,0.005259091143445804,0.2155803228242201,5,0.2103212316807743,8
so,0.006026170915108597,0.2970331192325622,32,0.2910069483174536,52
home,0.007177874900793996,0.2291642487050512,7,0.2219863738042572,11
by,0.008235405940806712,0.2307237338936239,14,0.2224883279528172,22
died,0.009063248360887288,0.2601368187993332,2,0.2510735704384459,3
drugs,0.009084357369622181,0.2490972846048511,2,0.2400129272352289,3
starting,0.009089818738806404,0.2459191117360754,2,0.236829292997269,3
piece,0.009103008741673274,0.2374635912807838,2,0.2283605825391105,3
views,0.009106570654402707,0.2349380858114451,2,0.2258315151570424,3
consider,0.00910980031648842,0.2325337179490334,2,0.223423917632545,3
mate,0.00910980031648842,0.2325337179490334,2,0.223423917632545,3
claim,0.009112736256907783,0.2302386954344739,2,0.2211259591775661,3
chinese,0.009128729360648902,0.2148367257055479,2,0.205707996344899,3
perhaps,0.0091300534405869,0.2131948591881654,2,0.2040648057475785,3
action,0.0091300534405869,0.2131948591881654,2,0.2040648057475785,3
city,0.009131079693333682,0.1568546939653642,2,0.1477236142720305,3
hands,0.009131267808833304,0.2116021254214722,2,0.2024708576126389,3
laugh,0.009131267808833304,0.2116021254214722,2,0.2024708576126389,3
worse,0.009132380987979916,0.2100554752805851,2,0.2009230942926052,3
play,0.009132380987979916,0.2100554752805851,2,0.2009230942926052,3
understand,0.009135186085297287,0.2056655459948584,2,0.1965303599095611,3
making,0.009135963742689018,0.2042778730319584,2,0.1951419092892694,3
case,0.009136671657074297,0.2029246413330576,2,0.1937879696759833,3
later,0.00913889288910899,0.1978224262232114,2,0.1886835333341024,3
talking,0.00914030598828569,0.1931503123652337,2,0.184010006376948,3
started,0.00914030598828569,0.1931503123652337,2,0.184010006376948,3
don,0.00914030598828569,0.1931503123652337,2,0.184010006376948,3
head,0.009140554371769888,0.1920407509762043,2,0.1829001966044344,3
face,0.009140765452043786,0.1909526217506602,2,0.1818118562986164,3
crap,0.009141083696246805,0.1888372308782339,2,0.1796961471819871,3
students,0.009141194511577494,0.1878083830693084,2,0.1786671885577309,3
run,0.009141280177768302,0.1819959849433494,2,0.1728547047655811,3
full,0.009141280177768302,0.1819959849433494,2,0.1728547047655811,3
proud,0.009141327744578404,0.1858047603564353,2,0.1766634326118569,3
guys,0.009141352834882599,0.1838688748193491,2,0.1747275219844665,3
remember,0.010154855884201508,0.2397226224715697,4,0.2295677665873682,6
men,0.010180974203914311,0.2207500126645353,4,0.210569038460621,6
life,0.010185786133820679,0.2160162220575436,4,0.2058304359237229,6
back,0.010785549212508516,0.2701350188001274,15,0.2593494695876189,23
if,0.011022191181720431,0.3120276505060418,39,0.3010054593243214,61
maybe,0.011463748633817383,0.2509691055905672,8,0.2395053569567498,12
could,0.011506432864982014,0.2279052112852753,8,0.2163987784202933,12
told,0.014882413105010373,0.2961685152037671,9,0.2812861020987567,13
should,0.01536444976046819,0.2942617995514562,19,0.278897349790988,28
seen,0.015372483609266296,0.2454094338146803,7,0.230036950205414,10
ever,0.015423929767733296,0.2317916532001716,7,0.2163677234324383,10
what,0.01551637373281431,0.2627176681051585,19,0.2472012943723442,28
once,0.01615129296728149,0.2336474547550918,5,0.2174961617878103,7
better,0.016161469284107804,0.2311497514667045,5,0.2149882821825967,7
like,0.017783307776879143,0.2765718254354235,30,0.2587885176585444,44
the,0.018088340506975387,0.359651211376102,159,0.3415628708691266,248
whether,0.018240631491418913,0.2671356835402115,3,0.2488950520487926,4
other,0.018386257998195987,0.2258245137093504,10,0.2074382557111544,14
system,0.018453562286632502,0.2331078146914669,3,0.2146542524048344,4
funny,0.018486524338485716,0.2268857074145697,3,0.208399183076084,4
wanted,0.018509293159736623,0.2223696381711051,3,0.2038603450113685,4
6,0.018578510622001415,0.2072364295485747,3,0.1886579189265733,4
place,0.018682298974943612,0.1776748629899226,3,0.158992564014979,4
always,0.0191271796051532,0.2396592645832495,8,0.2205320849780963,11
wonder,0.020631753754209115,0.2483654470101704,6,0.2277336932559613,8
too,0.0210600078219228,0.2482114079280115,11,0.2271514001060887,15
this,0.021929764613253994,0.2443811242131975,31,0.2224513595999435,44
away,0.02195036690578267,0.2827028131636415,9,0.2607524462578588,12
father,0.0241442026060307,0.2516845426691109,4,0.2275403400630802,5
getting,0.02432659217247249,0.2298700689877525,4,0.20554347681528,5
enough,0.024399279200167684,0.2200502543866951,4,0.1956509751865274,5
part,0.02445696339928019,0.2116290054331027,4,0.1871720420338225,5
3,0.0245260594506857,0.2005936206968247,4,0.176067561246139,5
person,0.027161954226013613,0.262164903126746,8,0.2350029489007324,10
from,0.02788569987721229,0.2772162963949818,27,0.2493305965177695,36
looks,0.028451818491432607,0.2349365742652359,5,0.2064847557738033,6
lot,0.028470353924257202,0.2330131925330292,5,0.204542838608772,6
god,0.0285212473169619,0.2275874349627348,5,0.1990661876457729,6
truth,0.031318828817564204,0.2632505227660175,6,0.2319316939484533,7
actuallly,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
bonus,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
managers,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
katz,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
sees,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
earshot,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
speny,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
shoving,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
needless,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
ambulance,0.03255963174766491,0.2999676259941186,1,0.2674079942464537,1
confess,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
falsely,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
reserve,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
smash,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
named,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
guidance,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
whut,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
gather,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
bonuses,0.03296641400117867,0.2758851054843536,1,0.2429186914831749,1
bits,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
iraq,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
constitution,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
knocking,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
stormed,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
creator,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
wherever,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
whine,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
deviant,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
stamps,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
determined,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
crisis,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
mins,0.033194595105006774,0.2610138323762697,1,0.2278192372712629,1
mestizos,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
encouraging,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
employees,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
desperate,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
comrade,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
bat,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
customer,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
tourist,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
ne,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
interviewed,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
lone,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
maker,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
maintain,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
breath,0.03335108329499312,0.2500865766313553,1,0.2167354933363622,1
hmm,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
pub,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
bringing,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
conclusion,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
multiply,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
nationality,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
pieces,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
coat,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
techniques,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
changes,0.03346892693746051,0.241385611753937,1,0.2079166848164765,1
introduce,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
baseball,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
salute,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
piss,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
federal,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
mein,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
nigs,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
kampf,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
selling,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
deaths,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
owners,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
desert,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
teens,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
ye,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
roll,0.03356267789367251,0.234125090348718,1,0.2005624124550455,1
expert,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
finger,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
impression,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
rebel,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
untill,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
officials,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
roman,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
kicked,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
mob,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
jones,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
allowing,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
havent,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
forms,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
christianity,0.033640019278534605,0.2278770964950076,1,0.194237077216473,1
busy,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
learned,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
discovered,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
distance,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
offer,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
sold,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
bullet,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
homeschooling,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
played,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
excuse,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
deserve,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
teaches,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
meat,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
boat,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
kosher,0.033705494393346996,0.222381851321548,1,0.188676356928201,1
raped,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
fans,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
ww2,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
holiday,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
islamic,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
irving,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
cleaning,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
pool,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
via,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
fits,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
quit,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
corps,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
innocent,0.0337620083412494,0.2174693650254091,1,0.1837073566841597,1
mentioned,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
drop,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
walked,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
dating,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
generally,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
mainstream,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
feral,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
savage,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
whitey,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
lazy,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
vile,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
changed,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
hall,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
dressed,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
prove,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
catch,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
turns,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
healthy,0.0338115285560904,0.2130221037729962,1,0.1792105752169058,1
marxist,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
battle,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
campaign,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
pic,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
gas,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
honest,0.0338554475193871,0.2089552952680086,1,0.1750998477486215,1
beach,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
monkey,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
houston,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
24,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
everybody,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
france,0.03389478585037811,0.2052057148099754,1,0.1713109289595973,1
currently,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
troops,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
sa,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
turning,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
ten,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
usual,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
prime,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
press,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
lack,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
feeling,0.033930313184139194,0.2017249076957935,1,0.1677945945116543,1
trudeau,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
vote,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
walking,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
ing,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
foot,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
latest,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
religion,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
tells,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
owner,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
17,0.0339626237424816,0.1984748915997329,1,0.1645122678572513,1
standing,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
crimes,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
protect,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
known,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
names,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
political,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
ancestors,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
accept,0.0339921855301481,0.1954253217553395,1,0.1614331362251914,1
project,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
lead,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
growing,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
ns,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
fellow,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
taught,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
charge,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
king,0.03401937346596293,0.1925515581348793,1,0.1585321846689164,1
modern,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
reply,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
defense,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
didnt,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
beaten,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
organization,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
hold,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
road,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
strange,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
six,0.034044492348247996,0.1898333100014528,1,0.1557888176532048,1
army,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
reported,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
wonderful,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
date,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
average,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
13,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
gang,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
welfare,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
normal,0.034067793174515304,0.1872536620266978,1,0.1531858688521825,1
rock,0.0340894849925083,0.1847983596268498,1,0.1507088746343415,1
muslims,0.0340894849925083,0.1847983596268498,1,0.1507088746343415,1
notice,0.0340894849925083,0.1847983596268498,1,0.1507088746343415,1
building,0.0340894849925083,0.1847983596268498,1,0.1507088746343415,1
heads,0.0340894849925083,0.1847983596268498,1,0.1507088746343415,1
present,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
wp,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
stories,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
kick,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
needs,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
military,0.03410974367162642,0.1824552746959061,1,0.1483455310242797,1
art,0.03412871850548141,0.1802139995771872,1,0.1460852810717058,1
dna,0.03412871850548141,0.1802139995771872,1,0.1460852810717058,1
minister,0.03412871850548141,0.1802139995771872,1,0.1460852810717058,1
student,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
account,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
often,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
apes,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
celtic,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
dogs,0.0341465372572789,0.1780655339314804,1,0.1439189966742015,1
nothing,0.034150896343610515,0.2439998774903837,7,0.2098489811467732,8
wondering,0.0341633100677739,0.1760020400449241,1,0.1418387299771502,1
hide,0.0341633100677739,0.1760020400449241,1,0.1418387299771502,1
violent,0.0341791325194217,0.1740166493297413,1,0.1398375168103196,1
moment,0.0341791325194217,0.1740166493297413,1,0.1398375168103196,1
happens,0.0341791325194217,0.1740166493297413,1,0.1398375168103196,1
k,0.0341791325194217,0.1740166493297413,1,0.1398375168103196,1
simply,0.034194088065702094,0.1721033076466162,1,0.1379092195809141,1
similar,0.03420824997671221,0.1702566504369363,1,0.1360484004602241,1
bus,0.03420824997671221,0.1702566504369363,1,0.1360484004602241,1
continue,0.03420824997671221,0.1702566504369363,1,0.1360484004602241,1
however,0.0342216829118393,0.1684719010074631,1,0.1342502180956238,1
hit,0.0342216829118393,0.1684719010074631,1,0.1342502180956238,1
movies,0.0342216829118393,0.1684719010074631,1,0.1342502180956238,1
number,0.0342216829118393,0.1684719010074631,1,0.1342502180956238,1
body,0.0342216829118393,0.1684719010074631,1,0.1342502180956238,1
alot,0.03423444420185681,0.1667447869857026,1,0.1325103427838458,1
west,0.03423444420185681,0.1667447869857026,1,0.1325103427838458,1
id,0.03424658490236521,0.1650714711739678,1,0.1308248862716026,1
glad,0.03424658490236521,0.1650714711739678,1,0.1308248862716026,1
disgusting,0.03427971721487491,0.1603413215322604,1,0.1260616043173855,1
holocaust,0.03427971721487491,0.1603413215322604,1,0.1260616043173855,1
time,0.034280356492161906,0.2349508552914493,11,0.2006704987992874,13
example,0.03428978826243942,0.1588516959120974,1,0.124561907649658,1
outside,0.03428978826243942,0.1588516959120974,1,0.124561907649658,1
12,0.0342994258455173,0.1574014836242536,1,0.1231020577787363,1
eat,0.0343086574527806,0.1559885191897013,1,0.1216798617369207,1
national,0.03431750814404949,0.1546108140414885,1,0.120293305897439,1
50,0.034326000823947406,0.1532665376034473,1,0.1189405367794999,1
info,0.034326000823947406,0.1532665376034473,1,0.1189405367794999,1
nordic,0.034334156478356304,0.1519540008447359,1,0.1176198443663796,1
places,0.034334156478356304,0.1519540008447359,1,0.1176198443663796,1
races,0.034341994379554194,0.1506716419301829,1,0.1163296475506287,1
into,0.0343557954654925,0.2847179274118009,15,0.2503621319463084,18
2508,0.03436377217994921,0.1469916683588166,1,0.1126278961788674,1
song,0.03436377217994921,0.1469916683588166,1,0.1126278961788674,1
30,0.0343769928978806,0.1446652913734118,1,0.1102882984755312,1
dr,0.0343769928978806,0.1446652913734118,1,0.1102882984755312,1
book,0.0343832529681006,0.1435369152639026,1,0.109153662295802,1
brothers,0.0343892947541623,0.1424304572085385,1,0.1080411624543762,1
culture,0.0344519338404381,0.1296981197092574,1,0.0952461858688193,1
college,0.03447650781255,0.1238383892740116,1,0.0893618814614616,1
u,0.034482650519914004,0.1222648193611372,1,0.0877821688412232,1
rob,0.0359466477366403,0.2962696480897575,2,0.2603230003531172,2
very,0.036641974273156686,0.2192127979620017,8,0.182570823688845,9
shop,0.0367547532916766,0.2490972846048511,2,0.2123425313131745,2
calling,0.0367547532916766,0.2490972846048511,2,0.2123425313131745,2
her,0.03677547846136761,0.2069367917689627,8,0.1701613133075951,9
floor,0.0368021981020957,0.2459191117360754,2,0.2091169136339797,2
destroy,0.03684592841617121,0.2429360261603897,2,0.2060900977442185,2
values,0.03684592841617121,0.2429360261603897,2,0.2060900977442185,2
suppose,0.0368864388339076,0.2401240913849502,2,0.2032376525510426,2
nor,0.0368864388339076,0.2401240913849502,2,0.2032376525510426,2
suspect,0.0368864388339076,0.2401240913849502,2,0.2032376525510426,2
starts,0.036959342827217995,0.2349380858114451,2,0.1979787429842271,2
asked,0.0370233813849192,0.2302386954344739,2,0.1932153140495547,2
second,0.03715508177059751,0.2200927067126292,2,0.1829376249420317,2
evil,0.03719918913387371,0.2165310942837593,2,0.1793319051498856,2
lives,0.03719918913387371,0.2165310942837593,2,0.1793319051498856,2
diversity,0.03721978512526131,0.2148367257055479,2,0.1776169405802866,2
member,0.03721978512526131,0.2148367257055479,2,0.1776169405802866,2
possible,0.03723950481251048,0.2131948591881654,2,0.1759553543756549,2
works,0.03723950481251048,0.2131948591881654,2,0.1759553543756549,2
planet,0.037258410486628396,0.2116021254214722,2,0.1743437149348438,2
immigration,0.037258410486628396,0.2116021254214722,2,0.1743437149348438,2
force,0.037258410486628396,0.2116021254214722,2,0.1743437149348438,2
months,0.03729399842110159,0.2085521401588969,2,0.1712581417377953,2
important,0.03729399842110159,0.2085521401588969,2,0.1712581417377953,2
knows,0.037326935549850504,0.2056655459948584,2,0.1683386104450079,2
die,0.037342511878768,0.2042778730319584,2,0.1669353611531904,2
b,0.03739964509848559,0.1990544259213837,2,0.1616547808228981,2
christian,0.03741277543572208,0.1978224262232114,2,0.1604096507874893,2
exactly,0.03741277543572208,0.1978224262232114,2,0.1604096507874893,2
law,0.037425493092015205,0.1966171930697205,2,0.1591916999777053,2
job,0.0374942139924517,0.1898850542052856,2,0.1523908402128339,2
pride,0.03750455673728709,0.1888372308782339,2,0.1513326741409468,2
lol,0.037638728265010885,0.174242902957373,2,0.1366041746923621,2
canada,0.03765225107840642,0.1726506828225906,2,0.1349984317441842,2
believe,0.0376895710805763,0.1681150362466927,2,0.1304254651661164,2
5,0.03776138818393501,0.158696829921797,2,0.120935441737862,2
irish,0.037844209659672196,0.1463063352686766,2,0.1084621256090044,2
apparently,0.03889785203784368,0.2600238112154098,3,0.2211259591775661,3
brought,0.039062374817389806,0.2500310841338375,3,0.2109687093164477,3
self,0.039143992828570784,0.2448519891734698,3,0.205707996344899,3
pro,0.03930050570822802,0.2344424149974974,3,0.1951419092892694,3
happened,0.039338559971395404,0.2318053121111062,3,0.1924667521397108,3
along,0.03948381580391189,0.2212956721025283,3,0.1818118562986164,3
class,0.03948381580391189,0.2212956721025283,3,0.1818118562986164,3
mother,0.03955038503909858,0.2162138176509555,3,0.1766634326118569,3
end,0.03962039106310081,0.210661111720372,3,0.1710407206572712,3
point,0.03964171317487389,0.2089234480155795,3,0.1692817348407056,3
where,0.039883752641668796,0.243673657466446,10,0.2037899048247772,11
gave,0.040567670530072486,0.2687132076990917,4,0.2281455371690192,4
lets,0.040781343448421686,0.2567775066459283,4,0.2159961631975066,4
sent,0.04086829048430768,0.2516845426691109,4,0.2108162521848032,4
matter,0.040927043996669105,0.2481562671655071,4,0.207229223168838,4
10,0.041212150061179204,0.2298700689877525,4,0.1886579189265733,4
me,0.04134427563825749,0.256311327137585,20,0.2149670514993275,23
money,0.041406533125690675,0.2160162220575436,4,0.1746096889318529,4
big,0.041440230842981096,0.2134703315327301,4,0.172030100689749,4
next,0.041479627659699814,0.2104317920342599,4,0.1689521643745601,4
kind,0.042355416304931864,0.2549458954031423,5,0.2125904790982104,5
may,0.04272930686978099,0.2323855868172371,5,0.1896562799474561,5
eyes,0.04289803331178199,0.2210329701947546,5,0.1781349368829726,5
jew,0.044910820003247726,0.2551759909150728,7,0.2102651709118251,7
a,0.04515905341507137,0.3797807848382674,139,0.334621731423196,184
first,0.045427131104582796,0.2248933923649319,7,0.1794662612603491,7
year,0.04564338953093719,0.2101220037174057,7,0.1644786141864685,7
anything,0.04603619057696248,0.2540309176950682,8,0.2079947271181057,8
an,0.047049707269398,0.251900454170425,16,0.204850746901027,17
years,0.047427977290895096,0.2335502791376422,9,0.1861223018467471,9
my,0.048145182261718295,0.2849522560294085,36,0.2368070737676902,41
had,0.04819422486356709,0.2849805617368761,18,0.236786336873309,19
