word,npmi-bias,he-npmi,he-count,him-npmi,him-count
chases,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
appel,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
slap,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
butchy,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
preys,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
peeps,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
cliams,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
ariel,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
packi,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
gat,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
origo,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
tested,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
ohhh,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
quran,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
tapp,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
ratajczak,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
conslour,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
neevr,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
chess,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
traveller,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
capped,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
enchantment,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
enjoying,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
ishmael,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
likened,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
isaac,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
laurie,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
hector,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
joeblogs,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
dised,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
grinned,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
ballot,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
wash,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
knowbody,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
dere,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
dime,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
uneven,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
underage,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
burrowed,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
inspiration,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
kidnaps,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
bankruptcy,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
huffed,-0.05015273361793271,0.2999676259941186,1,0.3501203596120513,1
find,-0.049356112273719,0.1897398762893147,5,0.2390959885630337,4
or,-0.048581500714649006,0.2495235482573121,23,0.2981050489719611,16
things,-0.048147163489190015,0.2293423424304631,5,0.2774895059196531,4
house,-0.048147163489190015,0.2293423424304631,5,0.2774895059196531,4
know,-0.0472960469852548,0.1980179852325126,8,0.2453140322177674,6
from,-0.04426400667178493,0.2772162963949818,27,0.3214803030667667,18
there,-0.043046587381507406,0.1293745577263232,7,0.1724211451078306,5
something,-0.041798255475300417,0.1899237975322404,4,0.2317220530075408,3
still,-0.041527652548992794,0.2005936206968247,4,0.2421212732458175,3
to,-0.0413239843868638,0.3514753794923577,128,0.3927993638792215,74
tell,-0.04115731589561711,0.2147298147824867,4,0.2558871306781038,3
life,-0.041122946683494394,0.2160162220575436,4,0.257139168741038,3
week,-0.041069750522380793,0.2179991367577704,4,0.2590688872801512,3
enough,-0.04101444619799602,0.2200502543866951,4,0.2610647005846911,3
pm,-0.04101444619799602,0.2200502543866951,4,0.2610647005846911,3
hope,-0.0406706173122062,0.2252388348948494,7,0.2659094522070556,5
just,-0.04060730926031003,0.2568752418783067,23,0.2974825511386167,15
dont,-0.040570866273894085,0.2287974584719686,7,0.2693683247458627,5
remember,-0.04046964924692062,0.2397226224715697,4,0.2801922717184903,3
had,-0.03983330066599933,0.2849805617368761,18,0.3248138624028754,12
jesus,-0.039717503909780016,0.2654650119605131,4,0.3051825158702931,3
can,-0.0386500096094857,0.2060374558719943,12,0.24468746548148,8
for,-0.03705002582680211,0.2682361341607829,43,0.305286159987585,26
white,-0.036715159702419675,0.2657242016696104,36,0.3024393613720301,22
told,-0.033981715437569615,0.2961685152037671,9,0.3301502306413367,6
she,-0.03387663330134841,0.19734296331572,6,0.2312195966170684,4
again,-0.032864270071151475,0.2407351305584903,6,0.2735994006296418,4
and,-0.03276630030093247,0.3669835250093558,134,0.3997498253102883,74
kids,-0.031086164365310726,0.1388743673033785,3,0.1699605316686892,2
people,-0.030904804034249805,0.2018165227873521,13,0.2327213268216019,8
most,-0.03086041792033098,0.1519540781305787,3,0.1828144960509097,2
non,-0.03073882817670981,0.1588193004961539,3,0.1895581286728637,2
family,-0.030170805851004484,0.1894262605098467,3,0.2195970663608512,2
help,-0.0300175127784697,0.1973163724434777,3,0.2273338852219474,2
called,-0.029900957690405905,0.2032209159311311,3,0.233121873621537,2
done,-0.02982079303148119,0.2072364295485747,3,0.2370572225800559,2
point,-0.029786896821363318,0.2089234480155795,3,0.2387103448369428,2
think,-0.029396335979232885,0.2051914175092283,8,0.2345877534884612,5
power,-0.029393102666118415,0.2280748245219483,3,0.2574679271880667,2
now,-0.029170753362445512,0.2158726057943222,8,0.2450433591567677,5
do,-0.02911590271393688,0.2023034769179556,15,0.2314193796318925,9
very,-0.029099246607018903,0.2192127979620017,8,0.2483120445690206,5
car,-0.029069684884774433,0.2432337891788983,3,0.2723034740636727,2
around,-0.029017586039939786,0.223001355238971,8,0.2520189412789108,5
whatever,-0.0289604567721454,0.2482467641767511,3,0.2772072209488965,2
could,-0.028911009645432695,0.2279052112852753,8,0.256816220930708,5
somewhere,-0.028747792402485817,0.2578617223826998,3,0.2866095147851856,2
ass,-0.028699398693566525,0.2600238112154098,3,0.2887232099089763,2
ran,-0.028415574289948564,0.2725203592983128,3,0.3009359335882614,2
up,-0.028412970448614516,0.2681989987870025,22,0.296611969235617,13
when,-0.028147840289860726,0.2786012441732314,22,0.3067490844630921,13
as,-0.028025906992816207,0.2473580749232725,24,0.2753839819160887,14
go,-0.02778639677403738,0.2607799741046443,15,0.2885663708786817,9
then,-0.027624968010582285,0.2675153887896063,15,0.2951403568001886,9
back,-0.027561720751519914,0.2701350188001274,15,0.2976967395516473,9
rat,-0.027149630999874275,0.3249018301822623,3,0.3520514611821366,2
would,-0.025525880253838784,0.2533320794697774,19,0.2788579597236162,11
have,-0.02458141614509779,0.2544127505978315,36,0.2789941667429293,20
school,-0.02397314080963589,0.245762252299744,12,0.2697353931093799,7
saw,-0.023195794846233103,0.2151074324471886,5,0.2383032272934217,3
found,-0.023081059706037188,0.2215532441375704,5,0.2446343038436076,3
bad,-0.0230621796746234,0.2226071377740595,5,0.2456693174486829,3
keep,-0.023023314069093914,0.2247707003164845,5,0.2477940143855784,3
by,-0.022930372403302063,0.2307237338936239,14,0.253654106296926,8
hair,-0.022907890217688326,0.2311497514667045,5,0.2540576416843928,3
racist,-0.022862357634590602,0.2336474547550918,5,0.2565098123896824,3
once,-0.022862357634590602,0.2336474547550918,5,0.2565098123896824,3
son,-0.022161788371962532,0.2708414112240708,5,0.2930031995960333,3
some,-0.021606276793041224,0.2467560713754371,16,0.2683623481684783,9
our,-0.02099034305233241,0.1655469678569883,7,0.1865373109093207,4
home,-0.01995826544281451,0.2291642487050512,7,0.2491225141478657,4
while,-0.01962881037417602,0.2483286906950209,7,0.2679575010691969,4
says,-0.019226818461358375,0.2710655675959852,7,0.2902923860573436,4
with,-0.019127551969383982,0.3137730160062972,47,0.3329005679756812,25
be,-0.018087656933481522,0.2703685345409298,30,0.2884561914744113,16
put,-0.017761264849046998,0.2595530683330365,9,0.2773143331820835,5
time,-0.017115860474873595,0.2349508552914493,11,0.2520667157663229,6
few,-0.01696827318973218,0.2439845252609459,11,0.2609527984506781,6
n,-0.015857309389885804,0.2173676111503682,17,0.233224920540254,9
guy,-0.015100916500672967,0.3133479586621135,13,0.3284488751627865,7
this,-0.014687133606406805,0.2443811242131975,31,0.2590682578196043,16
got,-0.014089963809058748,0.3093876722116877,19,0.3234776360207465,10
like,-0.010210168954853771,0.2765718254354235,30,0.2867819943902773,15
all,-0.010204525452879865,0.2516763394157666,26,0.2618808648686465,13
we,-0.00966743914824511,0.2081836817200336,16,0.2178511208682787,8
how,-0.0089311625701875,0.2656466990988649,16,0.2745778616690524,8
their,-0.008898687320725393,0.1185095728967177,6,0.1274082602174431,3
on,-0.008710568895220705,0.3008782192383364,51,0.3095887881335571,25
good,-0.00860874194108241,0.1880003629706798,8,0.1966091049117622,4
other,-0.00855253635236572,0.2258245137093504,10,0.2343770500617161,5
where,-0.008345283812464771,0.243673657466446,10,0.2520189412789108,5
over,-0.008041912446923316,0.1990526717312369,6,0.2070945841781602,3
always,-0.008033005964751816,0.2396592645832495,8,0.2476922705480013,4
news,-0.007978108694002894,0.2050839150721779,6,0.2130620237661808,3
any,-0.007970821661373084,0.1504602816662984,4,0.1584311033276715,2
own,-0.007933367975946598,0.2093159464087432,6,0.2172493143846898,3
watch,-0.007730292821722384,0.1747476949277644,4,0.1824779877494868,2
try,-0.007652199277496496,0.2359644277937728,6,0.2436166270712693,3
am,-0.007470358490646797,0.112703413552737,2,0.1201737720433838,1
live,-0.007397684029388701,0.1208540626737509,2,0.1282517467031396,1
thread,-0.007325634754500598,0.1289429224898053,2,0.1362685572443059,1
weeks,-0.007302739442080652,0.2692131501125408,6,0.2765158895546215,3
probably,-0.0072904302001216,0.2193586564694832,4,0.2266490866696048,2
im,-0.007282325494672809,0.1338091862028425,2,0.1410915116975153,1
soon,-0.007241087868529283,0.2243789101419821,4,0.2316199980105114,2
another,-0.007189100717074182,0.1442942208639418,2,0.151483321581016,1
irish,-0.007171224773519308,0.1463063352686766,2,0.1534775600421959,1
if,-0.007142247126570189,0.3120276505060418,39,0.319169897632612,19
teacher,-0.00711853615518801,0.2368617570695984,4,0.2439802932247864,2
group,-0.007103789333247595,0.1539015042924291,2,0.1610052936256767,1
city,-0.007077586373856193,0.1568546939653642,2,0.1639322803392204,1
during,-0.007070950414610394,0.2417141417022772,4,0.2487850921168876,2
5,-0.0070612465268729,0.158696829921797,2,0.1657580764486699,1
behind,-0.007050706583656391,0.2437793527132703,4,0.2508300592969267,2
meet,-0.006996771265522422,0.1659699231990525,2,0.1729666944645749,1
best,-0.0069905107587815984,0.1666764954370398,2,0.1736670061958214,1
brother,-0.0069489275544299955,0.2541708568500221,4,0.2611197844044521,2
fight,-0.006944508574566605,0.1718703412080863,2,0.1788148497826529,1
least,-0.006944508574566605,0.1718703412080863,2,0.1788148497826529,1
coming,-0.006923504809414116,0.174242902957373,2,0.1811664077667871,1
run,-0.006854912864511398,0.1819959849433494,2,0.1888508978078608,1
caught,-0.006838462103159637,0.2654650119605131,4,0.2723034740636727,2
racial,-0.006829868990060578,0.1848286591355917,2,0.1916585281256523,1
already,-0.006803534828847713,0.1878083830693084,2,0.1946119178981561,1
crap,-0.006794444423910195,0.1888372308782339,2,0.1956316753021441,1
pride,-0.006794444423910195,0.1888372308782339,2,0.1956316753021441,1
turn,-0.006785187590486019,0.1898850542052856,2,0.1966702417957716,1
happy,-0.006785187590486019,0.1898850542052856,2,0.1966702417957716,1
either,-0.006766147323989696,0.1920407509762043,2,0.198806898300194,1
started,-0.006756349132616718,0.1931503123652337,2,0.1999066614978504,1
age,-0.006736156014585604,0.1954375076504655,2,0.2021736636650511,1
murder,-0.006736156014585604,0.1954375076504655,2,0.2021736636650511,1
christian,-0.006715106419199507,0.1978224262232114,2,0.2045375326424109,1
case,-0.006670095213347493,0.2029246413330576,2,0.2095947365464051,1
close,-0.006670095213347493,0.2029246413330576,2,0.2095947365464051,1
listen,-0.006658162083790886,0.2042778730319584,2,0.2109360351157493,1
o,-0.0066459273928548,0.2056655459948584,2,0.2123114733877132,1
england,-0.006633374219942201,0.2070895982889366,2,0.2137229725088788,1
months,-0.006620484143931904,0.2085521401588969,2,0.2151726243028288,1
play,-0.006607237058196186,0.2100554752805851,2,0.2166627123387813,1
cool,-0.006607237058196186,0.2100554752805851,2,0.2166627123387813,1
force,-0.006593610955995699,0.2116021254214722,2,0.2181957363774679,1
possible,-0.006579581680345004,0.2131948591881654,2,0.2197744408685104,1
perhaps,-0.006579581680345004,0.2131948591881654,2,0.2197744408685104,1
works,-0.006579581680345004,0.2131948591881654,2,0.2197744408685104,1
diversity,-0.006565122631010806,0.2148367257055479,2,0.2214018483365587,1
judge,-0.006550204419470407,0.2165310942837593,2,0.2230812987032297,1
unfortunately,-0.0065347944602754116,0.2182817014038595,2,0.2248164958641349,1
bar,-0.006518856484140995,0.2200927067126292,2,0.2266115631967702,1
duke,-0.006502349953962594,0.2219687601924021,2,0.2284711101463647,1
fun,-0.006485229359446509,0.2239150833069232,2,0.2304003126663697,1
forward,-0.006467443358603886,0.2259375677820864,2,0.2324050111406903,1
shoot,-0.006448933724189698,0.2280428968531698,2,0.2344918305773595,1
decided,-0.006448933724189698,0.2280428968531698,2,0.2344918305773595,1
certain,-0.006448933724189698,0.2280428968531698,2,0.2344918305773595,1
asked,-0.0064296340390807005,0.2302386954344739,2,0.2366683294735546,1
foreign,-0.006409468064811602,0.2325337179490334,2,0.238943186013845,1
starts,-0.006388347679274514,0.2349380858114451,2,0.2413264334907196,1
views,-0.006388347679274514,0.2349380858114451,2,0.2413264334907196,1
acting,-0.006388347679274514,0.2349380858114451,2,0.2413264334907196,1
prison,-0.006388347679274514,0.2349380858114451,2,0.2413264334907196,1
nazi,-0.006366170238653102,0.2374635912807838,2,0.2438297615194369,1
typical,-0.006366170238653102,0.2374635912807838,2,0.2438297615194369,1
nor,-0.006342815158158516,0.2401240913849502,2,0.2464669065431087,1
values,-0.00631813941482251,0.2429360261603897,2,0.2492541655752122,1
turned,-0.00631813941482251,0.2429360261603897,2,0.2492541655752122,1
cops,-0.00631813941482251,0.2429360261603897,2,0.2492541655752122,1
opinion,-0.00631813941482251,0.2429360261603897,2,0.2492541655752122,1
star,-0.00631813941482251,0.2429360261603897,2,0.2492541655752122,1
filthy,-0.006291971534590823,0.2459191117360754,2,0.2522110832706662,1
floor,-0.006291971534590823,0.2459191117360754,2,0.2522110832706662,1
file,-0.006264103402488286,0.2490972846048511,2,0.2553613880073394,1
drugs,-0.006264103402488286,0.2490972846048511,2,0.2553613880073394,1
table,-0.006202177518564833,0.256164182849164,2,0.2623663603677288,1
awhile,-0.0061673908604931715,0.2601368187993332,2,0.2663042096598264,1
sunday,-0.0061673908604931715,0.2601368187993332,2,0.2663042096598264,1
hates,-0.006129386282188065,0.2644792724967404,2,0.2706086587789285,1
fought,-0.006087450220959023,0.2692737725980185,2,0.2753612228189775,1
israeli,-0.006087450220959023,0.2692737725980185,2,0.2753612228189775,1
hero,-0.006087450220959023,0.2692737725980185,2,0.2753612228189775,1
suspended,-0.006040594220382611,0.2746342821884739,2,0.2806748764088565,1
threw,-0.006040594220382611,0.2746342821884739,2,0.2806748764088565,1
defending,-0.005987390082804078,0.2807255553852731,2,0.2867129454680772,1
nerve,-0.005987390082804078,0.2807255553852731,2,0.2867129454680772,1
scared,-0.005987390082804078,0.2807255553852731,2,0.2867129454680772,1
punk,-0.00592565768641462,0.2877992459427301,2,0.2937249036291447,1
stolen,-0.00592565768641462,0.2877992459427301,2,0.2937249036291447,1
butt,-0.00592565768641462,0.2877992459427301,2,0.2937249036291447,1
dropped,-0.00585181057113493,0.2962696480897575,2,0.3021214586608924,1
rob,-0.00585181057113493,0.2962696480897575,2,0.3021214586608924,1
magazine,-0.00585181057113493,0.2962696480897575,2,0.3021214586608924,1
bars,-0.00585181057113493,0.2962696480897575,2,0.3021214586608924,1
walks,-0.0057592727912924024,0.3068970668906189,2,0.3126563396819113,1
atleast,-0.0057592727912924024,0.3068970668906189,2,0.3126563396819113,1
abc,-0.005633699616021393,0.3213419231195796,2,0.326975622735601,1
are,-0.005013849959058597,0.18731970956441,21,0.1923335595234686,10
in,-0.004539347338066602,0.3068139413991058,76,0.3113532887371724,36
t,-0.0038996246372005883,0.226015552872284,19,0.2299151775094846,9
who,-0.0029006090782845995,0.2473322684282952,17,0.2502328775065798,8
so,-0.002382041569909621,0.2970331192325622,32,0.2994151608024718,15
but,-0.0015156231428231082,0.2636441465050679,28,0.265159769647891,13
said,-0.0014622821262673114,0.3080818812270229,15,0.3095441633532902,7
day,0.002587480662119307,0.2305833719742898,9,0.2279958913121705,4
after,0.0027678094091415084,0.2624944699319864,9,0.2597266605228449,4
went,0.002800680554906898,0.2688308675671143,9,0.2660301870122074,4
away,0.0028692457885775013,0.2827028131636415,9,0.279833567375064,4
boy,0.002970580508431464,0.3052141517670974,9,0.3022435712586659,4
black,0.003183479827941038,0.2599833813150044,18,0.2567999014870634,8
it,0.0038351874639321326,0.282676061060643,56,0.2788408735967109,25
new,0.0054702471588359836,0.1945849825756717,7,0.1891147354168357,3
well,0.005511594119215896,0.2025393912991246,7,0.1970277971799087,3
year,0.005549258088150988,0.2101220037174057,7,0.2045727456292547,3
never,0.005560094777203706,0.2123697878755924,7,0.2068096930983887,3
jews,0.005662203710068592,0.235335439391138,7,0.2296732356810694,3
ago,0.005672278424620009,0.2378121974561907,7,0.2321399190315707,3
heard,0.005733880287189602,0.2540709758029276,7,0.248337095515738,3
about,0.005834599931780204,0.2679674567428005,23,0.2621328568110203,10
friend,0.005836975675894696,0.287964164855566,7,0.2821271891796713,3
knew,0.005876443579410862,0.3052894489341554,7,0.2994130053547445,3
say,0.0066269256108579255,0.2671069875520589,14,0.260480061941201,6
one,0.007235570915148093,0.2634512858759837,21,0.2562157149608356,9
was,0.008332399923687894,0.3699397943615183,69,0.3616073944378304,30
right,0.00910603165379753,0.2791892977325816,12,0.2700832660787841,5
these,0.010775643032157695,0.1666550833746634,5,0.1558794403425057,2
take,0.010885983191538301,0.2008190393883608,5,0.1899330561968225,2
before,0.01090228108250571,0.2075661208540629,5,0.1966638397715572,2
little,0.010907991905884012,0.2101268564651671,5,0.1992188645592831,2
better,0.010944994633849708,0.2311497514667045,5,0.2202047568328548,2
far,0.010946621324231492,0.2323855868172371,5,0.2214389654930056,2
may,0.010946621324231492,0.2323855868172371,5,0.2214389654930056,2
looks,0.010949786384674698,0.2349365742652359,5,0.2239867878805612,2
came,0.010950557372898712,0.2355917586294029,5,0.2246412012565042,2
of,0.011232877525541307,0.3190170936566082,91,0.3077842161310669,39
here,0.012352240945117499,0.1950122911660209,10,0.1826600502209034,4
that,0.013631576607569806,0.3028621838072919,60,0.2892306071997221,25
the,0.014485978858839232,0.359651211376102,159,0.3451652325172628,68
not,0.015905839872122685,0.2735757943163469,30,0.2576699544442242,12
no,0.016913814038058694,0.2243899847440016,13,0.2074761707059429,5
will,0.01699150868895391,0.2309496408068444,18,0.2139581321178905,7
anti,0.01751981466403721,0.2658569101797752,8,0.248337095515738,3
person,0.01753059928313841,0.262164903126746,8,0.2446343038436076,3
a,0.01799647944101407,0.3797807848382674,139,0.3617843053972533,58
an,0.0201834101476481,0.251900454170425,16,0.2317170440227769,6
player,0.0230914743974569,0.2937001331763854,3,0.2706086587789285,1
stood,0.0230914743974569,0.2937001331763854,3,0.2706086587789285,1
won,0.0230914743974569,0.2937001331763854,3,0.2706086587789285,1
showed,0.023129042139037714,0.2894332517988641,3,0.2663042096598264,1
twice,0.023192233154410713,0.2819265275821068,3,0.2587342944276961,1
greatest,0.023266193723100598,0.2725203592983128,3,0.2492541655752122,1
whether,0.02330592202077461,0.2671356835402115,3,0.2438297615194369,1
teaching,0.02330592202077461,0.2671356835402115,3,0.2438297615194369,1
safe,0.023340095522832005,0.262283281536677,3,0.238943186013845,1
claims,0.023340095522832005,0.262283281536677,3,0.238943186013845,1
christ,0.0233554817418552,0.2600238112154098,3,0.2366683294735546,1
tree,0.023396157529977674,0.2537964701963474,3,0.2304003126663697,1
brought,0.023419520937067312,0.2500310841338375,3,0.2266115631967702,1
telling,0.023419520937067312,0.2500310841338375,3,0.2266115631967702,1
feet,0.023430268312616187,0.2482467641767511,3,0.2248164958641349,1
david,0.023513078145061816,0.2331078146914669,3,0.2095947365464051,1
month,0.023519503138991288,0.2318053121111062,3,0.2082858089721149,1
cannot,0.023519503138991288,0.2318053121111062,3,0.2082858089721149,1
sound,0.023525670838284385,0.2305332911094056,3,0.2070076202711212,1
red,0.023531595916113396,0.2292902569893065,3,0.2057586610731931,1
thats,0.023537291879537403,0.2280748245219483,3,0.2045375326424109,1
funny,0.023542771187922917,0.2268857074145697,3,0.2033429362266468,1
french,0.02356273987091112,0.2223696381711051,3,0.198806898300194,1
wanted,0.02356273987091112,0.2223696381711051,3,0.198806898300194,1
food,0.02358002746789159,0.2181919453660477,3,0.1946119178981561,1
sorry,0.023583987646003307,0.2171942397830345,3,0.1936102521370312,1
mother,0.023587815983319077,0.2162138176509555,3,0.1926260016676364,1
having,0.02359509971505261,0.2143023280298674,3,0.1907072283148148,1
open,0.02359509971505261,0.2143023280298674,3,0.1907072283148148,1
cause,0.023598565561468304,0.2133700972077041,3,0.1897715316462358,1
wait,0.023601920522026892,0.2124528183298877,3,0.1888508978078608,1
end,0.0236083155277462,0.210661111720372,3,0.1870527961926258,1
6,0.023619956888759314,0.2072364295485747,3,0.1836164726598154,1
might,0.023619956888759314,0.2072364295485747,3,0.1836164726598154,1
hard,0.0236302490351096,0.2040022838206367,3,0.1803720347855271,1
half,0.023639374478392705,0.2009371766938326,3,0.1772978022154399,1
government,0.0236414916991968,0.200195138379056,3,0.1765536466798592,1
through,0.023656375856378697,0.1945700118490484,3,0.1709136359926697,1
actually,0.023674290530502906,0.1864189774357781,3,0.1627446869052752,1
read,0.023691913892587402,0.1751752354736034,3,0.151483321581016,1
long,0.02369411410870642,0.1732442576256842,3,0.1495501435169778,1
re,0.02370077533040789,0.148278745410627,3,0.1245779700802191,1
also,0.023701116012172924,0.1489322998267673,3,0.1252311838145944,1
gets,0.02609018523543319,0.2758882761049732,6,0.24979809086954,2
truth,0.02619330018596161,0.2632505227660175,6,0.2370572225800559,2
wonder,0.026299678567544116,0.2483654470101704,6,0.2220657684426263,2
sure,0.026357654816395487,0.2391031774370448,6,0.2127455226206493,2
much,0.026500187091216987,0.2096529091548148,6,0.1831527220635978,2
ve,0.026524874960630496,0.2026065063630896,6,0.1760816314024591,2
youtube,0.026585653798591,0.1403854219632466,6,0.1137997681646556,2
even,0.028418618555050706,0.2346621085844964,9,0.2062434900294457,3
old,0.02990135774559008,0.2573745810154487,12,0.2274732232698586,4
because,0.0377157082046812,0.2791726611453676,16,0.2414569529406864,5
should,0.03789527074212751,0.2942617995514562,19,0.2563665288093287,6
my,0.03808501914624529,0.2849522560294085,36,0.2468672368831632,12
what,0.03832367225468461,0.2627176681051585,19,0.2243939958504739,6
them,0.03876533074446781,0.1790504480269035,10,0.1402851172824357,3
jew,0.039669163851282024,0.2551759909150728,7,0.2155068270637908,2
nothing,0.03981079602665161,0.2439998774903837,7,0.2041890814637321,2
first,0.04002309122294889,0.2248933923649319,7,0.184870301141983,2
last,0.04004349151204992,0.2228579875629596,7,0.1828144960509097,2
m,0.04038019516899538,0.1789245045997037,7,0.1385443094307083,2
me,0.044007808188026576,0.256311327137585,20,0.2123035189495584,6
knife,0.0449964134537037,0.3003578014610431,4,0.2553613880073394,1
completely,0.04528671431397921,0.2866131478046988,4,0.2413264334907196,1
mr,0.045533727426843,0.2740048375732077,4,0.2284711101463647,1
security,0.04556796083306139,0.2721795240298316,4,0.2266115631967702,1
lets,0.04584147153017901,0.2567775066459283,4,0.2109360351157493,1
sent,0.04592588159591779,0.2516845426691109,4,0.2057586610731931,1
father,0.04592588159591779,0.2516845426691109,4,0.2057586610731931,1
poor,0.04594536103357669,0.2504828936759876,4,0.2045375326424109,1
matter,0.04598260350045599,0.2481562671655071,4,0.2021736636650511,1
party,0.04609760844099681,0.2407095263391529,4,0.1946119178981561,1
getting,0.0462535963279371,0.2298700689877525,4,0.1836164726598154,1
support,0.04626480545489639,0.2290530950832699,4,0.1827882896283735,1
men,0.04637437568562022,0.2207500126645353,4,0.1743756369789151,1
money,0.04643330154011449,0.2160162220575436,4,0.1695829205174291,1
woman,0.04643330154011449,0.2160162220575436,4,0.1695829205174291,1
stop,0.046441151371066386,0.2153695751797306,4,0.1689284238086642,1
brown,0.0464639295821416,0.2134703315327301,4,0.1670064019505885,1
ca,0.04649261974965471,0.2110274516479782,4,0.1645348318983235,1
children,0.046695939150767696,0.1916555784415737,4,0.144959639290806,1
thing,0.0467347636204313,0.1874104319877782,4,0.1406756683673469,1
stormfront,0.0467347636204313,0.1874104319877782,4,0.1406756683673469,1
world,0.04679132551101478,0.1807754121735431,4,0.1339840866625283,1
those,0.04696667453068801,0.1543836702001945,4,0.1074169956695065,1
were,0.0470092417763877,0.1451731647628367,4,0.098163922986449,1
too,0.047384651196977184,0.2482114079280115,11,0.2008267567310343,3
did,0.047989970075628885,0.3258558616445767,21,0.2778658915689478,6
s,0.04959135425505179,0.3344077089270795,60,0.2848163546720277,19
negro,0.05155178336905611,0.261655366015887,8,0.2101035826468309,2
yes,0.051626501997034197,0.2577252055227523,8,0.2060987035257181,2
maybe,0.05175024103128409,0.2509691055905672,8,0.1992188645592831,2
into,0.05182670233190431,0.2847179274118009,15,0.2328912250798966,4
way,0.052222657599759,0.2213519120831723,8,0.1691292544834133,2
going,0.05556853107593818,0.2667837507229824,12,0.2112152196470442,3
more,0.05642194332049108,0.21908269325941,12,0.1626607499389189,3
jewish,0.06159046405684229,0.2932104620673537,9,0.2316199980105114,2
thought,0.061834212797117816,0.2845334481488334,9,0.2226992353517156,2
does,0.062421009304832104,0.2616398738641152,9,0.1992188645592831,2
years,0.0630299092176976,0.2335502791376422,9,0.1705203699199446,2
is,0.06371742797216412,0.3371909978520548,84,0.2734735698798907,25
wrong,0.0641204360488592,0.2597521113510033,5,0.1956316753021441,1
hey,0.06462042829093531,0.2382874344867567,5,0.1736670061958214,1
trying,0.06473224816265952,0.2330131925330292,5,0.1682809443703697,1
eyes,0.0649701128605426,0.2210329701947546,5,0.156062857334212,1
thank,0.06504477562822161,0.2170207711971171,5,0.1519759955688955,1
whites,0.0658863315641762,0.1544739431028826,5,0.0885876115387064,1
has,0.0764416315529951,0.3006447317347214,23,0.2242031001817263,5
charged,0.07834807755803821,0.2997499258945969,6,0.2214018483365587,1
wants,0.07899384219211253,0.2823367784187593,6,0.2033429362266468,1
public,0.07984665444468061,0.2564003011245398,6,0.1765536466798592,1
left,0.0799908066750663,0.2515810121136826,6,0.1715902054386163,1
every,0.08120933217112891,0.2023031338207952,6,0.1210938016496663,1
many,0.08139738572458781,0.1924551079565076,6,0.1110577222319198,1
been,0.08163617741557032,0.1782588910259426,6,0.0966227136103723,1
only,0.0823589953391794,0.2368843237796826,11,0.1545253284405032,2
seen,0.09392611223366432,0.2454094338146803,7,0.151483321581016,1
two,0.09432744095241669,0.2325624175876295,7,0.1382349766352128,1
ever,0.0943503495891796,0.2317916532001716,7,0.137441303610992,1
anything,0.10589294754141698,0.2540309176950682,8,0.1481379701536512,1
country,0.1065955651871974,0.2345049011799161,8,0.1279093359927187,1
