word,npmi-bias,her-npmi,her-count,she-npmi,she-count
eyed,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
ex,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
fought,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
boat,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
blind,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
statement,-0.018269303759560623,0.2401088624228536,1,0.2583781661824142,1
chosen,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
colorado,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
mothers,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
senior,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
bitch,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
wigger,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
talks,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
crack,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
handed,-0.018210306368703688,0.2455838165117697,1,0.2637941228804734,1
salute,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
everyday,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
ur,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
tragedy,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
nerve,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
club,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
wore,-0.018141949974068317,0.2518068891920725,1,0.2699488391661408,1
ah,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
counts,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
continues,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
scientist,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
daughters,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
pulled,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
huh,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
punk,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
administration,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
loving,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
driver,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
feature,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
makeup,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
yr,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
coat,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
harsh,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
tiny,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
aswell,-0.018060810635820768,0.2590359782343009,1,0.2770967888701217,1
would,-0.01805401919371541,0.2239659819940241,11,0.2420200011877395,10
saga,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
chest,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
backs,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
multiple,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
dropped,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
rob,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
spit,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
customer,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
talent,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
complaining,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
tatar,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
glasses,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
aged,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
pipe,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
liv,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
keeping,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
teenager,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
smashed,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
suddenly,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
witness,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
proved,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
ne,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
review,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
closet,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
deaf,-0.017961162668191588,0.2676957755738872,1,0.2856569382420788,1
mulatto,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
whoever,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
yelling,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
suited,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
condition,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
string,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
guessing,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
sticks,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
explaining,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
hum,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
facility,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
theater,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
dyed,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
machete,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
backpack,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
taylor,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
axis,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
gf,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
blanket,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
spelling,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
toys,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
crawl,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
garden,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
covers,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
mongol,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
courier,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
principal,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
auto,-0.017832301396621786,0.2785659300028224,1,0.2963982313994442,1
chick,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
patch,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
urban,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
youths,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
1985,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
classmate,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
banana,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
cartoons,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
baba,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
whut,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
repeatedly,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
sinister,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
kristine,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
ashes,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
regularly,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
forefathers,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
someday,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
alongside,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
talkin,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
igger,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
gather,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
goldeboy,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
surviving,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
straw,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
substitute,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
guidance,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
simon,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
faculty,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
kelsey,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
lincoln,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
contacting,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
cookies,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
repulsive,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
seig,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
abusing,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
reptile,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
dragging,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
robbers,-0.0176502973793215,0.2933498404975982,1,0.3110001378769197,1
uneven,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
wrench,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
robberies,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
suced,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
stl,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
tyep,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
sweater,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
sticky,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
squeeze,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
unteachable,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
summers,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
wet,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
thegirl,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
roga,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
proceeded,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
pug,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
wesley,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
smirking,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
wolrd,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
purebred,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
touched,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
temperament,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
slaping,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
skype,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
thankx,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
shaniqua,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
writes,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
selfishness,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
zakeshia,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
polly,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
fqpazvlq4xq,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
fyromanians,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
ganges,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
huffed,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
instincts,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
jamican,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
jehovas,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
journal,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
julie,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
kiosk,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
linger,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
litter,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
maggie,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
monkies,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
mosier,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
forgein,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
forehead,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
finlly,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
finially,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
annabella,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
apeling,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
artic,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
ashley,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
boke,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
bulbous,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
bushes,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
motorcyclist,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
butchy,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
conslour,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
darkes,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
drunkenly,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
embarisment,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
endscreen,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
epithet,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
finds,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
cart,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
muppet,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
foruth,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
ohhh,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
neglectful,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
neevr,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
packi,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
neve,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
niece,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
nr,-0.01733939904184062,0.3172673163336049,1,0.3346067153754455,1
one,-0.0167376845179788,0.2134260975194016,10,0.2301637820373804,9
off,-0.014507850792971233,0.2761532338649392,9,0.2906610846579104,8
as,-0.013938932805490106,0.2246342215843322,15,0.2385731543898223,13
go,-0.013079148547547104,0.2250871852705677,8,0.2381663338181148,7
other,-0.013039783545615385,0.2300482855965483,8,0.2430880691421637,7
went,-0.012584075395019267,0.2829597697416315,8,0.2955438451366508,7
back,-0.011923961030482266,0.2909766725490071,14,0.3029006335794894,12
watch,-0.010605471205076988,0.2468744122432417,7,0.2574798834483187,6
eyes,-0.010406173626039072,0.2740258698413967,7,0.2844320434674358,6
i,-0.009614506057442185,0.3062929030750106,74,0.3159074091324528,60
well,-0.007891148408827986,0.2126562738758243,6,0.2205474222846523,5
s,-0.007865329108325325,0.2649013240242338,27,0.2727666531325591,22
way,-0.007856744483027811,0.2194332024106831,6,0.2272899468937109,5
every,-0.0078226456380385,0.2260391469338375,6,0.233861792571876,5
could,-0.0078226456380385,0.2260391469338375,6,0.233861792571876,5
two,-0.007733918183825184,0.2427477902796778,6,0.250481708463503,5
used,-0.007563523882924805,0.2731215608235434,6,0.2806850847064682,5
be,-0.0049568037431581,0.2215683311451267,15,0.2265251348882848,12
right,-0.003937082355046279,0.2234044418378801,5,0.2273415241929264,4
next,-0.0038437997219065156,0.2515927727774573,5,0.2554365724993638,4
hear,-0.0037943895503324554,0.2660832917687189,5,0.2698776813190514,4
stupid,-0.0037810573377989876,0.2699442720160224,5,0.2737253293538214,4
black,-0.0027750644266256175,0.2619460904732638,14,0.2647211548998894,11
here,-0.001649127860649302,0.2106835185083204,9,0.2123326463689697,7
kids,-0.001538947679905811,0.2585244666628088,9,0.2600634143427146,7
for,-0.001461404869333216,0.2607337133359058,31,0.262195118205239,24
it,-0.0006395734167108924,0.2699460434274812,39,0.2705856168441921,30
our,0.001622544897472794,0.1389156332786172,4,0.1372930883811444,3
ve,0.0016709519007425122,0.1904292346966932,4,0.1887582827959507,3
2,0.0016816517085029015,0.2055436590661489,4,0.203862007357646,3
ever,0.0016821580861078878,0.2063195609543716,4,0.2046374028682637,3
before,0.0016852344652562856,0.2111794032630075,4,0.2094941687977512,3
anything,0.0016886410670201024,0.2168930050961889,4,0.2152043640291688,3
saw,0.0016897044868900146,0.2187591471587523,4,0.2170694426718623,3
thought,0.0016989912059147128,0.2373876487191068,4,0.2356886575131921,3
more,0.0019181122508585835,0.2053860976432341,8,0.2034679853923755,6
good,0.0019236803883692088,0.2131306202263434,8,0.2112069398379742,6
he,0.0019262610064464947,0.2169650044358204,8,0.2150387434293739,6
ago,0.0019509695164562357,0.274522007281485,8,0.2725710377650288,6
name,0.00195336649913902,0.293879079302429,8,0.29192571280329,6
some,0.0021156124013338162,0.2447729851730338,12,0.2426573727717,9
when,0.002270197558214615,0.2733792597582244,16,0.2711090622000098,12
at,0.0023962389341039003,0.2722269264032489,20,0.269830687469145,15
and,0.004650706224628709,0.3765288386234401,107,0.3718781323988114,80
of,0.005078406060580687,0.2797689633191215,54,0.2746905572585408,40
mother,0.006242970689277094,0.308973531411627,7,0.3027305607223499,5
while,0.006340581327106021,0.2725231369167178,7,0.2661825555896118,5
what,0.006477541144479598,0.1887423200975542,7,0.1822647789530746,5
me,0.007406494289580401,0.2468247817837273,14,0.2394182874941469,10
white,0.00820559262017323,0.2852689252081899,32,0.2770633325880167,23
to,0.008679437825130643,0.3192999623880746,81,0.310620524562944,59
that,0.010206909232856498,0.2770160561111925,38,0.266809146878336,27
then,0.010401971675928712,0.2806113933548574,13,0.2702094216789287,9
see,0.010488565487077883,0.2612324965777118,13,0.2507439310906339,9
blonde,0.01061424334365113,0.3025085258353151,3,0.291894282491664,2
met,0.010757800070207102,0.2765549095037384,3,0.2657971094335313,2
gave,0.010804453821904314,0.2673438982359933,3,0.256539444414089,2
caught,0.010820472772268608,0.2640744517621393,3,0.2532539789898707,2
lived,0.010842303902948797,0.2595224632244283,3,0.2486801593214795,2
street,0.010868045511881086,0.254001484673012,3,0.2431334391611309,2
month,0.0108739716762698,0.2527053575456485,3,0.2418313858693787,2
teach,0.010885290108515688,0.2502023272634883,3,0.2393170371549726,2
friend,0.0109290148366199,0.2401640992984114,3,0.2292350844617915,2
european,0.010941488881870215,0.2371823367363035,3,0.2262408478544333,2
10,0.010977495979428015,0.2282378022301576,3,0.2172603062507296,2
may,0.011036226239901581,0.2123522310239269,3,0.2013160047840253,2
take,0.011134421731737426,0.1802964274758775,3,0.1691620057441401,2
over,0.011177065925166096,0.1625699970445923,3,0.1513929311194262,2
new,0.011212799716217414,0.1440264262497326,3,0.1328136265335152,2
will,0.011817839556067022,0.2473898573155227,16,0.2355720177594557,11
last,0.012402742149888096,0.2330251267288323,6,0.2206223845789442,4
www,0.012566780663118504,0.1911443493589754,6,0.1785775686958569,4
this,0.0139063259645405,0.2824114098116168,32,0.2685050838470763,22
in,0.013961260059313085,0.3299084329061708,67,0.3159471728468577,47
told,0.01764567630873043,0.3401988112902558,11,0.3225531349815254,7
they,0.01898548659850549,0.1975002517387618,17,0.1785147651402563,11
were,0.019180717076825504,0.2306932147345473,8,0.2115124976577218,5
their,0.019550950002474088,0.1700738756925413,8,0.1505229256900672,5
baby,0.02015963903948037,0.3123109581185344,5,0.292151319079054,3
person,0.02088634698474312,0.2444298277680148,5,0.2235434807832717,3
man,0.021007905033326002,0.2305020738310772,5,0.2094941687977512,3
being,0.021111513485801703,0.2176833516471089,5,0.1965718381613072,3
http,0.021269460858912292,0.1958937419891465,5,0.1746242811302342,3
should,0.0213028086576435,0.1908430964683945,5,0.169540287810751,3
old,0.02137066255163439,0.3143134886273105,16,0.2929428260756761,10
on,0.021951599714953807,0.2829926729921817,34,0.2610410732772279,22
can,0.02274009003282529,0.2417394291913187,13,0.2189993391584934,8
up,0.0242061721315949,0.2130470667970571,10,0.1888408946654622,6
all,0.0244841641354267,0.1761891522847942,10,0.1517049881493675,6
daughter,0.025070336865472498,0.3485600915824571,7,0.3234897547169846,4
little,0.02638467517354731,0.263343142350194,7,0.2369584671766467,4
him,0.02653004970599332,0.2516747534271817,7,0.2251447037211884,4
first,0.026559447510215883,0.2492307002310687,7,0.2226712527208528,4
said,0.026696672482984907,0.3130620020099224,12,0.2863653295269375,7
youtube,0.027250269932516225,0.1788200420581942,7,0.151569772125678,4
poop,0.029303177874346775,0.3403033157512665,2,0.3110001378769197,1
pulls,0.02979469083667574,0.3154516290787545,2,0.2856569382420788,1
suffering,0.02979469083667574,0.3154516290787545,2,0.2856569382420788,1
rose,0.029951079400051206,0.3070478682701729,2,0.2770967888701217,1
bedroom,0.030077937351230988,0.3000267765173718,2,0.2699488391661408,1
traitor,0.030077937351230988,0.3000267765173718,2,0.2699488391661408,1
teen,0.030184445590075493,0.2939785684705489,2,0.2637941228804734,1
cat,0.030184445590075493,0.2939785684705489,2,0.2637941228804734,1
thanksgiving,0.030184445590075493,0.2939785684705489,2,0.2637941228804734,1
custody,0.030184445590075493,0.2939785684705489,2,0.2637941228804734,1
disgusted,0.03027608449489716,0.2886542506773114,2,0.2583781661824142,1
27,0.030356387824045206,0.2838907665388246,2,0.2535343787147794,1
grand,0.030356387824045206,0.2838907665388246,2,0.2535343787147794,1
sacrifice,0.030356387824045206,0.2838907665388246,2,0.2535343787147794,1
turns,0.030427766994002514,0.279575300322966,2,0.2491475333289635,1
lovely,0.030491940677238483,0.275626433906917,2,0.2451344932296785,1
tomorrow,0.030491940677238483,0.275626433906917,2,0.2451344932296785,1
mouth,0.030550176773705973,0.2719834112145659,2,0.2414332344408599,1
calling,0.030603437220263985,0.2685996463334225,2,0.2379962091131585,1
yesterday,0.030603437220263985,0.2685996463334225,2,0.2379962091131585,1
yard,0.030603437220263985,0.2685996463334225,2,0.2379962091131585,1
protect,0.030697863580223694,0.2624710872651443,2,0.2317732236849206,1
pics,0.030697863580223694,0.2624710872651443,2,0.2317732236849206,1
educate,0.030740097336216993,0.2596733727529283,2,0.2289332754167113,1
groid,0.030740097336216993,0.2596733727529283,2,0.2289332754167113,1
suspect,0.030740097336216993,0.2596733727529283,2,0.2289332754167113,1
river,0.030779559418017494,0.2570259210843875,2,0.22624636166637,1
blond,0.030779559418017494,0.2570259210843875,2,0.22624636166637,1
13,0.0308165718287082,0.2545124366542431,2,0.2236958648255349,1
weekend,0.03085140398661143,0.2521191825483822,2,0.2212677785617708,1
heads,0.03085140398661143,0.2521191825483822,2,0.2212677785617708,1
store,0.030884283555335817,0.2498344674110956,2,0.2189501838557598,1
apparently,0.030884283555335817,0.2498344674110956,2,0.2189501838557598,1
kick,0.030884283555335817,0.2498344674110956,2,0.2189501838557598,1
stories,0.030884283555335817,0.2498344674110956,2,0.2189501838557598,1
eating,0.030915404625039805,0.2476482553611635,2,0.2167328507361237,1
shame,0.030944933985709883,0.245551865070826,2,0.2146069310851161,1
playing,0.030944933985709883,0.245551865070826,2,0.2146069310851161,1
second,0.031025325562732492,0.2397305225472487,2,0.2087051969845162,1
brought,0.031025325562732492,0.2397305225472487,2,0.2087051969845162,1
cut,0.031049760485238803,0.2379264171138733,2,0.2068766566286345,1
continue,0.031049760485238803,0.2379264171138733,2,0.2068766566286345,1
evil,0.031073167257394813,0.2361823055641308,2,0.205109138306736,1
play,0.0311579283817755,0.2297292254869498,2,0.1985712971051743,1
8,0.0311579283817755,0.2297292254869498,2,0.1985712971051743,1
instead,0.03117719554614859,0.2282307875500129,2,0.1970535920038643,1
them,0.031189476591128223,0.1946946051404327,9,0.1635051285493045,5
walk,0.031195791452859,0.2267728886945938,2,0.1955770972417348,1
mine,0.031195791452859,0.2267728886945938,2,0.1955770972417348,1
outside,0.031195791452859,0.2267728886945938,2,0.1955770972417348,1
brother,0.03126423428873981,0.2213037055629449,2,0.1900394712742051,1
moved,0.03128002505571381,0.2200177402058688,2,0.188737715150155,1
mind,0.03128002505571381,0.2200177402058688,2,0.188737715150155,1
later,0.03131021794677519,0.2175323552082105,2,0.1862221372614353,1
online,0.03131021794677519,0.2175323552082105,2,0.1862221372614353,1
rest,0.031324667423488606,0.2163302333629423,2,0.1850055659394537,1
ya,0.031352378019191884,0.2140010707823814,2,0.1826486927631895,1
along,0.031391246817647406,0.2106791958340836,2,0.1792879490164362,1
line,0.031391246817647406,0.2106791958340836,2,0.1792879490164362,1
face,0.031391246817647406,0.2106791958340836,2,0.1792879490164362,1
community,0.031449846053614505,0.2055420751205895,2,0.174092229066975,1
stuff,0.03146075238388399,0.2045678430348755,2,0.1731070906509915,1
others,0.03146075238388399,0.2045678430348755,2,0.1731070906509915,1
open,0.03147141271752371,0.2036098445533565,2,0.1721384318358328,1
kind,0.03147141271752371,0.2036098445533565,2,0.1721384318358328,1
reason,0.03147141271752371,0.2036098445533565,2,0.1721384318358328,1
v,0.0314920330755441,0.2017402908430315,2,0.1702482577674874,1
care,0.03151177736752778,0.1999291895580106,2,0.1684174121904828,1
6,0.031548882727328115,0.19646749894264,2,0.1649186162153119,1
attack,0.031548882727328115,0.19646749894264,2,0.1649186162153119,1
color,0.031566351117122304,0.1948103575568244,2,0.1632440064397021,1
soon,0.031607225388275706,0.1908599347351314,2,0.1592527093468557,1
check,0.031658642334816495,0.1857347346295071,2,0.1540760922946906,1
tv,0.031761925994174295,0.1748364724673413,2,0.143074546473167,1
site,0.0318165880838166,0.168685600924976,2,0.1368690128411594,1
still,0.03183461446394659,0.1665899002615269,2,0.1347552857975803,1
looking,0.032008530937458396,0.1441608593208176,2,0.1121523283833592,1
live,0.032032952816168386,0.1405991320269951,2,0.1085661792108267,1
am,0.03208564519918741,0.1324326997622229,2,0.1003470545630355,1
its,0.032117584227542795,0.1270979764581092,2,0.0949803922305664,1
been,0.03221314589541001,0.1086019267651873,2,0.0763887808697773,1
sat,0.03317606186861283,0.3250703443602768,4,0.291894282491664,2
hands,0.0339740467983094,0.2856591584703903,4,0.2516851116720809,2
die,0.0341045789550431,0.2785720989985247,4,0.2444675200434816,2
father,0.034195357449958885,0.2735123946049315,4,0.2393170371549726,2
age,0.034257084995290094,0.270006212082904,4,0.2357491270876139,2
skin,0.03458756188099532,0.250207545845944,4,0.2156199839649487,2
give,0.03487453050546768,0.2312996474511982,4,0.1964251169457305,2
another,0.035030040172296384,0.2201957721852505,4,0.1851657320129541,2
after,0.03510430735243622,0.2146347654857166,4,0.1795304581332804,2
any,0.03558769769563161,0.1726126005321763,4,0.1370249028365447,2
com,0.03798349451728611,0.1972972391532616,6,0.1593137446359755,3
with,0.04016783726899481,0.2866996986030043,29,0.2465318613340095,16
time,0.04108277383694317,0.251945541068708,10,0.2108627672317648,5
girl,0.04171651868389925,0.3492183137829791,14,0.3075017950990798,7
year,0.04194100439339932,0.2871623652838957,12,0.2452213608904964,6
by,0.045025004361579773,0.2732384424912961,16,0.2282134381297163,8
few,0.050909283004119205,0.2505794757716429,9,0.1996701927675237,4
who,0.05136191196666781,0.2473832666681558,13,0.196021354701488,6
video,0.0517979791532695,0.2411740547270102,7,0.1893760755737407,3
