word,npmi-bias,her-npmi,her-count,their-npmi,their-count
certainly,0.01916920976775019,0.2026232603438401,1,0.1834540505760899,2
holocaust,0.019170298160883503,0.1781915393351357,1,0.1590212411742522,2
ass,0.019170788593121796,0.2002839129694801,1,0.1811131243763583,2
doubt,0.019170788593121796,0.2002839129694801,1,0.1811131243763583,2
asked,0.019170788593121796,0.2002839129694801,1,0.1811131243763583,2
anymore,0.01917122958510961,0.1797222467749297,1,0.1605510171898201,2
strong,0.019172006544082992,0.1980459529545264,1,0.1788739464104434,2
evidence,0.019172006544082992,0.1980459529545264,1,0.1788739464104434,2
straight,0.019172006544082992,0.1980459529545264,1,0.1788739464104434,2
longer,0.019172006544082992,0.1980459529545264,1,0.1788739464104434,2
thousands,0.019172048527403895,0.1812971759177526,1,0.1621251273903487,2
fast,0.019172048527403895,0.1812971759177526,1,0.1621251273903487,2
killing,0.019173304251678208,0.1845913047112482,1,0.16541800045957,2
among,0.019173715135396507,0.1863170648879221,1,0.1671433497525256,2
large,0.019173715135396507,0.1863170648879221,1,0.1671433497525256,2
damn,0.019173715135396507,0.1863170648879221,1,0.1671433497525256,2
slavic,0.0191738863244984,0.1918564453192716,1,0.1726825589947732,2
giving,0.019173961273441315,0.1881002564887215,1,0.1689262952152802,2
middle,0.019173961273441315,0.1881002564887215,1,0.1689262952152802,2
mail,0.019173961273441315,0.1881002564887215,1,0.1689262952152802,2
telling,0.019174025039256914,0.1899451319500906,1,0.1707711069108337,2
drug,0.019174025039256914,0.1899451319500906,1,0.1707711069108337,2
add,0.019174025039256914,0.1899451319500906,1,0.1707711069108337,2
out,0.0197012620655167,0.2576776150231182,17,0.2379763529576015,38
little,0.020060864386230115,0.263343142350194,7,0.2432822779639639,15
had,0.020235941193547297,0.2621722154056136,11,0.2419362742120663,24
continue,0.021159709991069614,0.2379264171138733,2,0.2167667071228037,4
hit,0.021164832726572297,0.2361823055641308,2,0.2150174728375585,4
instead,0.021185742703239197,0.2282307875500129,2,0.2070450448467737,4
mind,0.021203132582999218,0.2200177402058688,2,0.1988146076228696,4
moved,0.021203132582999218,0.2200177402058688,2,0.1988146076228696,4
head,0.02121630304730321,0.211764864718117,2,0.1905485616708138,4
community,0.021223382967005794,0.2055420751205895,2,0.1843186921535837,4
history,0.021228161590828992,0.1990443552358275,2,0.1778161936449985,4
until,0.021230330143345605,0.1893503754561785,2,0.1681200453128329,4
when,0.021688222593395923,0.2733792597582244,16,0.2516910371648285,35
bring,0.022487716111561834,0.2609967014045114,3,0.2385089852929496,6
fact,0.02259428136656519,0.2325361704173854,3,0.2099418890508202,6
kid,0.022605607212380502,0.2282378022301576,3,0.2056321950177771,6
place,0.02264963611000939,0.198750414377951,3,0.1761007782679416,6
thought,0.023707690089042915,0.2373876487191068,4,0.2136799586300639,8
away,0.023713661399366093,0.2354960851767149,4,0.2117824237773488,8
hope,0.02377880158295731,0.1996448357761226,4,0.1758660341931653,8
ve,0.023780826800419708,0.1904292346966932,4,0.1666484078962735,8
home,0.024186409432834732,0.2968455606486357,11,0.272659151215801,23
come,0.024685352222619805,0.2300866395112608,5,0.205401287288641,10
go,0.02698807783478091,0.2250871852705677,8,0.1980991074357868,16
let,0.03255168612312928,0.270110873787646,8,0.2375591876645167,15
got,0.0328023039833964,0.2376264541868798,7,0.2048241502034834,13
where,0.03281645597769181,0.2353605231009927,7,0.2025440671233009,13
www,0.033174706282867394,0.1911443493589754,6,0.157969643076108,11
seen,0.0333837513068351,0.2394362717860368,5,0.2060525204792017,9
see,0.033577059853804214,0.2612324965777118,13,0.2276554367239076,25
too,0.0336009765672457,0.1999996132332502,5,0.1663986366660045,9
young,0.03417796514740318,0.2560686426039461,4,0.2218906774565429,7
front,0.034194564093310675,0.2543320407226798,4,0.2201374766293691,7
bodies,0.035582490429862224,0.3025085258353151,3,0.2669260354054529,5
laugh,0.036124695969348725,0.2625131343188226,3,0.2263884383494739,5
both,0.03643613481963329,0.2316505184861853,3,0.195214383666552,5
looks,0.036566019004900585,0.2149438995746365,3,0.1783778805697359,5
may,0.036583737778107195,0.2123522310239269,3,0.1757684932458197,5
ca,0.0366040214608678,0.2092606790503416,3,0.1726566575894738,5
new,0.03681644527362511,0.1440264262497326,3,0.1072099809761075,5
time,0.03801201906103849,0.251945541068708,10,0.2139335220076695,18
i,0.039188825644524194,0.3062929030750106,74,0.2671040774304864,156
calling,0.04106925388573879,0.2685996463334225,2,0.2275303924476837,3
13,0.04127169754607102,0.2545124366542431,2,0.2132407391081721,3
apparently,0.04133419944580752,0.2498344674110956,2,0.2085002679652881,3
com,0.04134990369523822,0.1972972391532616,6,0.1559473354580234,10
eating,0.0413626025437967,0.2476482553611635,2,0.2062856528173668,3
cut,0.0414826903115256,0.2379264171138733,2,0.1964437268023477,3
early,0.04150316096988951,0.2361823055641308,2,0.1946791445942413,3
then,0.04150909454614432,0.2806113933548574,13,0.2391022988087131,23
beat,0.041541275113887194,0.23285797524353,2,0.1913167001296428,3
making,0.0416373637080025,0.2239697535124825,2,0.18233238980448,3
online,0.0417016754975994,0.2175323552082105,2,0.1758306797106111,3
class,0.041765270619319894,0.2106791958340836,2,0.1689139252147637,3
blue,0.04180965109122889,0.2055420751205895,2,0.1637324240293606,3
attack,0.04188116642929651,0.19646749894264,2,0.1545863325133435,3
color,0.0418932779614207,0.1948103575568244,2,0.1529170795954037,3
small,0.041904777934231,0.1931984793553444,2,0.1512937014211134,3
lot,0.0419827800650632,0.1810103778835904,2,0.1390275978185272,3
talk,0.04205682444867631,0.1660766117465946,2,0.1240197872979183,3
this,0.042610504569360774,0.2824114098116168,32,0.239800905242256,61
a,0.042741429838508094,0.3333178609459928,81,0.2905764311074847,168
person,0.042934758304389115,0.2444298277680148,5,0.2014950694636257,8
age,0.045904312955531185,0.270006212082904,4,0.2241018991273728,6
took,0.045904312955531185,0.270006212082904,4,0.2241018991273728,6
nothing,0.0466071845482349,0.2187591471587523,4,0.1721519626105174,6
anything,0.04662683059733558,0.2168930050961889,4,0.1702661744988533,6
ever,0.04673027956243109,0.2063195609543716,4,0.1595892813919405,6
watch,0.0471787488277117,0.2468744122432417,7,0.19969566341553,11
two,0.04975537958871129,0.2427477902796778,6,0.1929924106909665,9
case,0.05257907051041957,0.254001484673012,3,0.2014224141625924,4
racial,0.052878749260068775,0.236222322697186,3,0.1833435734371172,4
done,0.052999620777020806,0.2282378022301576,3,0.1752381814531368,4
stupid,0.053160638691675394,0.2699442720160224,5,0.216783633324347,7
free,0.0533726189527991,0.198750414377951,3,0.1453777954251519,4
jew,0.053542184098161694,0.2492978872382437,5,0.195755703140082,7
heard,0.053561134747466016,0.2481821403575021,5,0.1946210056100361,7
try,0.053640448682080705,0.2433984557991645,5,0.1897580071170838,7
hands,0.059270720120916415,0.2856591584703903,4,0.2263884383494739,5
does,0.059294069376147396,0.2492833691129093,6,0.1899892997367619,8
show,0.05947662749661298,0.2393436607688134,6,0.1798670332722004,8
last,0.059584954241857085,0.2330251267288323,6,0.1734401724869752,8
came,0.06029253988059169,0.2393407370284624,4,0.1790481971478707,5
cauldrons,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
selfishness,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
drunkenly,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
muppet,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
ghastly,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
epithet,0.06041597050524539,0.3172673163336049,1,0.2568513458283595,1
another,0.060620310213600204,0.2201957721852505,4,0.1595754619716503,5
before,0.060755617757007,0.2111794032630075,4,0.1504237855060005,5
2,0.0608340106560144,0.2055436590661489,4,0.1447096484101345,5
shopping,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
maths,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
dragging,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
disrespect,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
alongside,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
regularly,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
baba,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
abusing,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
brady,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
reptile,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
flipped,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
surviving,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
jealous,0.06115971033561601,0.2933498404975982,1,0.2321901301619822,1
yelling,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
crawl,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
auto,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
solo,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
grocery,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
garden,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
haunted,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
dyed,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
machete,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
toys,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
beauty,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
separate,0.06157545935305092,0.2785659300028224,1,0.2169904706497715,1
residents,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
ruled,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
resource,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
rob,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
talent,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
dropped,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
spit,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
degenerate,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
jamie,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
keeping,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
concert,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
teenager,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
ne,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
witness,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
41,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
smashed,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
proved,0.06185979410828438,0.2676957755738872,1,0.2058359814656028,1
strength,0.0620733947847093,0.2590359782343009,1,0.1969625834495916,1
yr,0.0620733947847093,0.2590359782343009,1,0.1969625834495916,1
invasion,0.0620733947847093,0.2590359782343009,1,0.1969625834495916,1
harsh,0.0620733947847093,0.2590359782343009,1,0.1969625834495916,1
tom,0.06224295080221301,0.2518068891920725,1,0.1895639383898595,1
nearest,0.06224295080221301,0.2518068891920725,1,0.1895639383898595,1
everyday,0.06224295080221301,0.2518068891920725,1,0.1895639383898595,1
introduce,0.06224295080221301,0.2518068891920725,1,0.1895639383898595,1
citizen,0.06224295080221301,0.2518068891920725,1,0.1895639383898595,1
nigerian,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
groids,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
neck,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
kicked,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
memories,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
bitch,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
wigger,0.062382540611317705,0.2455838165117697,1,0.183201275900452,1
ruined,0.0625004824673503,0.2401088624228536,1,0.1776083799555033,1
courses,0.0625004824673503,0.2401088624228536,1,0.1776083799555033,1
officers,0.0625004824673503,0.2401088624228536,1,0.1776083799555033,1
won,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
arab,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
neighbors,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
arrest,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
jumped,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
yours,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
generation,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
voice,0.06260209130692329,0.2352132252962996,1,0.1726111339893763,1
saturday,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
practice,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
bottom,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
nigeria,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
doesnt,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
checked,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
keeps,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
knocked,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
negroid,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
sunday,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
rapes,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
hall,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
pre,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
range,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
pull,0.06269096410262098,0.2307801668448255,1,0.1680892027422045,1
india,0.06276964502543939,0.2267254718167879,1,0.1639558267913485,1
table,0.06276964502543939,0.2267254718167879,1,0.1639558267913485,1
sake,0.06276964502543939,0.2267254718167879,1,0.1639558267913485,1
nonwhites,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
ignorant,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
hearing,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
greece,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
theres,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
warm,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
famous,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
hardly,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
smart,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
became,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
ends,0.06283999769068599,0.2229863196519829,1,0.1601463219612969,1
shop,0.0629034266127238,0.2195145574429774,1,0.1566111308302536,1
pray,0.0629034266127238,0.2195145574429774,1,0.1566111308302536,1
decent,0.0629034266127238,0.2195145574429774,1,0.1566111308302536,1
17,0.0629610155934246,0.2162724336970454,1,0.1533114181036208,1
restaurant,0.0629610155934246,0.2162724336970454,1,0.1533114181036208,1
actual,0.0629610155934246,0.2162724336970454,1,0.1533114181036208,1
whenever,0.0629610155934246,0.2162724336970454,1,0.1533114181036208,1
obviously,0.0629610155934246,0.2162724336970454,1,0.1533114181036208,1
300,0.06301361777445111,0.2132297838077323,1,0.1502161660332812,1
properly,0.06301361777445111,0.2132297838077323,1,0.1502161660332812,1
leaves,0.06301361777445111,0.2132297838077323,1,0.1502161660332812,1
nor,0.0630619162586804,0.2103621108088606,1,0.1473001945501802,1
update,0.0630619162586804,0.2103621108088606,1,0.1473001945501802,1
growing,0.0630619162586804,0.2103621108088606,1,0.1473001945501802,1
strange,0.06310646611488568,0.2076492392768177,1,0.144542773161932,1
shall,0.06314772421613982,0.2050743480522944,1,0.1419266238361546,1
2010,0.06314772421613982,0.2050743480522944,1,0.1419266238361546,1
reality,0.0631860709001873,0.2026232603438401,1,0.1394371894436528,1
classes,0.0631860709001873,0.2026232603438401,1,0.1394371894436528,1
finally,0.0631860709001873,0.2026232603438401,1,0.1394371894436528,1
index,0.0631860709001873,0.2026232603438401,1,0.1394371894436528,1
16,0.06322182599564599,0.2002839129694801,1,0.1370620869738341,1
born,0.06325526088147071,0.1980459529545264,1,0.1347906920730557,1
till,0.06325526088147071,0.1980459529545264,1,0.1347906920730557,1
hispanic,0.06325526088147071,0.1980459529545264,1,0.1347906920730557,1
gonna,0.06325526088147071,0.1980459529545264,1,0.1347906920730557,1
shoot,0.06325526088147071,0.1980459529545264,1,0.1347906920730557,1
mention,0.0632866076992851,0.1959004263957067,1,0.1326138186964216,1
swedish,0.0632866076992851,0.1959004263957067,1,0.1326138186964216,1
fun,0.06331606648665211,0.1938395353068745,1,0.1305234688202224,1
four,0.0633438107684123,0.1918564453192716,1,0.1285126345508593,1
hopefully,0.0633438107684123,0.1918564453192716,1,0.1285126345508593,1
18,0.0633438107684123,0.1918564453192716,1,0.1285126345508593,1
bar,0.0633699919882931,0.1899451319500906,1,0.1265751399617975,1
scene,0.0633947430570471,0.1881002564887215,1,0.1247055134316744,1
movement,0.0633947430570471,0.1881002564887215,1,0.1247055134316744,1
whatever,0.0633947430570471,0.1881002564887215,1,0.1247055134316744,1
bus,0.0633947430570471,0.1881002564887215,1,0.1247055134316744,1
body,0.0634181812196848,0.1863170648879221,1,0.1228988836682373,1
except,0.06344041039228121,0.1845913047112482,1,0.121150894318967,1
eyes,0.06346387597089811,0.2740258698413967,7,0.2105619938704986,9
indeed,0.0634816019728333,0.1812971759177526,1,0.1178155739449193,1
hundreds,0.06350072125366521,0.1797222467749297,1,0.1162215255212645,1
while,0.06350087527396431,0.2725231369167178,7,0.2090222616427535,9
example,0.06353634172311251,0.1767024764079143,1,0.1131661346848018,1
email,0.06353634172311251,0.1767024764079143,1,0.1131661346848018,1
lets,0.0635688460687386,0.17384006521682,1,0.1102712191480814,1
three,0.0635840514020254,0.1724625802584892,1,0.1088785288564638,1
happened,0.06359861532056751,0.1711184258607827,1,0.1075198105402152,1
means,0.06359861532056751,0.1711184258607827,1,0.1075198105402152,1
gone,0.06362596741419309,0.1685235064731637,1,0.1048975390589706,1
thats,0.06363882239765681,0.1672697443381548,1,0.103630921940498,1
posted,0.06367445123968861,0.1636674394489462,1,0.0999929882092576,1
dr,0.0636854331250226,0.1625157901949896,1,0.098830357069967,1
band,0.06369600544626361,0.1613869531948864,1,0.0976909477486228,1
gun,0.0637061884177224,0.1602799804313825,1,0.0965737920136601,1
happy,0.0637160008733656,0.159193982916155,1,0.0954779820427894,1
wrong,0.06372546038720821,0.1581281258449573,1,0.0944026654577491,1
html,0.063743385220687,0.1560537390377948,1,0.0923103538171078,1
everything,0.063743385220687,0.1560537390377948,1,0.0923103538171078,1
thanks,0.06392240290998351,0.1281288008006838,1,0.0642063978907003,1
_,0.06396147466363611,0.1170209844948849,1,0.0530595098312488,1
few,0.06398252492523121,0.2505794757716429,9,0.1865969508464117,12
stormfront,0.06398542679100269,0.1018043563146476,1,0.0378189295236449,1
first,0.06402747746089049,0.2492307002310687,7,0.1852032227701782,9
hair,0.0655198398041773,0.253978240839143,5,0.1884584010349657,6
family,0.06553353617059629,0.2533729544238571,5,0.1878394182532608,6
teenagers,0.06728344703862352,0.3000267765173718,2,0.2327433294787483,2
sacrifice,0.06779222327336562,0.2838907665388246,2,0.216098543265459,2
grand,0.06779222327336562,0.2838907665388246,2,0.216098543265459,2
beast,0.06779222327336562,0.2838907665388246,2,0.216098543265459,2
fault,0.0683199359117524,0.2654386050945823,2,0.1971186691828299,2
tells,0.0683199359117524,0.2654386050945823,2,0.1971186691828299,2
protect,0.06839943314247288,0.2624710872651443,2,0.1940716541226714,2
pics,0.06839943314247288,0.2624710872651443,2,0.1940716541226714,2
standing,0.06839943314247288,0.2624710872651443,2,0.1940716541226714,2
suspect,0.06847302136153038,0.2596733727529283,2,0.1912003513913979,2
educate,0.06847302136153038,0.2596733727529283,2,0.1912003513913979,2
kick,0.06872134303473731,0.2498344674110956,2,0.1811131243763583,2
lie,0.06882434441985269,0.245551865070826,2,0.1767275206509733,2
ive,0.06887172132426339,0.2435377345517533,2,0.1746660132274899,2
brought,0.068959415636415,0.2397305225472487,2,0.1707711069108337,2
sounds,0.06911156299603399,0.23285797524353,2,0.163746412247496,2
search,0.0691455780723382,0.2312707054626869,2,0.1621251273903487,2
8,0.0691782082971297,0.2297292254869498,2,0.1605510171898201,2
walk,0.06923967623347779,0.2267728886945938,2,0.157533212461116,2
wish,0.069349540131415,0.2213037055629449,2,0.1519541654315299,2
later,0.06942238885178378,0.2175323552082105,2,0.1481099663564267,2
sad,0.06946711909756681,0.2151535145561331,2,0.1456863954585663,2
along,0.0695486961113245,0.2106791958340836,2,0.1411304997227591,2
st,0.0695676260395057,0.2096139776966211,2,0.1400463516571154,2
teacher,0.06967079360006742,0.2036098445533565,2,0.1339390509532891,2
kind,0.06967079360006742,0.2036098445533565,2,0.1339390509532891,2
weeks,0.0696864412691516,0.2026675077043881,2,0.1329810664352365,2
v,0.0697016938263964,0.2017402908430315,2,0.1320385970166351,2
german,0.0697165666218216,0.200827680523848,2,0.1311111139020264,2
negro,0.0697706610410258,0.2600505665859994,6,0.1902799055449736,7
6,0.06978571547492032,0.19646749894264,2,0.1266817834677197,2
half,0.0698810266319398,0.1901003888694547,2,0.1202193622375149,2
probably,0.0699424953372448,0.1857347346295071,2,0.1157922392922623,2
tries,0.0707434636873101,0.3240715197376783,3,0.2533280560503682,3
back,0.07240867316032581,0.2909766725490071,14,0.2185679993886813,18
european,0.0734499127069429,0.2371823367363035,3,0.1637324240293606,3
me,0.073583426672817,0.2468247817837273,14,0.1732413551109103,18
10,0.0736514697168141,0.2282378022301576,3,0.1545863325133435,3
far,0.0739743265396135,0.2123522310239269,3,0.1383779044843134,3
1,0.07443041039299789,0.1846459352630128,3,0.1102155248700149,3
name,0.07557404135721282,0.293879079302429,8,0.2183050379452162,9
dead,0.07583930688788179,0.2772617210504742,4,0.2014224141625924,4
remember,0.07631150314794843,0.2616222291795681,4,0.1853107260316197,4
behind,0.07852849716381019,0.284432250237953,5,0.2059037530741428,5
hear,0.07911971918976893,0.2660832917687189,5,0.18696357257895,5
love,0.07950722168409188,0.252773699687626,5,0.1732664780035341,5
next,0.07953992992209058,0.2515927727774573,5,0.1720528428553667,5
guy,0.07955594715793113,0.2510108546879141,5,0.171454907529983,5
d,0.07989649600841009,0.2380129576782225,5,0.1581164616698124,5
my,0.0837516906683402,0.2734234983624097,25,0.1896718076940695,32
sister,0.09411300852842841,0.3042054919084714,5,0.210092483380043,4
car,0.09588243979142391,0.2871991399210667,4,0.1913167001296428,3
story,0.09600496999932878,0.2570999883982474,5,0.1610950183989186,4
father,0.09644104651689328,0.2735123946049315,4,0.1770713480880382,3
man,0.09684402808095952,0.2305020738310772,5,0.1336580457501177,4
did,0.09689670315341609,0.2439632906823139,7,0.1470665875288978,6
his,0.09757364716482061,0.246078750807768,8,0.1485051036429474,7
hell,0.09762216443306809,0.2400062043679588,4,0.1423840399348907,3
said,0.09878942041733721,0.3130620020099224,12,0.2142725815925852,11
apartment,0.09896760608192379,0.2960862752647537,3,0.1971186691828299,2
met,0.0998273888527651,0.2765549095037384,3,0.1767275206509733,2
gave,0.10020054848346771,0.2673438982359933,3,0.1671433497525256,2
close,0.10070453158354789,0.254001484673012,3,0.1532969530894641,2
street,0.10070453158354789,0.254001484673012,3,0.1532969530894641,2
night,0.10147915158114831,0.2307782766561772,3,0.1292991250750289,2
mother,0.10817833888864037,0.308973531411627,7,0.2007951925229866,5
ago,0.10874038870983252,0.274522007281485,8,0.1657816185716525,6
suffering,0.1096156476131517,0.3154516290787545,2,0.2058359814656028,1
partner,0.1096156476131517,0.3154516290787545,2,0.2058359814656028,1
assaulting,0.11008528482058128,0.3070478682701729,2,0.1969625834495916,1
traitor,0.11046283812751231,0.3000267765173718,2,0.1895639383898595,1
cook,0.11046283812751231,0.3000267765173718,2,0.1895639383898595,1
throat,0.11046283812751231,0.3000267765173718,2,0.1895639383898595,1
bedroom,0.11046283812751231,0.3000267765173718,2,0.1895639383898595,1
he,0.11076958876866559,0.2169650044358204,8,0.1061954156671548,6
steve,0.11077729257009689,0.2939785684705489,2,0.183201275900452,1
thanksgiving,0.11077729257009689,0.2939785684705489,2,0.183201275900452,1
hated,0.11127963254944831,0.2838907665388246,2,0.1726111339893763,1
tuesday,0.1114860975807615,0.279575300322966,2,0.1680892027422045,1
camera,0.1114860975807615,0.279575300322966,2,0.1680892027422045,1
kiss,0.1114860975807615,0.279575300322966,2,0.1680892027422045,1
turns,0.1114860975807615,0.279575300322966,2,0.1680892027422045,1
child,0.1116228538998908,0.2820217781880322,6,0.1703989242881414,4
24,0.11183708925326896,0.2719834112145659,2,0.1601463219612969,1
nose,0.11183708925326896,0.2719834112145659,2,0.1601463219612969,1
mouth,0.11183708925326896,0.2719834112145659,2,0.1601463219612969,1
yard,0.11198851550316888,0.2685996463334225,2,0.1566111308302536,1
used,0.11202654242462479,0.2731215608235434,6,0.1610950183989186,4
victim,0.11212718699096147,0.2654386050945823,2,0.1533114181036208,1
fake,0.11212718699096147,0.2654386050945823,2,0.1533114181036208,1
house,0.11223847393851291,0.268246258692297,6,0.1560077847537841,4
beaten,0.11248314792245548,0.2570259210843875,2,0.144542773161932,1
teaching,0.11248314792245548,0.2570259210843875,2,0.144542773161932,1
court,0.11258581281808852,0.2545124366542431,2,0.1419266238361546,1
explain,0.11258581281808852,0.2545124366542431,2,0.1419266238361546,1
carry,0.11268199310472943,0.2521191825483822,2,0.1394371894436528,1
store,0.11277238043726151,0.2498344674110956,2,0.1370620869738341,1
arrested,0.11293804637440438,0.245551865070826,2,0.1326138186964216,1
second,0.11315538258545119,0.2397305225472487,2,0.1265751399617975,1
african,0.11328342189589351,0.2361823055641308,2,0.1228988836682373,1
female,0.1133431664692757,0.2344940607882427,2,0.121150894318967,1
play,0.1135076999656853,0.2297292254869498,2,0.1162215255212645,1
mine,0.113606754009792,0.2267728886945938,2,0.1131661346848018,1
15,0.1136534963886916,0.2253532422754859,2,0.1116997458867943,1
brother,0.1137838950227297,0.2213037055629449,2,0.1075198105402152,1
male,0.113938108571703,0.2163302333629423,2,0.1023921247912393,1
song,0.1139736392115276,0.2151535145561331,2,0.1011798753446055,1
line,0.11410540382042349,0.2106791958340836,2,0.0965737920136601,1
goes,0.1142501819016673,0.2055420751205895,2,0.0912918932189222,1
stuff,0.11427685502757799,0.2045678430348755,2,0.0902909880072975,1
check,0.1147435531095992,0.1857347346295071,2,0.0709911815199079,1
5,0.1148988753519878,0.1784661934227515,2,0.0635673180707637,1
tv,0.1149712884645185,0.1748364724673413,2,0.0598651840028228,1
sorry,0.11571151553387668,0.2804433525402444,5,0.1647318370063677,3
found,0.11928788368004861,0.2979888158187876,9,0.178700932138739,6
police,0.12128046370174281,0.3037970866350933,8,0.1825166229333505,5
went,0.12239266001557719,0.2829597697416315,8,0.1605671097260543,5
was,0.12287067540662572,0.3328351192281375,40,0.2099644438215118,39
save,0.123188406359586,0.2921147015748662,4,0.1689262952152802,2
die,0.12389895480620008,0.2785720989985247,4,0.1546731441923246,2
video,0.12799834752565742,0.2411740547270102,7,0.1131757072013528,4
youtube,0.1298384001729928,0.1788200420581942,7,0.0489816418852014,4
told,0.13700659975453852,0.3401988112902558,11,0.2031922115357173,6
wednesday,0.14043147740473103,0.3299954157945905,3,0.1895639383898595,1
daughter,0.1422744387650903,0.3485600915824571,7,0.2062856528173668,3
blonde,0.1423622038740182,0.3025085258353151,3,0.1601463219612969,1
somehow,0.14257733923981478,0.2991884700700684,3,0.1566111308302536,1
duty,0.14257733923981478,0.2991884700700684,3,0.1566111308302536,1
killed,0.1426882380485452,0.2946424034800751,5,0.1519541654315299,2
murdered,0.1432842785806631,0.2878270517425951,3,0.144542773161932,1
gang,0.1434319040859899,0.2853585279221445,3,0.1419266238361546,1
death,0.14415188871683343,0.2691510774135704,5,0.124999188696737,2
dog,0.1446975603739033,0.2625131343188226,3,0.1178155739449193,1
