word,him-npmi
was,0.3616073944378304
wash,0.3501203596120513
watch,0.1824779877494868
watched,0.2982327646258368
way,0.1691292544834133
we,0.2178511208682787
wealth,0.3126563396819113
weapon,0.2623663603677288
week,0.2590688872801512
weeks,0.2765158895546215
welcomed,0.326975622735601
welcomes,0.3501203596120513
welfare,0.2413264334907196
well,0.1970277971799087
went,0.2660301870122074
were,0.098163922986449
wesley,0.3501203596120513
what,0.2243939958504739
whatever,0.2772072209488965
when,0.3067490844630921
whenever,0.3038027351238634
where,0.2520189412789108
whether,0.2438297615194369
which,0.2536166318716249
while,0.2679575010691969
white,0.3024393613720301
whites,0.0885876115387064
who,0.2502328775065798
whole,0.1879448146395954
whut,0.326975622735601
why,0.2462932184501914
wife,0.3036779726704364
wigger,0.2806748764088565
wiggers,0.2553613880073394
will,0.2139581321178905
window,0.2587342944276961
wisdom,0.2937249036291447
wit,0.3126563396819113
with,0.3329005679756812
within,0.2214018483365587
woman,0.1695829205174291
won,0.2706086587789285
wonder,0.2220657684426263
wonderful,0.2413264334907196
wondering,0.2304003126663697
wore,0.2867129454680772
work,0.2122079485042606
works,0.2197744408685104
world,0.1339840866625283
would,0.2788579597236162
wouldnt,0.3126563396819113
wouldve,0.3501203596120513
wound,0.3126563396819113
wp,0.2366683294735546
wrecker,0.3501203596120513
wrench,0.3501203596120513
wrist,0.326975622735601
write,0.2492541655752122
wrong,0.1956316753021441
www,0.2018450452465826
x,0.2366683294735546
y,0.293245197943959
ya,0.2010285890787668
ye,0.2867129454680772
year,0.2045727456292547
years,0.1705203699199446
yelling,0.3126563396819113
yes,0.2060987035257181
yet,0.1803720347855271
york,0.262394685500368
you,0.2881604462719304
young,0.2412838516826669
your,0.2166336237950578
yourself,0.1870527961926258
youtube,0.1137997681646556
