word,they-npmi
develop,0.1920924420591161
developed,0.176561874251632
development,0.1561245901735041
deviants,0.217327731074361
devil,0.18258851709755
diary,0.217327731074361
diaz,0.217327731074361
did,0.2345947277935891
didn,0.1651756407106385
didnt,0.1691272249454956
die,0.1925304963705234
died,0.1673999474058928
diego,0.1485823526637986
difference,0.149433369281674
differences,0.2053333519157423
different,0.2294468802514425
differs,0.217327731074361
difficult,0.1420994990088284
digg,0.217327731074361
dignity,0.217327731074361
dime,0.217327731074361
direct,0.221316263624645
direction,0.1889826759033416
directly,0.1485823526637986
dirt,0.2139605399272575
dirts,0.217327731074361
dirty,0.1675865657260666
disagree,0.1485823526637986
disapproval,0.217327731074361
disaster,0.1364034673523958
discharge,0.217327731074361
discipline,0.1920924420591161
discovered,0.1364034673523958
discreetly,0.217327731074361
discrimination,0.1920924420591161
discuss,0.1364034673523958
discussed,0.1920924420591161
discussion,0.1485823526637986
discussions,0.1561245901735041
disease,0.1673999474058928
diseases,0.176561874251632
dised,0.217327731074361
disgrace,0.196417415740579
disgraceful,0.217327731074361
disgust,0.1920924420591161
disgusted,0.1364034673523958
disgusting,0.185947710386362
dish,0.217327731074361
dishing,0.217327731074361
disliked,0.1920924420591161
dismal,0.217327731074361
disney,0.1561245901735041
disowned,0.217327731074361
display,0.1420994990088284
disrespect,0.1920924420591161
distracted,0.217327731074361
distraction,0.1920924420591161
distractions,0.217327731074361
district,0.1769675873166649
disturb,0.217327731074361
diversity,0.1646481421189047
divide,0.1561245901735041
divorce,0.176561874251632
dna,0.1781792180696016
do,0.3175622763780235
docs,0.217327731074361
doctors,0.1561245901735041
doctrines,0.217327731074361
documentation,0.176561874251632
does,0.1352438755588069
doesnt,0.1673999474058928
dog,0.1168547209616927
dogs,0.2035704738946474
doing,0.2521005926439255
don,0.1703452054315893
done,0.1409346961476369
dont,0.219780746840531
doomed,0.196417415740579
door,0.1493326686701007
dope,0.2318090100458147
dot,0.1150399889144533
dots,0.217327731074361
double,0.1525450590056092
doubt,0.1362083210792106
down,0.2164651778532052
downloaded,0.1485823526637986
downplaying,0.217327731074361
drafts,0.217327731074361
drag,0.2020671564245167
dragged,0.176561874251632
dragging,0.1920924420591161
dragons,0.217327731074361
draw,0.1925911328879598
dress,0.1884747403718457
dressed,0.1925911328879598
dressing,0.1651756407106385
dries,0.217327731074361
drink,0.1572268928772918
drinking,0.1673999474058928
drive,0.1001190080391287
drivel,0.217327731074361
driver,0.1561245901735041
drivers,0.1561245901735041
driving,0.1085400559300101
drm,0.217327731074361
drmradio,0.1920924420591161
droop,0.217327731074361
drop,0.1267141572690539
dropped,0.1651756407106385
drowning,0.217327731074361
drug,0.151199318669942
drugs,0.1811575998042974
drunk,0.1364034673523958
drying,0.217327731074361
dublin,0.1558621853219242
dude,0.1313160586217517
dudes,0.217327731074361
due,0.1673999474058928
duetschgirltx,0.217327731074361
dumb,0.1733148082256198
dung,0.1561245901735041
dungeons,0.217327731074361
dunno,0.1920924420591161
during,0.1659775388903734
dust,0.1651756407106385
dyed,0.176561874251632
dyke,0.1920924420591161
e,0.1212193596942762
each,0.2122259619590887
early,0.1219666891197991
earn,0.217327731074361
earned,0.2053333519157423
earshot,0.217327731074361
earth,0.1816168500517693
easier,0.1965225105761651
easily,0.1673999474058928
east,0.1168547209616927
eastern,0.1420994990088284
easy,0.149433369281674
eat,0.1925304963705234
eaten,0.217327731074361
eating,0.193170435900539
ebola,0.176561874251632
ebony,0.217327731074361
economy,0.1651756407106385
ect,0.1651756407106385
ed,0.18258851709755
edl,0.2053333519157423
educate,0.2179591680399957
educated,0.1884747403718457
educating,0.2053333519157423
education,0.1408594443568324
educational,0.1420994990088284
educations,0.217327731074361
effect,0.1651756407106385
effective,0.1920924420591161
effort,0.1313160586217517
eggs,0.196417415740579
egyptians,0.1673999474058928
either,0.1801857941644354
elementary,0.1364034673523958
elgin,0.217327731074361
elite,0.176561874251632
elites,0.1651756407106385
else,0.181600668711708
elses,0.217327731074361
em,0.1878421456831492
embarrassing,0.217327731074361
embracing,0.1920924420591161
emergency,0.176561874251632
emily,0.1889826759033416
employed,0.1920924420591161
employee,0.176561874251632
emulate,0.217327731074361
enabling,0.217327731074361
encountered,0.217327731074361
encounters,0.217327731074361
encourage,0.1673999474058928
end,0.2017494903108965
endless,0.176561874251632
enemies,0.1910245015259184
enemy,0.2057053226604607
enforcement,0.176561874251632
england,0.0709421183919887
english,0.1749542935410731
enjoy,0.1572268928772918
enjoyed,0.1561245901735041
enoch,0.217327731074361
enough,0.173099666725631
enslavement,0.217327731074361
ensure,0.1920924420591161
enter,0.1485823526637986
entertainment,0.171945017699503
entire,0.1465018209594508
entitled,0.176561874251632
entrancing,0.217327731074361
environment,0.176561874251632
episode,0.1769675873166649
equal,0.176561874251632
equipment,0.2165401523160912
er,0.1225090258686471
era,0.1920924420591161
erase,0.1920924420591161
es,0.1651756407106385
escape,0.217327731074361
escapes,0.217327731074361
eschewed,0.217327731074361
espanol,0.217327731074361
especially,0.1844657258080163
esque,0.217327731074361
essay,0.1485823526637986
essentially,0.2053333519157423
establish,0.176561874251632
established,0.176561874251632
etc,0.1979048120717486
eternal,0.1561245901735041
ethical,0.217327731074361
ethiopia,0.217327731074361
ethnic,0.0808088601552782
ethnics,0.1561245901735041
eu,0.1116857312652123
euorpe,0.217327731074361
euro,0.1673999474058928
europe,0.166540898026513
european,0.1629071124356549
europeans,0.0826411406718335
europeoid,0.217327731074361
even,0.22126466043638
evening,0.1267141572690539
event,0.0826411406718335
eventhough,0.217327731074361
events,0.1593992051280391
eventually,0.1977488374104281
ever,0.2043802457140223
evertime,0.217327731074361
every,0.2335578174753884
everybody,0.1186345234250341
everyone,0.1680407977584127
everything,0.193257774483277
everywhere,0.2095086164528085
evidence,0.1593992051280391
evil,0.1814401368303198
evolution,0.2318090100458147
evolutionary,0.2318090100458147
evolve,0.1651756407106385
evolved,0.1920924420591161
exactly,0.1860180235685484
example,0.1567183704547036
examples,0.1651756407106385
exatly,0.217327731074361
excellent,0.1385963710733327
except,0.1797143380873692
exchange,0.1561245901735041
exclusively,0.2053333519157423
executed,0.217327731074361
exempt,0.217327731074361
exist,0.1437295882277297
existing,0.1920924420591161
expanding,0.1651756407106385
expect,0.1691272249454956
expected,0.1651756407106385
expeled,0.217327731074361
expense,0.2318090100458147
expensive,0.1420994990088284
experience,0.1027761042679513
experiences,0.221316263624645
explain,0.1410993131852747
explanation,0.1561245901735041
exports,0.217327731074361
exposed,0.1561245901735041
express,0.1769675873166649
expressed,0.176561874251632
expressing,0.176561874251632
expulsion,0.217327731074361
exsplosives,0.217327731074361
extent,0.1651756407106385
extra,0.1673999474058928
extreme,0.1364034673523958
eye,0.149433369281674
eyes,0.1366982479835324
eyh,0.217327731074361
face,0.1887574995218943
facebook,0.1296337550453036
faces,0.2054902318254504
facial,0.217327731074361
facing,0.176561874251632
fact,0.2026455346588815
facts,0.1225090258686471
faem,0.217327731074361
fag,0.1632452344374357
faggot,0.176561874251632
faggots,0.1651756407106385
fags,0.2396201993204578
failing,0.2318090100458147
fair,0.1313160586217517
fairly,0.1561245901735041
faith,0.1485823526637986
fake,0.2114030851505692
fall,0.2083590690296497
fallen,0.176561874251632
falls,0.1485823526637986
false,0.1085400559300101
fame,0.217327731074361
familiar,0.176561874251632
families,0.1869799340312677
family,0.1803452073943081
fan,0.1225090258686471
fantasy,0.176561874251632
far,0.1582470673192266
farmer,0.1920924420591161
farming,0.1920924420591161
fascism,0.217327731074361
fascist,0.1561245901735041
fast,0.17642025605249
faster,0.176561874251632
fastest,0.217327731074361
fate,0.176561874251632
father,0.1763251830269258
fattest,0.217327731074361
fault,0.1116857312652123
faves,0.217327731074361
favor,0.1485823526637986
favorite,0.1317356456348951
favorites,0.1561245901735041
favour,0.2165401523160912
faxes,0.217327731074361
fear,0.2015272606189681
fears,0.217327731074361
feast,0.217327731074361
feather,0.217327731074361
features,0.1364034673523958
feces,0.2165401523160912
fed,0.1640349779140024
federal,0.1889826759033416
feds,0.1651756407106385
feed,0.2377627265225927
feeding,0.2076320715229088
feel,0.190917362663365
feeling,0.1811575998042974
feesible,0.217327731074361
feet,0.1493326686701007
fellow,0.1055772385019507
felt,0.1718767676800961
females,0.1410993131852747
fence,0.1561245901735041
feral,0.1267141572690539
fest,0.1485823526637986
fetish,0.217327731074361
fever,0.1920924420591161
few,0.1994028897581914
fiddlers,0.217327731074361
fidelity,0.217327731074361
fields,0.1561245901735041
fierce,0.217327731074361
fiercely,0.1920924420591161
fifteen,0.1920924420591161
fifth,0.176561874251632
fifty,0.217327731074361
fight,0.1862195236924657
fighters,0.1920924420591161
fighting,0.1748454050841283
fights,0.1364034673523958
figure,0.1814401368303198
figured,0.1313160586217517
figures,0.1150399889144533
file,0.1150399889144533
files,0.1485823526637986
fill,0.1420994990088284
filled,0.1420994990088284
film,0.0975910858054964
films,0.1485823526637986
filth,0.1001190080391287
filthy,0.1778691734561464
final,0.1085400559300101
finally,0.1827844237397863
find,0.2225996229066201
fine,0.1691272249454956
finish,0.1769675873166649
finishing,0.176561874251632
finland,0.0975910858054964
finns,0.1485823526637986
fire,0.1878421456831492
firearms,0.2301337070981655
fired,0.1769675873166649
first,0.1888961396208594
fish,0.1629670765349565
fists,0.217327731074361
fit,0.1965225105761651
fits,0.171945017699503
five,0.1493326686701007
fix,0.1651756407106385
flag,0.1385963710733327
flare,0.176561874251632
flat,0.2053333519157423
flavor,0.217327731074361
flavored,0.176561874251632
flaws,0.1920924420591161
flee,0.2165401523160912
flesh,0.1364034673523958
flier,0.176561874251632
flies,0.1920924420591161
flight,0.1485823526637986
flights,0.217327731074361
fling,0.217327731074361
flipped,0.2318090100458147
flood,0.2165401523160912
flooding,0.1561245901735041
floor,0.1116857312652123
floors,0.217327731074361
florida,0.0951796954913278
flour,0.217327731074361
flowers,0.176561874251632
fluffing,0.217327731074361
fly,0.1364034673523958
focus,0.1846799469229531
focusing,0.217327731074361
folder,0.217327731074361
folk,0.1085400559300101
folklore,0.1920924420591161
folks,0.201519789845846
follow,0.1663832401636558
followers,0.2053333519157423
following,0.1001190080391287
food,0.1942699667766926
fool,0.2165401523160912
foolish,0.217327731074361
fools,0.230355415196193
foot,0.1525450590056092
football,0.185947710386362
footing,0.217327731074361
for,0.2655791796608228
force,0.2095086164528085
forced,0.2035704738946474
forcing,0.1925911328879598
foreign,0.1640349779140024
foreigner,0.1651756407106385
foreigners,0.1811575998042974
forest,0.1313160586217517
forever,0.1150399889144533
forgiveness,0.1920924420591161
forgot,0.1594159069282147
forgotten,0.1561245901735041
foriegn,0.217327731074361
foriegners,0.217327731074361
form,0.1640349779140024
format,0.176561874251632
formulate,0.217327731074361
forthwith,0.217327731074361
fortunately,0.217327731074361
forty,0.217327731074361
forum,0.0770989673448656
forums,0.0928739920894569
forward,0.1760209463809568
fought,0.2020671564245167
found,0.1558337180047165
foundamental,0.217327731074361
founded,0.1485823526637986
fours,0.217327731074361
fourth,0.1651756407106385
fox,0.2152601708947923
france,0.1594159069282147
freak,0.196417415740579
fred,0.217327731074361
free,0.1531969244448556
freedom,0.1632452344374357
freese,0.217327731074361
freeze,0.1920924420591161
french,0.1413315169319008
frequently,0.1920924420591161
fresh,0.1561245901735041
friday,0.1116857312652123
friend,0.1532559971527169
friends,0.1811734221825423
frigg,0.217327731074361
friggsday,0.217327731074361
frightened,0.1920924420591161
from,0.2229642699587285
front,0.1673309212407481
frozen,0.2165401523160912
frustrated,0.217327731074361
fry,0.217327731074361
fsb,0.1920924420591161
fubu,0.1920924420591161
fufilled,0.217327731074361
full,0.1120282882530273
fully,0.196417415740579
fun,0.1739480122174806
functions,0.1920924420591161
fundamentalists,0.217327731074361
funeral,0.1313160586217517
funniest,0.217327731074361
funny,0.2471679761496301
further,0.1150399889144533
future,0.1719433020254787
fyromanians,0.217327731074361
g,0.1525450590056092
gain,0.176561874251632
gains,0.217327731074361
game,0.1219666891197991
games,0.1970932670854653
gander,0.1920924420591161
gang,0.1665181124896647
gangs,0.1420994990088284
gangsta,0.217327731074361
gangsters,0.1920924420591161
gap,0.176561874251632
garbage,0.1852508468122308
gat,0.217327731074361
gate,0.176561874251632
gated,0.217327731074361
gates,0.1920924420591161
gaul,0.217327731074361
gave,0.1814401368303198
gawk,0.217327731074361
gay,0.1939305077127745
gays,0.1313160586217517
gdp,0.176561874251632
geesh,0.217327731074361
gemelas,0.217327731074361
gene,0.1313160586217517
general,0.1150399889144533
general1812,0.217327731074361
generally,0.1925911328879598
generating,0.217327731074361
generation,0.1313160586217517
generations,0.2270641860575507
genes,0.1313160586217517
genetic,0.161665525672611
genetical,0.217327731074361
geniuses,0.1651756407106385
genocide,0.1623947920753299
genotype,0.217327731074361
genuine,0.2396201993204578
georgian,0.2053333519157423
german,0.1301403593144432
germanic,0.1267141572690539
germans,0.1878421456831492
germany,0.1317356456348951
get,0.2725509880241854
gets,0.1543214623850993
getting,0.1744482662517398
ghetto,0.1691272249454956
gi,0.217327731074361
gift,0.1651756407106385
girl,0.1459346217434902
girlfriends,0.1920924420591161
girls,0.2066787219813028
give,0.2293296659657664
given,0.2199253616543568
gives,0.196417415740579
giving,0.0826411406718335
glad,0.0773194250410753
global,0.1525450590056092
glock,0.1561245901735041
glorification,0.217327731074361
gmo,0.217327731074361
go,0.2493133356851203
god,0.1961906336748816
gods,0.1317356456348951
godsend,0.217327731074361
goes,0.1738958275261895
going,0.2142421669874035
goinna,0.217327731074361
golden,0.1846799469229531
gone,0.1295428146395411
gonna,0.1339244890333328
gonzalez,0.217327731074361
good,0.2037929169450104
goodbye,0.217327731074361
goodness,0.176561874251632
goods,0.176561874251632
gorgeous,0.196417415740579
gorilla,0.176561874251632
got,0.1676891652214923
gotchya,0.217327731074361
goth,0.1920924420591161
goths,0.1920924420591161
gotta,0.1594159069282147
gotten,0.2054902318254504
goverment,0.1561245901735041
government,0.230173019293972
goyim,0.171945017699503
grab,0.1420994990088284
grabbing,0.2318090100458147
graces,0.217327731074361
grade,0.1465018209594508
grading,0.1920924420591161
graduate,0.1561245901735041
graduation,0.217327731074361
grammar,0.1561245901735041
grand,0.171945017699503
granddaughter,0.1920924420591161
granite,0.217327731074361
grant,0.217327731074361
granted,0.176561874251632
grapes,0.217327731074361
grass,0.1364034673523958
grave,0.2076320715229088
graves,0.2053333519157423
graveyard,0.1920924420591161
gray,0.176561874251632
great,0.1563977080588732
greatest,0.1085400559300101
greatly,0.217327731074361
greek,0.1001190080391287
greeks,0.176561874251632
green,0.1349140033911337
grew,0.1267141572690539
grey,0.1889826759033416
grindres,0.217327731074361
groid,0.1465018209594508
groids,0.2076320715229088
groomed,0.217327731074361
grooving,0.217327731074361
grossed,0.217327731074361
ground,0.1958086802817946
group,0.1999696009052955
groups,0.1349140033911337
grow,0.1531334984024656
growing,0.1465018209594508
grumblings,0.217327731074361
guard,0.1485823526637986
guards,0.1364034673523958
guess,0.1745411579653361
guidance,0.1920924420591161
guide,0.1561245901735041
guidelines,0.217327731074361
guilt,0.230355415196193
guilty,0.1651756407106385
guise,0.176561874251632
gun,0.1887574995218943
guns,0.2019103612601965
guy,0.144095724271116
guys,0.1609471786021111
gypsies,0.1769675873166649
h,0.149433369281674
habits,0.217327731074361
had,0.23722507710266
hadnt,0.217327731074361
haha,0.1186345234250341
hair,0.1657306688632999
haircut,0.176561874251632
half,0.1582994141320023
hall,0.1267141572690539
halloween,0.1055772385019507
halls,0.217327731074361
hallways,0.217327731074361
hammer,0.1485823526637986
hand,0.2193048867287981
handed,0.18258851709755
handgun,0.1485823526637986
handing,0.1651756407106385
handled,0.217327731074361
handling,0.1920924420591161
hands,0.17642025605249
handsome,0.217327731074361
hang,0.1572268928772918
hanged,0.1920924420591161
hanging,0.1769675873166649
haplogroup,0.196417415740579
happen,0.1925304963705234
happened,0.1511070658093743
happening,0.0928739920894569
happens,0.1719535181334364
happily,0.1651756407106385
happy,0.1391292140048813
harass,0.217327731074361
harassed,0.217327731074361
hard,0.1503926474527267
harder,0.1561245901735041
hardly,0.1594159069282147
harm,0.196417415740579
harsh,0.1561245901735041
has,0.1541848972728886
hasten,0.217327731074361
hate,0.2243313576011293
hated,0.171945017699503
haters,0.217327731074361
hates,0.1313160586217517
hatred,0.1485823526637986
hauling,0.217327731074361
haunted,0.176561874251632
have,0.3258486074626974
havent,0.1420994990088284
having,0.1609471786021111
haywire,0.217327731074361
he,0.1513893192716126
head,0.1565136784614637
heads,0.1385963710733327
heal,0.1920924420591161
healing,0.176561874251632
health,0.1364034673523958
hear,0.1488027613132105
heard,0.1880150237093391
hearing,0.1846799469229531
heart,0.1317356456348951
heartless,0.1920924420591161
hearts,0.1561245901735041
heater,0.217327731074361
heaven,0.1364034673523958
heavily,0.1651756407106385
hebrews,0.2165401523160912
hector,0.217327731074361
heem,0.1920924420591161
hehe,0.1561245901735041
hell,0.2050200349649702
hello,0.0575988722198386
help,0.1643588528386676
helping,0.1673999474058928
helps,0.1485823526637986
hence,0.217327731074361
her,0.14885228933098
herbrews,0.217327731074361
herd,0.1889826759033416
herditary,0.217327731074361
here,0.1968560349564219
heritage,0.0865031143240384
hesitate,0.2318090100458147
hey,0.0704799088268352
hi,0.1066141274070655
hide,0.1551406445253715
hiding,0.1651756407106385
hierarchy,0.2301337070981655
high,0.1484746092316971
higher,0.1925911328879598
highlights,0.176561874251632
hijab,0.1920924420591161
hilarious,0.1364034673523958
hill,0.217327731074361
him,0.1771546549149943
himself,0.1594159069282147
hint,0.1651756407106385
hipocracy,0.217327731074361
hire,0.1561245901735041
his,0.1812308954028308
hispanic,0.1593992051280391
hispanics,0.1186345234250341
historian,0.1920924420591161
historians,0.217327731074361
history,0.200867066302998
hit,0.1219666891197991
hitchers,0.217327731074361
hitler,0.1339244890333328
hitlers,0.217327731074361
hiv,0.1889826759033416
ho,0.1920924420591161
hoarding,0.217327731074361
hoards,0.217327731074361
hoax,0.176561874251632
hockey,0.217327731074361
hold,0.1027761042679513
holder,0.176561874251632
holding,0.1313160586217517
hole,0.1525450590056092
holiday,0.1313160586217517
hollywood,0.176561874251632
holocau,0.217327731074361
holocaust,0.0724688524208572
holy,0.1364034673523958
home,0.2131727080573009
homeland,0.1632452344374357
homelands,0.1769675873166649
homes,0.1804306978583431
homo,0.171945017699503
homogenous,0.217327731074361
homos,0.1920924420591161
homosexual,0.1313160586217517
homosexuality,0.1970932670854653
homosexuals,0.1267141572690539
honest,0.1225090258686471
honestly,0.2114030851505692
honor,0.1846799469229531
honourable,0.217327731074361
hood,0.1651756407106385
hook,0.1364034673523958
hoola,0.217327731074361
hooligans,0.176561874251632
hoops,0.176561874251632
hooves,0.217327731074361
hop,0.1150399889144533
hope,0.1977147198079296
hopefully,0.1869799340312677
hoping,0.1572268928772918
horizon,0.176561874251632
horizontally,0.217327731074361
horns,0.217327731074361
horrible,0.1364034673523958
host,0.1673999474058928
hostile,0.2053333519157423
hostility,0.1920924420591161
hot,0.18258851709755
hotel,0.1651756407106385
hounds,0.217327731074361
hounters,0.217327731074361
hour,0.0885433576906117
hours,0.1797143380873692
house,0.1858518577209189
housed,0.217327731074361
houses,0.1827844237397863
housing,0.221316263624645
houston,0.1846799469229531
how,0.2722440705556675
however,0.0808088601552782
hpd,0.217327731074361
html,0.1169543912599142
http,0.128176668469686
https,0.0445502591281959
hubbard,0.217327731074361
huge,0.1940341641894644
huh,0.1561245901735041
human,0.1440919770069073
humans,0.1804306978583431
humor,0.176561874251632
hundreds,0.1597534759013906
hungarians,0.1420994990088284
hunting,0.1769675873166649
hurt,0.1558621853219242
husbands,0.217327731074361
huts,0.1651756407106385
hybrid,0.1920924420591161
hygiene,0.2318090100458147
hype,0.1920924420591161
hypocrites,0.1920924420591161
i,0.2679884856755782
ice,0.1778691734561464
iceland,0.2032832790115354
id,0.0773194250410753
idea,0.1599914598124104
ideas,0.1673999474058928
identified,0.217327731074361
identify,0.176561874251632
identity,0.1525450590056092
ideology,0.1920924420591161
idiot,0.1632452344374357
idiots,0.211134154267665
idolize,0.217327731074361
if,0.2957247604468591
iggers,0.217327731074361
ignorant,0.1186345234250341
ignore,0.1085400559300101
ignores,0.1920924420591161
ik,0.217327731074361
ike,0.217327731074361
ikea,0.217327731074361
ill,0.1339244890333328
illegal,0.1055772385019507
illegals,0.1920924420591161
illness,0.176561874251632
illnesses,0.217327731074361
illusion,0.1920924420591161
im,0.1686323599935399
image,0.1410993131852747
imagine,0.1629670765349565
imitate,0.217327731074361
immediate,0.1920924420591161
immediately,0.2139605399272575
immigrant,0.1313160586217517
immigrants,0.1675865657260666
immigration,0.17642025605249
imo,0.176561874251632
implement,0.217327731074361
implications,0.217327731074361
implying,0.1920924420591161
import,0.176561874251632
important,0.185947710386362
impossible,0.18258851709755
improved,0.176561874251632
in,0.3075971261271176
inaccurate,0.217327731074361
inaction,0.217327731074361
inbred,0.217327731074361
inca,0.217327731074361
incapable,0.2318090100458147
inch,0.1364034673523958
incidence,0.1920924420591161
incinerate,0.217327731074361
include,0.1420994990088284
including,0.1760209463809568
incorporating,0.217327731074361
incorrect,0.2053333519157423
increased,0.2165401523160912
indeed,0.1999201913113344
independent,0.1420994990088284
independently,0.217327731074361
index,0.1827844237397863
india,0.1632452344374357
indians,0.149433369281674
indigenous,0.1651756407106385
individual,0.1651756407106385
individuals,0.18258851709755
indoctrination,0.1485823526637986
industry,0.176561874251632
infected,0.1561245901735041
inferior,0.1920924420591161
inferiors,0.217327731074361
infestations,0.217327731074361
infighting,0.217327731074361
influence,0.1561245901735041
influenced,0.1920924420591161
information,0.1472404332170252
informed,0.1651756407106385
informing,0.217327731074361
ing,0.1778691734561464
inherent,0.1920924420591161
inheritance,0.217327731074361
injury,0.176561874251632
inner,0.1651756407106385
innocence,0.1920924420591161
innocent,0.1970932670854653
ins,0.217327731074361
insane,0.176561874251632
inside,0.1852508468122308
insight,0.1485823526637986
inspectors,0.217327731074361
installing,0.217327731074361
instance,0.176561874251632
instead,0.185947710386362
instill,0.176561874251632
instinct,0.2053333519157423
institution,0.1920924420591161
insulted,0.217327731074361
integral,0.217327731074361
integrate,0.217327731074361
integrated,0.1920924420591161
intellect,0.217327731074361
intelligence,0.1420994990088284
intelligent,0.1055772385019507
intend,0.1920924420591161
intended,0.196417415740579
intention,0.1561245901735041
intentionally,0.176561874251632
interact,0.1920924420591161
interbred,0.217327731074361
interbreed,0.217327731074361
interest,0.1465018209594508
interested,0.1107040565588235
interesting,0.1136938845802334
intergrate,0.2318090100458147
intergraton,0.217327731074361
intermixed,0.217327731074361
internally,0.217327731074361
internationalist,0.217327731074361
internet,0.175077243812002
internets,0.217327731074361
interogation,0.217327731074361
interpret,0.217327731074361
interracial,0.18258851709755
interred,0.217327731074361
interrupted,0.217327731074361
interviewed,0.1651756407106385
interviews,0.2053333519157423
intimidated,0.1920924420591161
intimidation,0.1920924420591161
intj,0.1561245901735041
into,0.222120310170346
intolerant,0.217327731074361
introduce,0.1485823526637986
introvert,0.1651756407106385
intuitive,0.1364034673523958
inuits,0.1920924420591161
invaders,0.1485823526637986
invent,0.1651756407106385
invented,0.1267141572690539
invite,0.1651756407106385
invited,0.1651756407106385
involved,0.1437295882277297
involvment,0.217327731074361
iowa,0.1651756407106385
iq,0.1313160586217517
ira,0.1485823526637986
iraq,0.176561874251632
iraqi,0.1920924420591161
ireland,0.1894993573681674
irish,0.2073374038672529
ironic,0.2165401523160912
irony,0.1651756407106385
irreparable,0.217327731074361
is,0.2515166570635056
islam,0.199787014605436
islamic,0.171945017699503
island,0.149433369281674
isnt,0.18258851709755
isolated,0.217327731074361
israel,0.1613365690593126
israeli,0.1769675873166649
israelites,0.217327731074361
israely,0.1920924420591161
issue,0.1594159069282147
it,0.2924473311827521
italian,0.1485823526637986
italians,0.196417415740579
italy,0.1651756407106385
items,0.1920924420591161
its,0.182065206358194
itself,0.0951796954913278
ive,0.1296337550453036
j,0.1778691734561464
jack,0.1267141572690539
jail,0.1827844237397863
jane,0.217327731074361
japanese,0.1640349779140024
jardinero,0.217327731074361
jared,0.217327731074361
jaw,0.217327731074361
jeans,0.176561874251632
jerk,0.1920924420591161
jerry,0.176561874251632
jerusalem,0.1920924420591161
jesus,0.1780421937582577
jetlageando,0.176561874251632
jew,0.1828867062347681
jewish,0.119957336253893
jews,0.2038614396350474
jgsales,0.1920924420591161
jiffy,0.217327731074361
jimmy,0.1420994990088284
jist,0.217327731074361
jiving,0.217327731074361
job,0.1670385583144277
jobs,0.1531334984024656
join,0.0467844047743949
joined,0.1362083210792106
jokes,0.1920924420591161
joking,0.176561874251632
jonasridgeway,0.2318090100458147
joos,0.217327731074361
jose,0.2165401523160912
joy,0.1651756407106385
jpg,0.0975910858054964
jpghttp,0.176561874251632
jt,0.217327731074361
judaic,0.217327731074361
juden,0.196417415740579
judge,0.1475287077641365
judging,0.1673999474058928
jump,0.199787014605436
jumped,0.1313160586217517
jungle,0.2076320715229088
jungles,0.217327731074361
junior,0.1561245901735041
junk,0.1561245901735041
jury,0.1561245901735041
jus,0.176561874251632
just,0.2742973743715053
justice,0.1594159069282147
justify,0.1651756407106385
k,0.1869799340312677
kakkers,0.217327731074361
kata,0.1920924420591161
keen,0.176561874251632
keenly,0.217327731074361
keep,0.2136728947075646
keeps,0.1673999474058928
kentucky,0.176561874251632
kept,0.1267141572690539
kick,0.1954088927343727
kicking,0.1651756407106385
kid,0.1744482662517398
kiddie,0.217327731074361
kids,0.2577169743276129
kikes,0.221316263624645
kill,0.2107620627432487
killed,0.1511070658093743
killers,0.221316263624645
killing,0.1646481421189047
kind,0.148204961513074
kinda,0.2070494415028066
kindergarten,0.176561874251632
kindling,0.217327731074361
kindly,0.1651756407106385
king,0.1465018209594508
kingdom,0.196417415740579
kings,0.2301337070981655
kiss,0.1673999474058928
kissimmee,0.217327731074361
kkk,0.1267141572690539
klan,0.1640349779140024
klanmen,0.217327731074361
klansman,0.1920924420591161
klike,0.217327731074361
klux,0.1420994990088284
knackers,0.1920924420591161
knee,0.1920924420591161
kneegrows,0.217327731074361
knees,0.2053333519157423
knew,0.1567183704547036
knickknacks,0.217327731074361
knife,0.1558621853219242
knights,0.1267141572690539
knock,0.1561245901735041
knocking,0.176561874251632
know,0.2509662289910227
knowing,0.215600898644088
knowingly,0.1920924420591161
knowledge,0.1970932670854653
known,0.149433369281674
knows,0.1552613843736778
knuckles,0.217327731074361
kooks,0.217327731074361
kosher,0.1364034673523958
ku,0.1420994990088284
kukluxklan,0.217327731074361
kurdish,0.176561874251632
kurds,0.1920924420591161
label,0.2318090100458147
labeled,0.217327731074361
labled,0.1920924420591161
labor,0.1561245901735041
labour,0.176561874251632
labours,0.217327731074361
lachkrampf,0.217327731074361
lacks,0.1920924420591161
ladies,0.1313160586217517
lady,0.0885433576906117
ladylike,0.217327731074361
laid,0.1561245901735041
lakota,0.217327731074361
land,0.2169324811851656
langauges,0.1920924420591161
language,0.1700313845024967
languages,0.1116857312652123
laptop,0.176561874251632
lard,0.2318090100458147
large,0.1814401368303198
larger,0.1267141572690539
last,0.1494034983963575
late,0.1237834393673065
lately,0.1364034673523958
later,0.175077243812002
latino,0.1920924420591161
latrines,0.217327731074361
latte,0.217327731074361
laugh,0.17642025605249
laughing,0.1558621853219242
laungage,0.217327731074361
law,0.2030916663437805
lawn,0.1920924420591161
lawns,0.217327731074361
laws,0.1485823526637986
lay,0.1769675873166649
laying,0.1651756407106385
lazy,0.1925911328879598
lbbqwtf,0.217327731074361
lead,0.1055772385019507
leaflets,0.1364034673523958
league,0.1920924420591161
learn,0.2324039796767456
learned,0.1364034673523958
learning,0.1410993131852747
learnt,0.217327731074361
least,0.2177000416553058
leave,0.2300137093740526
leaves,0.1085400559300101
leaving,0.1925911328879598
led,0.1364034673523958
