word,their-npmi
football,0.1590212411742522
for,0.3019898693298324
force,0.240032637459479
forced,0.2041625087665979
forcing,0.2744905807714505
forefathers,0.2744835717914193
foreighners,0.2321901301619822
foreign,0.1394371894436528
foreigners,0.1566111308302536
foremost,0.2568513458283595
forget,0.2116544972914888
forgot,0.1601463219612969
forgotten,0.1969625834495916
forum,0.163116549597587
fought,0.2210076221713012
found,0.178700932138739
founded,0.1895639383898595
four,0.1285126345508593
francisco,0.1726111339893763
fred,0.2568513458283595
free,0.1453777954251519
freedoms,0.2568513458283595
french,0.1422356563826358
friday,0.1533114181036208
friend,0.0944026654577491
friends,0.2143112993930626
from,0.2464718778652873
front,0.2201374766293691
fruits,0.2568513458283595
fubu,0.2321901301619822
fufilled,0.2568513458283595
fugue,0.2169904706497715
full,0.1598996093393104
fun,0.1305234688202224
funds,0.1895639383898595
funniest,0.2568513458283595
funny,0.2371281601897923
fur,0.2568513458283595
furiously,0.2568513458283595
further,0.1566111308302536
furthermore,0.2568513458283595
furture,0.2568513458283595
future,0.1988739016220854
gagged,0.2568513458283595
gained,0.2169904706497715
gains,0.2568513458283595
galerie,0.2568513458283595
game,0.1228988836682373
games,0.216098543265459
gang,0.1419266238361546
gangs,0.2264992351629147
gangsta,0.2568513458283595
gap,0.2169904706497715
garage,0.2568513458283595
garbage,0.2132407391081721
garden,0.2169904706497715
gardens,0.2568513458283595
garlands,0.2568513458283595
gated,0.2568513458283595
gates,0.2321901301619822
gauge,0.2169904706497715
gave,0.1671433497525256
gawk,0.2568513458283595
gay,0.1560845681951412
gays,0.1726111339893763
gcse,0.2321901301619822
gcses,0.2321901301619822
gear,0.1969625834495916
gene,0.1726111339893763
generation,0.1726111339893763
generations,0.2635549958549901
genes,0.216098543265459
genetic,0.1370620869738341
genocide,0.1758306797106111
genotype,0.2568513458283595
gentile,0.2321901301619822
gentleman,0.2321901301619822
geography,0.2058359814656028
georgia,0.1680892027422045
georgians,0.2058359814656028
german,0.1311111139020264
germanic,0.1680892027422045
germans,0.1884844786466818
gestures,0.2321901301619822
get,0.255876740418608
gets,0.1678392728688714
getting,0.2056321950177771
ghastly,0.2568513458283595
ghetto,0.144542773161932
ghettos,0.2321901301619822
ghost,0.1895639383898595
gibb,0.2568513458283595
gibberish,0.2321901301619822
gimmiegrunts,0.2568513458283595
girl,0.1872266628864
girls,0.2393004747471595
give,0.2411446188821712
given,0.2366680029460343
giving,0.1689262952152802
glad,0.1194576333080074
glass,0.1895639383898595
glorify,0.2568513458283595
glory,0.1566111308302536
go,0.1980991074357868
goals,0.1639558267913485
god,0.2258209811650705
gods,0.224416819282464
goes,0.0912918932189222
goffers,0.2568513458283595
going,0.2014159311337096
goinna,0.2568513458283595
goldberg,0.2568513458283595
gone,0.1048975390589706
gonna,0.1347906920730557
good,0.2286510368268385
goodbye,0.2568513458283595
goodness,0.2169904706497715
gorillas,0.2058359814656028
got,0.2048241502034834
gotta,0.1601463219612969
gotten,0.1473001945501802
goverment,0.1969625834495916
government,0.2307079374372834
goyim,0.2430654760973424
grabs,0.2596180851961485
grade,0.2184733612743767
grades,0.1969625834495916
graffiti,0.2568513458283595
grand,0.216098543265459
grandchildren,0.2321901301619822
grandfathers,0.2568513458283595
grandparents,0.2321901301619822
grasp,0.2321901301619822
grateful,0.2399996271192351
graves,0.2058359814656028
great,0.1948489598573404
greatest,0.1502161660332812
greece,0.1601463219612969
green,0.1102712191480814
grocery,0.2169904706497715
groids,0.183201275900452
ground,0.1964437268023477
group,0.1831010263863591
groups,0.2027744551904379
grow,0.2204509439755568
growing,0.1473001945501802
growth,0.2321901301619822
grubbers,0.2568513458283595
guards,0.1776083799555033
guess,0.1832350767363615
guidelines,0.2568513458283595
guise,0.2169904706497715
gun,0.0965737920136601
guns,0.1939420975176363
guy,0.171454907529983
guys,0.1988739016220854
habits,0.2568513458283595
had,0.2419362742120663
hair,0.1884584010349657
haitian,0.2568513458283595
half,0.1202193622375149
halfway,0.2568513458283595
hall,0.1680892027422045
halls,0.2568513458283595
hand,0.2127199989971366
handed,0.2533280560503682
hands,0.2263884383494739
hang,0.2041625087665979
hangers,0.2568513458283595
hanging,0.1776083799555033
happen,0.2027744551904379
happened,0.1075198105402152
happening,0.1347906920730557
happens,0.2001607201140169
happily,0.2058359814656028
happy,0.0954779820427894
harassed,0.2568513458283595
hard,0.1512937014211134
hardened,0.2568513458283595
hardly,0.1601463219612969
harlem,0.2321901301619822
harmful,0.2321901301619822
harsh,0.1969625834495916
has,0.2311037114892785
hate,0.165773815633992
hated,0.1726111339893763
hates,0.216098543265459
hating,0.1895639383898595
hatred,0.1895639383898595
haunted,0.2169904706497715
have,0.3119612881261306
having,0.2246256928137396
haymaker,0.2321901301619822
hbs,0.2568513458283595
hcf,0.2568513458283595
he,0.1061954156671548
head,0.1905485616708138
headed,0.1969625834495916
heads,0.2825443317611152
heal,0.2321901301619822
healing,0.2596180851961485
heaps,0.2568513458283595
hear,0.18696357257895
heard,0.1946210056100361
hearing,0.1601463219612969
heart,0.1326138186964216
hearts,0.2666401743120437
heathway,0.2568513458283595
heaven,0.1776083799555033
heavens,0.2568513458283595
heavyweight,0.2568513458283595
heheh,0.2568513458283595
held,0.1726111339893763
hell,0.1423840399348907
help,0.2278729747144238
helped,0.1969625834495916
helping,0.1680892027422045
her,0.1449055377744486
here,0.2022412446410799
heritage,0.2502417403253521
heritages,0.2568513458283595
hero,0.1776083799555033
heroes,0.1776083799555033
heroism,0.2568513458283595
heterosexual,0.2568513458283595
hews,0.2568513458283595
hi,0.1266817834677197
hide,0.2521578304517953
hiding,0.2058359814656028
hierarchy,0.2058359814656028
high,0.1591373383556422
higher,0.1680892027422045
highlights,0.2169904706497715
highly,0.183201275900452
him,0.1031465573993414
hip,0.183201275900452
hippyism,0.2568513458283595
his,0.1485051036429474
hispanic,0.1347906920730557
hispanics,0.2309659696701017
historians,0.2568513458283595
history,0.1778161936449985
hit,0.2150174728375585
hitler,0.1347906920730557
ho,0.2321901301619822
hobbling,0.2568513458283595
holahoax,0.2169904706497715
hold,0.1884844786466818
holiday,0.216098543265459
holier,0.2568513458283595
hollow,0.2169904706497715
holocaust,0.1590212411742522
holy,0.1776083799555033
home,0.272659151215801
homelands,0.2677281111699613
homes,0.2583817834758469
homo,0.1726111339893763
homogenous,0.2568513458283595
homosexual,0.216098543265459
homosexuality,0.216098543265459
homosexuals,0.2116544972914888
honor,0.1601463219612969
honour,0.1971186691828299
hooves,0.2568513458283595
hop,0.2003660267841636
hope,0.1758660341931653
hopefully,0.1285126345508593
hoping,0.2041625087665979
hordes,0.2169904706497715
horizon,0.2169904706497715
horns,0.2568513458283595
horror,0.2169904706497715
host,0.2116544972914888
hostility,0.2321901301619822
hours,0.1929713956427761
house,0.1560077847537841
household,0.2568513458283595
houses,0.210815214968068
houston,0.1601463219612969
how,0.2601589545302399
however,0.1946791445942413
html,0.0923103538171078
http,0.1793054079204197
https,0.0909287902460277
huge,0.2150174728375585
human,0.2116839128402971
humans,0.2085002679652881
humility,0.2568513458283595
humor,0.2169904706497715
hundred,0.1533114181036208
hundreds,0.1162215255212645
hungarians,0.183201275900452
hunt,0.2568513458283595
hurt,0.1566111308302536
husband,0.1680892027422045
husbands,0.2568513458283595
huts,0.2058359814656028
hyena,0.2568513458283595
hygiene,0.2321901301619822
i,0.2671040774304864
iam,0.2169904706497715
ice,0.1533114181036208
iceland,0.2038440601018226
icelanders,0.2321901301619822
id,0.1194576333080074
idea,0.1329810664352365
identity,0.1971186691828299
ideology,0.2321901301619822
idiocy,0.2568513458283595
idiots,0.1680892027422045
if,0.2542085357464164
ifyouwant,0.2568513458283595
ignorant,0.1601463219612969
ignore,0.1502161660332812
illegal,0.1912003513913979
illegals,0.2321901301619822
illiterate,0.2568513458283595
illnesses,0.2568513458283595
illogical,0.2568513458283595
im,0.1491565298399226
imagine,0.241601550933767
img,0.1895639383898595
immediate,0.2321901301619822
immediately,0.1895639383898595
immigrants,0.2433092366319189
immigration,0.1897116498940894
implement,0.2568513458283595
implementing,0.2568513458283595
important,0.1866384328318623
imposes,0.2568513458283595
impossible,0.2264992351629147
impossibly,0.2568513458283595
impression,0.183201275900452
improve,0.2058359814656028
improvement,0.2568513458283595
in,0.3455188290624579
incapable,0.2321901301619822
inception,0.2568513458283595
include,0.183201275900452
included,0.1969625834495916
including,0.2406027109772387
income,0.2321901301619822
incorporated,0.2568513458283595
increase,0.2596180851961485
incredibly,0.2568513458283595
indeed,0.1178155739449193
independance,0.2486959660241662
independent,0.183201275900452
index,0.1394371894436528
indgrid,0.2321901301619822
india,0.1639558267913485
indian,0.2309659696701017
indians,0.1502161660332812
indigenous,0.2058359814656028
individuals,0.183201275900452
indoctrination,0.1895639383898595
industry,0.2169904706497715
infestations,0.2568513458283595
infesting,0.2568513458283595
infighting,0.2568513458283595
infiltrate,0.2568513458283595
inflict,0.2568513458283595
influence,0.1969625834495916
influenced,0.2321901301619822
info,0.2001030136105026
informal,0.2568513458283595
information,0.1963248024640588
informed,0.2058359814656028
inhabitants,0.2399996271192351
inherit,0.2321901301619822
injury,0.2169904706497715
innocent,0.1726111339893763
inside,0.1859071278031822
instant,0.1969625834495916
instead,0.2070450448467737
instill,0.2169904706497715
instinct,0.2058359814656028
int,0.2169904706497715
integrated,0.2321901301619822
intellectual,0.1969625834495916
intelligencia,0.2568513458283595
intelligent,0.1912003513913979
intend,0.2321901301619822
intention,0.1969625834495916
interest,0.1473001945501802
interested,0.1116997458867943
interesting,0.1146725916128344
interests,0.2058359814656028
intergrate,0.2321901301619822
interia,0.2321901301619822
internet,0.103630921940498
interpret,0.2568513458283595
interpretation,0.2568513458283595
interracial,0.2264992351629147
interview,0.183201275900452
interviewed,0.2058359814656028
into,0.2335316669409311
intrested,0.1969625834495916
introduce,0.1895639383898595
invasion,0.1969625834495916
invasions,0.2568513458283595
involved,0.2157887780949438
involvement,0.2568513458283595
iq,0.1726111339893763
ireland,0.1853396866427583
irika,0.2568513458283595
irish,0.1984151710492742
irreparable,0.2568513458283595
is,0.2997803644346829
islam,0.1566111308302536
island,0.2213111348719177
israel,0.1897116498940894
israeli,0.1776083799555033
israelinireland,0.2568513458283595
issue,0.2038440601018226
it,0.2868828558706884
italians,0.1969625834495916
items,0.2321901301619822
its,0.1787898008857618
itself,0.1811131243763583
ive,0.1746660132274899
jack,0.1680892027422045
jail,0.1394371894436528
jamie,0.2058359814656028
japanese,0.1394371894436528
jealous,0.2321901301619822
jerusalem,0.2321901301619822
jesus,0.227967982610658
jew,0.195755703140082
jewish,0.1861988808056781
jews,0.2744916960053918
job,0.2048443944305415
jobs,0.2204509439755568
john,0.1370620869738341
joining,0.1969625834495916
jose,0.2169904706497715
joy,0.2058359814656028
jpg,0.1834540505760899
ju,0.2321901301619822
judea,0.2568513458283595
judge,0.1946791445942413
jump,0.2003660267841636
jumped,0.1726111339893763
jungle,0.183201275900452
jungles,0.2568513458283595
just,0.2494935269537068
justify,0.2752098565410293
justsick,0.2568513458283595
k,0.1726825589947732
kaffir,0.2321901301619822
karewit,0.2568513458283595
karzełek,0.2568513458283595
katz,0.2568513458283595
keen,0.2169904706497715
keep,0.204735980509781
keeping,0.2058359814656028
keeps,0.1680892027422045
kelso,0.2321901301619822
kemp,0.2568513458283595
key,0.2058359814656028
kick,0.1811131243763583
kicked,0.183201275900452
kid,0.2056321950177771
kids,0.289631309924819
kill,0.18233238980448
killed,0.1519541654315299
killers,0.1969625834495916
killing,0.16541800045957
kin,0.2169904706497715
kind,0.1339390509532891
king,0.2546638826670992
kingdom,0.2399996271192351
kings,0.2058359814656028
kiss,0.1680892027422045
knackers,0.2321901301619822
knees,0.2058359814656028
knew,0.1131661346848018
knife,0.2003660267841636
knights,0.2116544972914888
knocked,0.1680892027422045
know,0.2497042695151442
knowing,0.1726111339893763
knowingly,0.2321901301619822
knowledge,0.216098543265459
known,0.1502161660332812
knows,0.2205004185938125
knuckles,0.2568513458283595
kosher,0.1776083799555033
kresnik,0.2568513458283595
kurent,0.2568513458283595
l,0.1228988836682373
labeled,0.2568513458283595
labled,0.2321901301619822
labor,0.1969625834495916
lackies,0.2568513458283595
lactose,0.2321901301619822
ladies,0.1726111339893763
lads,0.1776083799555033
land,0.2103538177986952
landing,0.2568513458283595
language,0.2348079208453338
languages,0.1971186691828299
lantern,0.2568513458283595
lard,0.2321901301619822
large,0.1671433497525256
largest,0.2116544972914888
last,0.1734401724869752
late,0.1964437268023477
lately,0.2210076221713012
later,0.1481099663564267
latest,0.1971186691828299
latinos,0.2169904706497715
latrines,0.2568513458283595
latvia,0.2321901301619822
latvian,0.2058359814656028
laugh,0.2263884383494739
laughing,0.2275303924476837
law,0.1746170394659286
lead,0.1912003513913979
leaders,0.2399996271192351
learn,0.2474385020000011
learning,0.1419266238361546
learnt,0.2568513458283595
least,0.200850007082241
leave,0.2186264727669496
leaves,0.1502161660332812
leaving,0.1680892027422045
lebanese,0.1969625834495916
led,0.1776083799555033
left,0.2056855398219644
lefties,0.2169904706497715
legal,0.2038440601018226
legislative,0.2568513458283595
leopold,0.2568513458283595
less,0.1851649154682308
lesser,0.2321901301619822
lesson,0.1639558267913485
let,0.2375591876645167
lets,0.1102712191480814
letters,0.2169904706497715
letting,0.2546246842319796
level,0.1834540505760899
liberal,0.2744332589425597
liberals,0.253739188566244
library,0.1969625834495916
libtards,0.1969625834495916
licking,0.2568513458283595
lie,0.1767275206509733
lies,0.1884844786466818
life,0.2238602700167644
light,0.1823847616375151
like,0.2481864898719737
likes,0.1680892027422045
limbs,0.2568513458283595
line,0.0965737920136601
link,0.1489389644788246
lips,0.2327433294787483
list,0.1881531608525191
listen,0.18233238980448
listening,0.1566111308302536
lit,0.2169904706497715
literacy,0.2568513458283595
liters,0.2321901301619822
little,0.2432822779639639
live,0.1626375019212168
lived,0.1146725916128344
lives,0.2923837827207592
living,0.1481742847462314
ll,0.186261071882664
lobbed,0.2568513458283595
local,0.206983483705425
local15tv,0.2568513458283595
locals,0.2327433294787483
locust,0.2568513458283595
log,0.2169904706497715
logo,0.2321901301619822
lol,0.0794487283213988
lololol,0.2744835717914193
long,0.1409077828604626
longer,0.1788739464104434
look,0.2232374925775743
looking,0.1866174809763147
looks,0.1783778805697359
loose,0.1776083799555033
lose,0.1566111308302536
losing,0.2629357267499008
loss,0.2058359814656028
lost,0.1946791445942413
lot,0.1390275978185272
lotion,0.2568513458283595
lots,0.1647318370063677
lounge,0.2568513458283595
love,0.1732664780035341
loved,0.2309659696701017
loves,0.2399996271192351
low,0.1502161660332812
lower,0.1895639383898595
lowriders,0.2568513458283595
loyalties,0.2744835717914193
loyalty,0.2058359814656028
luck,0.1194576333080074
lucky,0.1680892027422045
lunch,0.1726111339893763
lust,0.2321901301619822
m,0.1704662931436102
macedonians,0.2568513458283595
machete,0.2169904706497715
made,0.109062462979136
madness,0.2169904706497715
magic,0.2058359814656028
magnificat,0.2568513458283595
mail,0.1689262952152802
main,0.2085002679652881
mainly,0.2399996271192351
maintain,0.2058359814656028
majestic,0.2568513458283595
major,0.1746660132274899
majority,0.2223958154426953
make,0.2504614012521104
maker,0.2058359814656028
makes,0.2541182789341906
making,0.18233238980448
malaysians,0.2568513458283595
male,0.1023921247912393
males,0.1971186691828299
malls,0.2169904706497715
man,0.1336580457501177
manipulation,0.2568513458283595
mannerisms,0.2744835717914193
manners,0.2568513458283595
manufacturer,0.2568513458283595
many,0.2620195054442061
march,0.1011798753446055
marches,0.2568513458283595
mark,0.1639558267913485
marked,0.2321901301619822
marriage,0.2275303924476837
married,0.2116544972914888
martin,0.2321901301619822
marxist,0.1639558267913485
mary,0.2264992351629147
mass,0.1767275206509733
massive,0.1912003513913979
master,0.2594863347381129
masters,0.2169904706497715
mate,0.1394371894436528
material,0.2116544972914888
mathieson,0.2321901301619822
maths,0.2321901301619822
mating,0.2058359814656028
matter,0.1456863954585663
matthew,0.2169904706497715
may,0.1757684932458197
maybe,0.2372010528967992
mayhem,0.2568513458283595
mcdonalds,0.2169904706497715
mckenzie,0.2568513458283595
me,0.1732413551109103
mean,0.1627500932155611
means,0.1075198105402152
meant,0.1533114181036208
meanwhile,0.2399996271192351
measure,0.1895639383898595
mechanisations,0.2568513458283595
media,0.2210073735519057
medicience,0.2568513458283595
meet,0.1157922392922623
meeting,0.2038440601018226
melt,0.2486959660241662
member,0.121150894318967
members,0.2092075657792874
memberships,0.2568513458283595
memories,0.183201275900452
memorize,0.2568513458283595
men,0.1452096041122524
mentality,0.2058359814656028
mention,0.1326138186964216
mercy,0.2399996271192351
merely,0.2486959660241662
mess,0.2184733612743767
message,0.1934681565569602
messed,0.2486959660241662
messenger,0.2321901301619822
messiah,0.2568513458283595
mestizo,0.2169904706497715
met,0.1767275206509733
metal,0.1707711069108337
mexican,0.1533114181036208
mexicans,0.1502161660332812
mexico,0.1601463219612969
middle,0.1689262952152802
might,0.1917729296607532
miles,0.1473001945501802
militants,0.2169904706497715
military,0.1811131243763583
million,0.1285126345508593
millionaries,0.2568513458283595
millions,0.1929713956427761
min,0.2169904706497715
mind,0.1988146076228696
mindless,0.2568513458283595
minds,0.2771007532855032
mine,0.1131661346848018
minions,0.2568513458283595
miniskirt,0.2568513458283595
minister,0.1788739464104434
minor,0.2169904706497715
minorities,0.1726111339893763
minority,0.1546731441923246
mint,0.2568513458283595
miserable,0.2568513458283595
misery,0.2486959660241662
mistress,0.2321901301619822
mixed,0.1905485616708138
mixing,0.1897116498940894
mlk,0.2321901301619822
mobile,0.2058359814656028
mobilized,0.2568513458283595
moblie,0.2321901301619822
mockery,0.2568513458283595
moderators,0.2058359814656028
modise,0.2169904706497715
moment,0.1285126345508593
moments,0.2169904706497715
monarchy,0.2568513458283595
money,0.2325166981679766
mongrelizing,0.2321901301619822
monitor,0.2399996271192351
monkey,0.2509624525317973
monkeys,0.1533114181036208
month,0.1075198105402152
morally,0.2321901301619822
more,0.2323684894313254
moroz,0.2568513458283595
moscow,0.1680892027422045
most,0.2579131499736523
mostly,0.1621251273903487
mother,0.2007951925229866
motherland,0.2568513458283595
motivated,0.1969625834495916
mouth,0.1601463219612969
move,0.1598996093393104
moved,0.1988146076228696
movement,0.1247055134316744
moving,0.1767275206509733
mr,0.1285126345508593
msi,0.2568513458283595
mtv,0.1726111339893763
much,0.2332374466841137
mud,0.1326138186964216
mudraces,0.2568513458283595
mudslide,0.2568513458283595
mugabe,0.2321901301619822
multiculti,0.2321901301619822
multicultural,0.183201275900452
multiculturalism,0.1912003513913979
multikulti,0.2321901301619822
multiply,0.2399996271192351
muppet,0.2568513458283595
murder,0.1011798753446055
murdered,0.144542773161932
murderer,0.2321901301619822
music,0.1403480719535369
musical,0.2596180851961485
muslim,0.1228988836682373
muslims,0.210815214968068
must,0.1878394182532608
mutilate,0.2568513458283595
my,0.1896718076940695
myself,0.1700093341611226
myth,0.2568513458283595
n,0.2574939235694596
nails,0.2568513458283595
name,0.2183050379452162
names,0.2213111348719177
nappy,0.2568513458283595
nargaroth,0.2568513458283595
narrative,0.2399996271192351
narrow,0.2321901301619822
nasty,0.1895639383898595
nation,0.1760849343405456
national,0.2177816137489685
nationalism,0.2041625087665979
nationalist,0.1578662710769582
nationalists,0.1146725916128344
nationality,0.1969625834495916
nationals,0.2169904706497715
nations,0.2502934325318378
native,0.2085002679652881
natives,0.2210076221713012
naturally,0.1680892027422045
nature,0.1767275206509733
nazis,0.1969625834495916
ne,0.2058359814656028
near,0.14336271322211
nearest,0.1895639383898595
necessary,0.2596180851961485
neck,0.183201275900452
necks,0.2568513458283595
need,0.231487314930769
needless,0.2568513458283595
needs,0.1370620869738341
negro,0.1902799055449736
negroes,0.2284905951041528
negroid,0.1680892027422045
neighbor,0.183201275900452
neighborhoods,0.2264992351629147
neighbors,0.1726111339893763
neighbourhood,0.2058359814656028
neighbouring,0.2568513458283595
neolithic,0.2169904706497715
net,0.1194576333080074
never,0.2166662872255563
nevertheless,0.2321901301619822
new,0.1072099809761075
news,0.2102538632226689
newspaper,0.1680892027422045
newsroom,0.1776083799555033
next,0.1720528428553667
nice,0.1688700146025041
nick,0.2321901301619822
nicked,0.2568513458283595
nigeria,0.1680892027422045
nigerian,0.183201275900452
night,0.1292991250750289
nightmares,0.2568513458283595
nnn,0.1969625834495916
no,0.2260508017404522
nogger,0.2568513458283595
noisy,0.2568513458283595
non,0.2211580772356408
none,0.157533212461116
nonwhite,0.2075907376183955
nonwhites,0.1601463219612969
nor,0.1473001945501802
nordic,0.1988146076228696
normal,0.1859071278031822
north,0.1605510171898201
northern,0.1726825589947732
norway,0.1370620869738341
nose,0.1601463219612969
noses,0.2321901301619822
not,0.2841184232151532
note,0.1707711069108337
notebooks,0.2568513458283595
nothing,0.1721519626105174
notice,0.231008337505507
noticed,0.1502161660332812
now,0.2019351560134961
nowadays,0.216098543265459
ns,0.1473001945501802
nt,0.2058359814656028
number,0.1671433497525256
numbers,0.1265751399617975
nwo,0.2321901301619822
o,0.1837302791006948
obama,0.1347906920730557
object,0.2058359814656028
obsession,0.2321901301619822
obstacle,0.2568513458283595
obtain,0.2169904706497715
obviously,0.1533114181036208
obvisously,0.2568513458283595
obyc,0.2568513458283595
occurred,0.2169904706497715
of,0.3611272668608242
off,0.2756410543656661
offering,0.2058359814656028
office,0.2386786014786422
officers,0.1776083799555033
official,0.1566111308302536
officially,0.2321901301619822
officials,0.183201275900452
offspring,0.2399996271192351
often,0.224416819282464
oh,0.1678392728688714
oil,0.2038440601018226
oje3egtgg9k,0.2568513458283595
ok,0.1519541654315299
okay,0.1680892027422045
oklahoma,0.1895639383898595
old,0.1343023331554715
ollsson,0.2568513458283595
olympic,0.2568513458283595
on,0.2965102406476967
once,0.1604354379743686
one,0.2109395292149042
ones,0.2305274460794638
online,0.1758306797106111
only,0.2583874117367317
onto,0.1601463219612969
open,0.1988739016220854
opened,0.2443852587740587
opening,0.1969625834495916
openly,0.2509624525317973
ophanage,0.2568513458283595
opinion,0.1940716541226714
opinions,0.2327433294787483
opponent,0.2169904706497715
oppose,0.1895639383898595
opposing,0.2568513458283595
or,0.2736132294384292
orchestrating,0.2568513458283595
order,0.241601550933767
ordure,0.2568513458283595
org,0.0990740389927639
organ,0.2321901301619822
organization,0.144542773161932
orientation,0.2568513458283595
originally,0.183201275900452
orlando,0.1895639383898595
orthodox,0.1895639383898595
other,0.2328941713600694
others,0.2136387499421813
otherwise,0.183201275900452
ought,0.2058359814656028
our,0.2370162946865395
ours,0.1680892027422045
ourselves,0.1639558267913485
out,0.2379763529576015
outline,0.2568513458283595
outside,0.2473890313631216
outta,0.2169904706497715
over,0.2042469262586857
overcome,0.2169904706497715
overpowering,0.2568513458283595
overwhelming,0.1969625834495916
own,0.3684189371640369
owned,0.1680892027422045
owners,0.1895639383898595
oxford,0.2568513458283595
p,0.0965737920136601
page,0.1734291953169253
painstakingly,0.2568513458283595
paint,0.2169904706497715
pair,0.1639558267913485
paki,0.2169904706497715
pakis,0.1726111339893763
pale,0.1776083799555033
palenka,0.2568513458283595
pant,0.2321901301619822
pantheon,0.2321901301619822
panties,0.2568513458283595
pantlegs,0.2568513458283595
pants,0.2533280560503682
paper,0.1788739464104434
parading,0.2568513458283595
paradise,0.2169904706497715
parasite,0.2568513458283595
parasites,0.2058359814656028
parent,0.2585953268122187
parents,0.3249602245987897
parked,0.2321901301619822
parody,0.2321901301619822
parolee,0.2568513458283595
part,0.1078006852693778
particularly,0.183201275900452
partitas,0.2321901301619822
partner,0.2058359814656028
parts,0.1601463219612969
party,0.2027836036173034
pass,0.2103538177986952
passacaglia,0.2568513458283595
passed,0.1601463219612969
passing,0.2058359814656028
passion,0.2321901301619822
passwords,0.2568513458283595
past,0.2177816137489685
pastoralists,0.2568513458283595
pathetic,0.183201275900452
patrol,0.2862469076091435
patterns,0.2744835717914193
patting,0.2568513458283595
pay,0.163746412247496
payments,0.2169904706497715
pc,0.1776083799555033
peanut,0.1969625834495916
peep,0.2568513458283595
peer,0.2321901301619822
pensacola,0.2568513458283595
people,0.3137145073493597
peoples,0.2275303924476837
perceive,0.2568513458283595
percent,0.1940716541226714
perfect,0.1776083799555033
performance,0.2321901301619822
perhaps,0.2116839128402971
permission,0.2321901301619822
permits,0.2568513458283595
perpetrators,0.2568513458283595
perry,0.2321901301619822
persecution,0.2169904706497715
person,0.2014950694636257
personal,0.144542773161932
personnel,0.2169904706497715
perspective,0.183201275900452
persuasive,0.2568513458283595
persucuted,0.2568513458283595
perverted,0.2169904706497715
perverts,0.2321901301619822
pest,0.2321901301619822
pet,0.1194576333080074
petition,0.183201275900452
phone,0.1228988836682373
photo,0.1305234688202224
pic,0.1639558267913485
pick,0.2062856528173668
pics,0.1940716541226714
picture,0.1647318370063677
pictures,0.1700093341611226
pies,0.2568513458283595
pig,0.183201275900452
pigs,0.1895639383898595
pills,0.2568513458283595
pimped,0.2568513458283595
pitched,0.2568513458283595
pits,0.2568513458283595
pittance,0.2568513458283595
pizza,0.1895639383898595
pl,0.2568513458283595
place,0.1761007782679416
places,0.1061933440795274
plague,0.2169904706497715
plain,0.183201275900452
plan,0.1194576333080074
planned,0.2169904706497715
plans,0.2003660267841636
plants,0.2169904706497715
plates,0.1969625834495916
play,0.1162215255212645
players,0.2327433294787483
playing,0.2406027109772387
ple,0.1102712191480814
please,0.1029955278778022
plenty,0.1726111339893763
plus,0.2700399499966148
pm,0.1165079373065148
pockets,0.2321901301619822
point,0.2192805551057584
pointed,0.1895639383898595
poison,0.183201275900452
poisoning,0.2058359814656028
pole,0.2321901301619822
poles,0.1601463219612969
polevik,0.2568513458283595
police,0.1825166229333505
policeand,0.2568513458283595
policy,0.183201275900452
polish,0.1502161660332812
polite,0.1776083799555033
political,0.1502161660332812
politics,0.1502161660332812
pollute,0.2321901301619822
polluting,0.2568513458283595
pool,0.1726111339893763
poor,0.1758306797106111
population,0.1162215255212645
porenut,0.2568513458283595
porewit,0.2568513458283595
portuguese,0.2169904706497715
position,0.1726111339893763
positions,0.2752098565410293
possession,0.1969625834495916
possibility,0.2321901301619822
possible,0.2116839128402971
post,0.0820108618240431
posted,0.0999929882092576
poster,0.1912003513913979
posters,0.1639558267913485
posts,0.1116997458867943
potchefstroom,0.2568513458283595
poverty,0.2321901301619822
power,0.2264532129326147
practically,0.2058359814656028
practice,0.1680892027422045
practices,0.2169904706497715
prague,0.2568513458283595
pray,0.1566111308302536
pre,0.1680892027422045
preach,0.2486959660241662
precisely,0.1895639383898595
prepared,0.2058359814656028
preposterous,0.2568513458283595
presence,0.2058359814656028
present,0.1370620869738341
preserving,0.2399996271192351
president,0.1473001945501802
press,0.1566111308302536
pressure,0.183201275900452
pretend,0.2169904706497715
pretending,0.1969625834495916
pretty,0.1645051156079328
prevail,0.2568513458283595
prevailed,0.2321901301619822
prevent,0.1969625834495916
pride,0.2038045983359479
primates,0.2568513458283595
prime,0.1566111308302536
primitive,0.1895639383898595
print,0.1566111308302536
prison,0.1419266238361546
privacy,0.2859669361779473
private,0.1884844786466818
pro,0.2027744551904379
probably,0.1157922392922623
problem,0.200850007082241
probz,0.2321901301619822
procedures,0.2568513458283595
process,0.2399996271192351
producing,0.2058359814656028
product,0.2169904706497715
production,0.2169904706497715
professor,0.1895639383898595
professors,0.2169904706497715
progeny,0.2568513458283595
programming,0.2169904706497715
progress,0.1776083799555033
progression,0.2568513458283595
progressive,0.2568513458283595
project,0.1473001945501802
promise,0.2058359814656028
promote,0.1347906920730557
pronounced,0.2568513458283595
proof,0.1726111339893763
propaganda,0.1982693504501086
propeller,0.2568513458283595
properly,0.1502161660332812
property,0.1639558267913485
prostitute,0.2568513458283595
prostitution,0.2058359814656028
protect,0.1940716541226714
protecting,0.2321901301619822
protest,0.2399996271192351
proud,0.2464740266108435
