word,man-npmi
went,0.2798019492543516
were,0.110390588635914
west,0.2859346151985566
wetm,0.36011354969971
weve,0.36011354969971
what,0.1730796907983768
whatever,0.2360356997457938
when,0.1999092768101535
whenever,0.2631817065597794
where,0.2665921086813997
which,0.1513678189684296
while,0.2559183846057588
whille,0.36011354969971
white,0.4228155381148455
whitegenocide,0.36011354969971
whites,0.1926575095204927
whitey,0.3290183305175235
who,0.2522384495064998
whole,0.199481385085433
whut,0.3372124111225044
why,0.1437581220156572
wielding,0.36011354969971
wif,0.3372124111225044
wiggers,0.3511461155140161
wild,0.2696441195203961
will,0.2300948209261543
winston,0.3372124111225044
wisdom,0.304298067154123
with,0.3416926642196279
within,0.3192942213870363
woman,0.3945554835061129
women,0.309006732257321
won,0.2814062261274951
wonder,0.2346485913868366
words,0.2250397394830015
wore,0.2973549974633953
work,0.2594567538776368
world,0.2013525558852028
would,0.1903608844031882
wrench,0.36011354969971
wrestling,0.304298067154123
wuz,0.36011354969971
www,0.2717714845501159
x202a,0.2435564474808778
x202c,0.2435564474808778
xx,0.3372124111225044
y,0.3380079036489193
year,0.2991610871456963
years,0.1835918388184204
yepiskoposyan,0.3372124111225044
yerevan,0.36011354969971
yes,0.1638031189977771
yesterday,0.26630272666862
yet,0.1919713409079038
yo,0.2771427067914289
york,0.2209473532597341
you,0.2377612309121577
young,0.3503706981845472
your,0.2327368407654514
yourself,0.198596799761629
youtube,0.314940238967841
zakeshia,0.36011354969971
zealot,0.36011354969971
zionist,0.2500355639865137
zuerich,0.36011354969971
