word,her-npmi
severely,0.3403033157512665
shakes,0.2933498404975982
shall,0.2050743480522944
shame,0.245551865070826
shaniqua,0.3172673163336049
shaving,0.3172673163336049
she,0.4778175898230653
sheer,0.2933498404975982
shes,0.3172673163336049
shoot,0.1980459529545264
shop,0.2195145574429774
shopping,0.2933498404975982
shot,0.2959066761683893
should,0.1908430964683945
show,0.2393436607688134
showed,0.279575300322966
shows,0.1602799804313825
sick,0.1797222467749297
sickens,0.3172673163336049
side,0.1636674394489462
sign,0.1938395353068745
simon,0.2933498404975982
sinister,0.2933498404975982
sink,0.2933498404975982
sister,0.3042054919084714
sisters,0.1829191563895051
site,0.168685600924976
sitting,0.1980459529545264
skank,0.3172673163336049
skin,0.250207545845944
skype,0.3172673163336049
slaping,0.3172673163336049
slapped,0.3172673163336049
slavic,0.1918564453192716
slaying,0.2933498404975982
slices,0.3172673163336049
slit,0.3172673163336049
slowly,0.2352132252962996
slur,0.3172673163336049
slut,0.2933498404975982
small,0.1931984793553444
smart,0.2229863196519829
smashed,0.2676957755738872
smile,0.2939785684705489
smiley,0.2933498404975982
smirking,0.3172673163336049
so,0.2172135406059457
solo,0.2785659300028224
some,0.2447729851730338
somebody,0.2229863196519829
someday,0.2933498404975982
somehow,0.2991884700700684
someone,0.1113788171579104
something,0.1044002858460218
son,0.3226235236498286
song,0.2151535145561331
soon,0.1908599347351314
sorry,0.2804433525402444
sounds,0.23285797524353
soundtrack,0.2785659300028224
southern,0.1959004263957067
spain,0.2590359782343009
sparkly,0.3172673163336049
speak,0.1560537390377948
specifically,0.2785659300028224
spelling,0.2785659300028224
spend,0.2132297838077323
spending,0.3259898032616966
spider,0.3172673163336049
spit,0.2676957755738872
spoke,0.2518068891920725
spread,0.1863170648879221
squeeze,0.3172673163336049
st,0.2096139776966211
stabbed,0.2676957755738872
stabs,0.3172673163336049
standing,0.2624710872651443
start,0.112869172196503
started,0.1625157901949896
statement,0.2401088624228536
station,0.2076492392768177
statistics,0.2229863196519829
steady,0.3172673163336049
stealing,0.2518068891920725
stepped,0.3172673163336049
steubenville,0.2785659300028224
steve,0.2939785684705489
sticks,0.2785659300028224
sticky,0.3172673163336049
still,0.1665899002615269
stir,0.2933498404975982
stl,0.3172673163336049
stood,0.2352132252962996
store,0.2498344674110956
stories,0.2498344674110956
stormed,0.2785659300028224
stormfront,0.1018043563146476
story,0.2570999883982474
straight,0.1980459529545264
strange,0.2076492392768177
straw,0.2933498404975982
street,0.254001484673012
streicher,0.2933498404975982
strength,0.2590359782343009
strike,0.2933498404975982
string,0.2785659300028224
strong,0.1980459529545264
student,0.2765549095037384
students,0.1570816242423745
stuff,0.2045678430348755
stupid,0.2699442720160224
submits,0.3172673163336049
substitute,0.2933498404975982
successful,0.2455838165117697
suced,0.3172673163336049
such,0.1226225068581927
suddenly,0.2676957755738872
sue,0.2785659300028224
suffering,0.3154516290787545
suited,0.2785659300028224
summers,0.3172673163336049
sun,0.2050743480522944
sunday,0.2307801668448255
support,0.1449516791641152
surprised,0.1980459529545264
survive,0.2307801668448255
surviving,0.2933498404975982
survivor,0.2590359782343009
suspect,0.2596733727529283
suspects,0.2886542506773114
suspended,0.2455838165117697
susq,0.3172673163336049
sweater,0.3172673163336049
sweden,0.1636674394489462
swedish,0.1959004263957067
sweet,0.3299954157945905
sweetie,0.3172673163336049
swinging,0.2933498404975982
sørensen,0.2518068891920725
t,0.2499058218246277
table,0.2267254718167879
tactic,0.3172673163336049
tainted,0.2933498404975982
take,0.1802964274758775
taken,0.2514394653254632
talent,0.2676957755738872
talk,0.1660766117465946
talkin,0.2933498404975982
talking,0.1625157901949896
talks,0.2455838165117697
tall,0.2162724336970454
tape,0.2267254718167879
targeted,0.2785659300028224
targets,0.2590359782343009
tatar,0.2676957755738872
taught,0.2103621108088606
taylor,0.2785659300028224
teach,0.2502023272634883
teacher,0.2036098445533565
teaching,0.2570259210843875
teen,0.2939785684705489
teenager,0.2676957755738872
teenagers,0.3000267765173718
teeth,0.309954781440232
tell,0.1300779670934884
telling,0.1899451319500906
tells,0.2654386050945823
temperament,0.3172673163336049
than,0.1956449068998041
thank,0.1133737069059642
thanks,0.1281288008006838
thanksgiving,0.2939785684705489
thankx,0.3172673163336049
that,0.2770160561111925
thats,0.1672697443381548
the,0.3060938797833475
theater,0.2785659300028224
thegirl,0.3172673163336049
their,0.1700738756925413
them,0.1946946051404327
themselves,0.1424736799017334
then,0.2806113933548574
there,0.1539000498317594
theres,0.2229863196519829
these,0.0611169996924003
they,0.1975002517387618
thin,0.2455838165117697
thing,0.2451211153761263
think,0.2031402211473919
this,0.2824114098116168
those,0.1195284478248052
thought,0.2373876487191068
thousands,0.1812971759177526
thread,0.09729403912972
threaten,0.2785659300028224
three,0.1724625802584892
threw,0.2455838165117697
throat,0.3000267765173718
throw,0.1959004263957067
thru,0.2590359782343009
thunderphoenix,0.3172673163336049
ti6vq3r26uyif8,0.3172673163336049
tied,0.2676957755738872
tiger,0.3403033157512665
til,0.2676957755738872
till,0.1980459529545264
time,0.251945541068708
times,0.1630807225866117
tiny,0.2590359782343009
tip,0.2267254718167879
tires,0.3172673163336049
tnb,0.2676957755738872
to,0.3192999623880746
today,0.1307415753894848
together,0.1829903687469961
told,0.3401988112902558
tom,0.2518068891920725
tomorrow,0.275626433906917
tone,0.3154516290787545
tonight,0.2455838165117697
too,0.1999996132332502
took,0.270006212082904
topics,0.2518068891920725
torah,0.3172673163336049
tortures,0.3172673163336049
totals,0.3172673163336049
touched,0.3172673163336049
towers,0.3172673163336049
town,0.173098180018062
township,0.2785659300028224
toys,0.2785659300028224
tragedy,0.2518068891920725
training,0.2307801668448255
traitor,0.3000267765173718
trapped,0.2933498404975982
trash,0.2050743480522944
treatment,0.3000267765173718
tree,0.2435377345517533
trespassing,0.2933498404975982
tries,0.3240715197376783
truely,0.3172673163336049
try,0.2433984557991645
trying,0.2129898294350052
tuesday,0.279575300322966
tuffet,0.3172673163336049
turned,0.2132297838077323
turning,0.2685996463334225
turns,0.279575300322966
tv,0.1748364724673413
tv3,0.2933498404975982
two,0.2427477902796778
tyep,0.3172673163336049
typical,0.2076492392768177
tyres,0.3172673163336049
u,0.1400940664637845
ucml,0.3172673163336049
unable,0.3172673163336049
under,0.1521149981770965
uneven,0.3172673163336049
unteachable,0.3172673163336049
until,0.1893503754561785
up,0.2130470667970571
update,0.2103621108088606
upstanding,0.3172673163336049
ur,0.2518068891920725
urban,0.2933498404975982
use,0.1138822262377766
used,0.2731215608235434
user,0.2307801668448255
using,0.2466501947137779
ute,0.3172673163336049
uvb,0.3172673163336049
v,0.2017402908430315
vague,0.3172673163336049
val,0.3172673163336049
values,0.2132297838077323
van,0.2195145574429774
ve,0.1904292346966932
vebtw,0.3172673163336049
very,0.2007969915718875
vet,0.2933498404975982
victim,0.2654386050945823
video,0.2411740547270102
videos,0.1570816242423745
violating,0.3172673163336049
voice,0.2352132252962996
votes,0.2590359782343009
vulnerable,0.3172673163336049
w,0.1959004263957067
wait,0.2017402908430315
waited,0.3259898032616966
walk,0.2267728886945938
walkway,0.3172673163336049
walt,0.2590359782343009
wandering,0.2785659300028224
wanna,0.2162724336970454
want,0.1934438913162864
warm,0.2229863196519829
was,0.3328351192281375
watch,0.2468744122432417
watched,0.2103621108088606
way,0.2194332024106831
we,0.2300316789766905
website,0.1752527038261407
wedding,0.2676957755738872
wednesday,0.3299954157945905
week,0.2162826598057951
weekend,0.2521191825483822
weeks,0.2026675077043881
welfare,0.2050743480522944
well,0.2126562738758243
went,0.2829597697416315
were,0.2306932147345473
wesley,0.3172673163336049
wet,0.3172673163336049
wgbph7gn,0.3172673163336049
what,0.1887423200975542
whatever,0.1881002564887215
whats,0.2267254718167879
when,0.2733792597582244
whenever,0.2162724336970454
where,0.2353605231009927
which,0.1005436278437333
while,0.2725231369167178
white,0.2852689252081899
whites,0.0485578498553355
whitey,0.2307801668448255
who,0.2473832666681558
whoever,0.2785659300028224
whole,0.1502409417951759
whose,0.2401088624228536
whut,0.2933498404975982
why,0.1441608593208176
wide,0.2132297838077323
wife,0.1812971759177526
wigger,0.2455838165117697
wiki,0.2352132252962996
wilhelm,0.2933498404975982
will,0.2473898573155227
william,0.1959004263957067
williams,0.2676957755738872
wind,0.2401088624228536
wish,0.2213037055629449
witch,0.3172673163336049
with,0.2866996986030043
without,0.1511704854038926
witness,0.2676957755738872
wn,0.1711184258607827
wo,0.1752527038261407
wolrd,0.3172673163336049
woman,0.3458634293314752
womans,0.3172673163336049
women,0.2063176438359176
won,0.2352132252962996
wonderful,0.2050743480522944
woods,0.3154516290787545
wore,0.2518068891920725
work,0.1708531757713546
worked,0.2352132252962996
world,0.1463919273960006
worldstarhiphop,0.3172673163336049
worm,0.3172673163336049
would,0.2239659819940241
wow,0.1899451319500906
wrench,0.3172673163336049
wretched,0.3172673163336049
write,0.2132297838077323
writes,0.3172673163336049
wrong,0.1581281258449573
wtov,0.3172673163336049
www,0.1911443493589754
x202a,0.1959004263957067
x202c,0.1959004263957067
y,0.2050743480522944
ya,0.2140010707823814
yard,0.2685996463334225
yeah,0.1521149981770965
year,0.2871623652838957
years,0.1848178377588102
yelling,0.2785659300028224
yep,0.2685996463334225
yesterday,0.2685996463334225
yet,0.1931984793553444
you,0.1495712009864474
young,0.2560686426039461
younger,0.2596733727529283
your,0.1329303084341942
yours,0.2352132252962996
youths,0.2933498404975982
youtube,0.1788200420581942
yr,0.2590359782343009
yuck,0.3172673163336049
yulunga,0.3172673163336049
zakeshia,0.3172673163336049
â,0.2933498404975982
