word,them-npmi
hospital,0.2005624124550455
hour,0.1868085659795297
hours,0.1776169405802866
house,0.1695554766926724
houses,0.195541370400731
houston,0.1713109289595973
how,0.2681349965021111
however,0.1342502180956238
htm,0.1750998477486215
html,0.103795274065041
http,0.1293956652736854
https,0.1035169080124499
huge,0.1793319051498856
human,0.1308248862716026
humans,0.1932153140495547
humor,0.2711594180574567
humpback,0.2674079942464537
hundred,0.2091169136339797
hunting,0.188676356928201
hurling,0.2674079942464537
hurt,0.2400129272352289
husband,0.1792105752169058
hyena,0.2674079942464537
hyperinflation,0.2674079942464537
i,0.34524769559463
iam,0.2278192372712629
id,0.1308248862716026
idea,0.1737835036561954
ideal,0.2167354933363622
ideology,0.2429186914831749
idiots,0.2235537227009271
ie,0.1531858688521825
if,0.3010054593243214
ignorant,0.1713109289595973
igor,0.2429186914831749
ike,0.2674079942464537
illegals,0.2429186914831749
illness,0.2711594180574567
im,0.2109522052083211
image,0.1531858688521825
imagine,0.1308248862716026
immigrants,0.1937879696759833
immigration,0.1743437149348438
important,0.1712581417377953
impossible,0.194237077216473
impression,0.194237077216473
in,0.324661767555273
inaction,0.2674079942464537
incident,0.2279666183343699
include,0.194237077216473
including,0.2168197154766784
incorporating,0.2674079942464537
incredibly,0.2674079942464537
indeed,0.1291903432492367
index,0.1507088746343415
india,0.2470929557068845
indians,0.2060900977442185
industry,0.2278192372712629
infected,0.2788034878037118
infested,0.2079166848164765
infiltrate,0.2674079942464537
info,0.1189405367794999
information,0.1604096507874893
informed,0.2167354933363622
infrastructure,0.2674079942464537
ing,0.1645122678572513
inherent,0.2429186914831749
inheritance,0.2674079942464537
innocent,0.1837073566841597
instead,0.2368847694478597
instill,0.2711594180574567
insurance,0.2674079942464537
intact,0.2674079942464537
integral,0.2674079942464537
intellect,0.2674079942464537
intellectual,0.2079166848164765
intelligence,0.2382928018548609
intelligent,0.1585321846689164
intend,0.2429186914831749
interest,0.2032376525510426
interlac,0.2674079942464537
intermixes,0.2674079942464537
international,0.1713109289595973
internet,0.2095944570081512
interogation,0.2674079942464537
interpret,0.2674079942464537
interracial,0.194237077216473
interrogation,0.2278192372712629
interview,0.194237077216473
interviewed,0.2167354933363622
interviews,0.2603230003531172
intimidae,0.2674079942464537
intimidation,0.2429186914831749
into,0.2503621319463084
introduce,0.2005624124550455
involves,0.2429186914831749
ira,0.2005624124550455
iraq,0.2278192372712629
ireland,0.1623998214309502
irish,0.1084621256090044
ironic,0.2278192372712629
irony,0.2167354933363622
irrelevant,0.2674079942464537
irving,0.1837073566841597
is,0.2876764227104776
islamic,0.1837073566841597
island,0.1614331362251914
isolate,0.2429186914831749
israel,0.1291903432492367
issue,0.2157970370915838
it,0.2984620587630782
italian,0.2005624124550455
its,0.2305931776401637
ive,0.2354657818705897
iz,0.2429186914831749
jackets,0.2429186914831749
jail,0.2440089066021117
jam,0.2674079942464537
japanese,0.1507088746343415
jeans,0.2278192372712629
jeremy,0.2278192372712629
jesus,0.2040648057475785
jew,0.2102651709118251
jewish,0.1830874868911375
jews,0.2725217612170642
jiving,0.2674079942464537
job,0.1523908402128339
jobs,0.1848373553730489
join,0.195754779121391
joking,0.2278192372712629
jones,0.194237077216473
judge,0.1342502180956238
july,0.1713109289595973
jump,0.2123425313131745
jumped,0.2279666183343699
jumps,0.2674079942464537
june,0.2005624124550455
jungle,0.194237077216473
junk,0.2079166848164765
just,0.2844621886089638
justify,0.2603230003531172
k,0.1398375168103196
kampf,0.2005624124550455
karate,0.2674079942464537
katz,0.2674079942464537
kazaa,0.2429186914831749
keenly,0.2674079942464537
keep,0.2292933038234582
kennerly,0.2674079942464537
kept,0.1792105752169058
kick,0.1483455310242797
kicked,0.194237077216473
kid,0.2319316939484533
kids,0.2626446510920857
kijiji,0.2674079942464537
kill,0.2587211431920102
killed,0.1642320132289373
killing,0.2430654440875204
kind,0.2125904790982104
kinda,0.2195180882474517
kindness,0.2674079942464537
king,0.1585321846689164
kkk,0.1792105752169058
klan,0.195541370400731
klansman,0.2429186914831749
klike,0.2674079942464537
knees,0.2167354933363622
knew,0.124561907649658
knife,0.1677945945116543
knights,0.1792105752169058
knock,0.2079166848164765
knocked,0.2235537227009271
knocking,0.2278192372712629
knocks,0.2674079942464537
know,0.2480528539685883
knowledge,0.1837073566841597
known,0.1614331362251914
knows,0.1683386104450079
ko,0.2167354933363622
kobo,0.2674079942464537
kosher,0.188676356928201
kyrgiz,0.2674079942464537
labled,0.2429186914831749
lack,0.1677945945116543
lacks,0.2429186914831749
lady,0.1418387299771502
laid,0.2079166848164765
land,0.1126278961788674
landed,0.2429186914831749
langauges,0.2429186914831749
language,0.1379092195809141
large,0.2586194010429901
larger,0.1792105752169058
last,0.1332152357222127
lasted,0.2278192372712629
late,0.2091559886652956
later,0.1886835333341024
latest,0.1645122678572513
laugh,0.2024708576126389
laughing,0.2123425313131745
law,0.1591916999777053
laws,0.2005624124550455
lay,0.188676356928201
lazy,0.1792105752169058
lead,0.1585321846689164
leaflets,0.188676356928201
learn,0.2295677665873682
learned,0.188676356928201
learning,0.1531858688521825
learns,0.2674079942464537
least,0.1838516622222611
leave,0.2325874704903803
leaving,0.1792105752169058
led,0.188676356928201
leeches,0.2674079942464537
left,0.1766192847379454
leftist,0.194237077216473
legal,0.1713109289595973
legalize,0.2674079942464537
less,0.1979552647046228
let,0.2596637460556839
lets,0.2159961631975066
letting,0.2470929557068845
level,0.195541370400731
levi,0.2674079942464537
lezginka,0.2674079942464537
liberal,0.2263278926805419
liberals,0.2146542524048344
libraries,0.2429186914831749
library,0.2079166848164765
lies,0.2488950520487926
life,0.2058304359237229
lift,0.2278192372712629
lifted,0.2429186914831749
light,0.1747275219844665
like,0.2587885176585444
likely,0.1460852810717058
limerick,0.2382928018548609
line,0.153469043245939
liners,0.2674079942464537
linked,0.2167354933363622
linking,0.2429186914831749
links,0.1614331362251914
liquor,0.2079166848164765
list,0.1727789171110973
listen,0.2159961631975066
literal,0.2711594180574567
literally,0.2123425313131745
little,0.2048754207048973
live,0.1504299566216242
livelihoods,0.2674079942464537
lives,0.1793319051498856
living,0.1823330666716114
livy,0.2674079942464537
ll,0.2187587889813604
lmwao,0.2674079942464537
load,0.2328408098808085
loaded,0.2278192372712629
loads,0.2382928018548609
loans,0.2167354933363622
local,0.109153662295802
locals,0.2005624124550455
location,0.194237077216473
locust,0.2674079942464537
logistics,0.2674079942464537
lol,0.1366041746923621
lone,0.2167354933363622
long,0.2093802615583488
longer,0.2189274858364683
look,0.2565308415426664
looked,0.1979552647046228
looking,0.1683850920812453
looks,0.2064847557738033
lords,0.2429186914831749
losers,0.2429186914831749
lot,0.204542838608772
lots,0.2154748325102498
lotsof,0.2674079942464537
loud,0.1792105752169058
love,0.2137725061512506
loved,0.1713109289595973
low,0.1614331362251914
lowlifes,0.2674079942464537
loyalists,0.2674079942464537
loyalty,0.2167354933363622
luck,0.1759553543756549
lucky,0.1792105752169058
lunch,0.2279666183343699
lunge,0.2674079942464537
lviv,0.2429186914831749
lying,0.1750998477486215
m,0.1795952741245219
m4,0.2674079942464537
made,0.1714019685730473
magazine,0.2167354933363622
magic,0.2167354933363622
mainly,0.2079166848164765
mainstream,0.1792105752169058
maintain,0.2167354933363622
majority,0.1868085659795297
make,0.2574611834446889
maker,0.2167354933363622
makes,0.2427270523991854
making,0.1951419092892694
male,0.1874778788480758
males,0.236829292997269
mall,0.1750998477486215
man,0.0512125915025599
managers,0.2674079942464537
mandatory,0.2167354933363622
maniacs,0.2674079942464537
manic,0.2674079942464537
manipulation,0.2674079942464537
manner,0.194237077216473
mans,0.2079166848164765
many,0.2758987030583992
mark,0.2195180882474517
marriage,0.1677945945116543
marxism,0.2429186914831749
marxist,0.1750998477486215
mary,0.194237077216473
mask,0.2278192372712629
mason,0.2674079942464537
mass,0.1439189966742015
massive,0.1585321846689164
master,0.2005624124550455
masters,0.2278192372712629
matched,0.2674079942464537
mate,0.223423917632545
mating,0.2167354933363622
matter,0.207229223168838
may,0.1896562799474561
maybe,0.2395053569567498
mckenzie,0.2674079942464537
me,0.2149670514993275
mean,0.1756873060094863
meaning,0.1585321846689164
means,0.1189405367794999
meant,0.1645122678572513
meat,0.188676356928201
media,0.208958924455153
medicene,0.2674079942464537
medicience,0.2674079942464537
mediterranean,0.2429186914831749
meet,0.1949544781445428
meeting,0.1713109289595973
mein,0.2005624124550455
melt,0.2603230003531172
member,0.1776169405802866
memberships,0.2674079942464537
memo,0.2429186914831749
men,0.210569038460621
mention,0.1888572611508342
mentioned,0.1792105752169058
mentioning,0.2429186914831749
mercury,0.2005624124550455
mercy,0.2079166848164765
message,0.0952461858688193
messy,0.2674079942464537
mestizos,0.2167354933363622
met,0.1888572611508342
methinks,0.2674079942464537
mex,0.2674079942464537
mexicans,0.2060900977442185
mexico,0.1713109289595973
middle,0.2091559886652956
midnight,0.2429186914831749
might,0.2319316939484533
mile,0.2235537227009271
militant,0.2278192372712629
military,0.1483455310242797
millions,0.2264656721962012
mimic,0.2674079942464537
mind,0.2120658663245356
minds,0.2283605825391105
minister,0.1460852810717058
minorities,0.1837073566841597
minority,0.1669353611531904
mins,0.2278192372712629
mint,0.2674079942464537
minus,0.285904281027363
miss,0.1507088746343415
mixed,0.1545681144547625
mixing,0.1291903432492367
mixture,0.2674079942464537
mob,0.194237077216473
model,0.1792105752169058
moderators,0.2167354933363622
modern,0.1557888176532048
mold,0.2429186914831749
moment,0.1398375168103196
monday,0.1750998477486215
money,0.1746096889318529
mongol,0.2278192372712629
mongrel,0.2005624124550455
monitor,0.2079166848164765
monkey,0.1713109289595973
monkeys,0.2091169136339797
month,0.1642320132289373
months,0.1712581417377953
monument,0.2429186914831749
moon,0.194237077216473
moonbats,0.2674079942464537
moral,0.2079166848164765
morale,0.2674079942464537
more,0.2648256143092987
morgan,0.2429186914831749
morons,0.2674079942464537
mosques,0.2674079942464537
most,0.2794835982453513
mostly,0.1743437149348438
mother,0.1766634326118569
mountain,0.1750998477486215
mouth,0.2157970370915838
move,0.1444262380340592
moved,0.1176198443663796
movement,0.1360484004602241
movie,0.1379092195809141
movies,0.1342502180956238
moving,0.1888572611508342
mtv,0.1837073566841597
much,0.2606617785432186
muck,0.2674079942464537
mudraces,0.2674079942464537
mugged,0.2429186914831749
mulatto,0.2278192372712629
mulattoe,0.2674079942464537
mulattos,0.2167354933363622
multiculti,0.2429186914831749
multicultural,0.194237077216473
multiculturalism,0.1585321846689164
multiply,0.2079166848164765
murder,0.1126278961788674
murdered,0.2005394586518299
muscles,0.2429186914831749
music,0.1746096889318529
muslim,0.1793319051498856
muslims,0.1507088746343415
must,0.1877836359378448
mutated,0.2674079942464537
my,0.2368070737676902
myself,0.109153662295802
n,0.2554017848072716
name,0.1859669763334862
named,0.2429186914831749
names,0.1614331362251914
nation,0.0943689401671484
national,0.120293305897439
nationalism,0.1439189966742015
nationalist,0.1501905034246287
nationalists,0.1260616043173855
nationality,0.2079166848164765
nations,0.1276035422689332
native,0.1483455310242797
natural,0.2005624124550455
naturally,0.1792105752169058
nature,0.1888572611508342
nazi,0.1557888176532048
nba,0.2429186914831749
ne,0.2167354933363622
near,0.2217292359228267
nearest,0.2717105525572725
necessary,0.2278192372712629
neck,0.194237077216473
need,0.236552342001505
needed,0.1677945945116543
needless,0.2674079942464537
needs,0.1483455310242797
negro,0.1397905075099346
negroes,0.2427232210075948
negros,0.1750998477486215
neichzche,0.2674079942464537
neighborhood,0.2091169136339797
neighborhoods,0.194237077216473
net,0.1308248862716026
never,0.2447025746322896
new,0.1361120209590649
newport,0.2429186914831749
news,0.1288861587538453
newspaper,0.1792105752169058
next,0.1689521643745601
nfl,0.2674079942464537
nice,0.0870076551574643
nick,0.2429186914831749
nigerian,0.194237077216473
niggah,0.2674079942464537
night,0.1417012217455604
nigs,0.2005624124550455
no,0.2518526362721706
non,0.2051061573918709
none,0.2354461260029455
nope,0.2167354933363622
nor,0.2032376525510426
nordic,0.1176198443663796
norfolk,0.2278192372712629
normal,0.1531858688521825
north,0.1276035422689332
northern,0.1398375168103196
nose,0.1713109289595973
not,0.3133005672088609
note,0.1379092195809141
nothing,0.2098489811467732
notice,0.1507088746343415
noticed,0.1614331362251914
notion,0.2429186914831749
notre,0.2429186914831749
now,0.2182786720757862
ns,0.1585321846689164
nuclear,0.1677945945116543
nugent,0.2674079942464537
number,0.1342502180956238
numbers,0.2740571181697496
nuts,0.2278192372712629
o___o,0.2674079942464537
obango,0.2674079942464537
obedient,0.2674079942464537
obsessed,0.2079166848164765
obvisously,0.2674079942464537
occur,0.2278192372712629
occurred,0.2278192372712629
of,0.3711910196376073
off,0.2485658134287336
offending,0.2278192372712629
offer,0.188676356928201
offers,0.1837073566841597
office,0.2235537227009271
officers,0.188676356928201
officials,0.194237077216473
offspring,0.2516931261034109
often,0.1439189966742015
oh,0.106949896304624
oje3egtgg9k,0.2674079942464537
ok,0.1924667521397108
okay,0.1792105752169058
old,0.1343548620245983
older,0.1837073566841597
olds,0.2278192372712629
on,0.3020586365183114
once,0.2174961617878103
one,0.26079412453014
ones,0.180744112942073
only,0.2430274128495363
onto,0.2157970370915838
onyl,0.2674079942464537
ooohhh,0.2674079942464537
open,0.1463165717238877
openly,0.2157970370915838
opinion,0.1614331362251914
opportunities,0.2278192372712629
or,0.2841279663086002
oranguz,0.2674079942464537
order,0.2040648057475785
ordered,0.2005624124550455
oreo,0.2674079942464537
org,0.1116252367848513
organised,0.2167354933363622
organization,0.1557888176532048
organize,0.2079166848164765
orientation,0.2674079942464537
originate,0.2674079942464537
other,0.2074382557111544
others,0.1472854130350511
otherwise,0.2382928018548609
ought,0.2167354933363622
our,0.2625079734793838
ours,0.1792105752169058
ourselfs,0.2429186914831749
out,0.3083901013625805
outcasts,0.2429186914831749
outside,0.124561907649658
over,0.2054882592050046
overeactcted,0.2674079942464537
overlooked,0.2278192372712629
owe,0.2674079942464537
own,0.2749927812304322
owner,0.1645122678572513
owners,0.2005624124550455
ownership,0.2429186914831749
p,0.1080411624543762
page,0.1126278961788674
painstakingly,0.2674079942464537
paint,0.2278192372712629
painted,0.2429186914831749
pair,0.2195180882474517
pakis,0.2279666183343699
pale,0.188676356928201
panic,0.2167354933363622
pants,0.194237077216473
paper,0.1909902528667323
papers,0.2005624124550455
parade,0.1677945945116543
parading,0.2674079942464537
parasite,0.2674079942464537
pardon,0.2429186914831749
parent,0.2235537227009271
parents,0.1701545775952653
part,0.1871720420338225
partially,0.2278192372712629
participating,0.2674079942464537
parts,0.1713109289595973
party,0.1048277256245284
pased,0.2674079942464537
pass,0.2380165342156367
past,0.2313486389927602
pathetic,0.2382928018548609
patriots,0.2005624124550455
pawns,0.2674079942464537
pay,0.1759553543756549
paying,0.2382928018548609
pc,0.188676356928201
peace,0.2079166848164765
peaceful,0.2005624124550455
pearl,0.2278192372712629
pedestal,0.285904281027363
pedophilia,0.2278192372712629
peep,0.2674079942464537
penalty,0.2079166848164765
penny,0.2278192372712629
people,0.2900667266529962
peppahmintz,0.2674079942464537
perceive,0.2674079942464537
performing,0.2711594180574567
perhaps,0.2040648057475785
permission,0.2429186914831749
perse,0.2674079942464537
person,0.2350029489007324
personal,0.1557888176532048
personalities,0.2674079942464537
perspective,0.194237077216473
pertains,0.2674079942464537
perverts,0.2429186914831749
phone,0.2586194010429901
photo,0.1418387299771502
photocopies,0.2674079942464537
photos,0.195541370400731
phrases,0.2278192372712629
pic,0.1750998477486215
pick,0.2189274858364683
picked,0.188676356928201
pics,0.2060900977442185
picture,0.2295677665873682
pictures,0.2038603450113685
piece,0.2283605825391105
pieces,0.2079166848164765
pierce,0.1460852810717058
piers,0.2674079942464537
pig,0.194237077216473
piled,0.2674079942464537
piss,0.2005624124550455
pit,0.2429186914831749
pitch,0.2278192372712629
pitched,0.2674079942464537
pizza,0.2005624124550455
place,0.158992564014979
places,0.1176198443663796
plain,0.194237077216473
plan,0.1759553543756549
planet,0.1743437149348438
plans,0.1677945945116543
play,0.2009230942926052
played,0.188676356928201
players,0.2005624124550455
playing,0.2168197154766784
ple,0.1216798617369207
please,0.1824879504265545
pleased,0.2429186914831749
plop,0.2674079942464537
pluirin,0.2674079942464537
plus,0.2417341078163635
png,0.2278192372712629
poachers,0.2674079942464537
poche,0.2674079942464537
pockets,0.2429186914831749
point,0.1692817348407056
pointed,0.2005624124550455
poles,0.1713109289595973
police,0.1582540160420398
policy,0.194237077216473
polite,0.188676356928201
political,0.1614331362251914
politicans,0.2674079942464537
politicians,0.2167354933363622
polluting,0.2674079942464537
pool,0.1837073566841597
poop,0.2429186914831749
poor,0.1604096507874893
poportion,0.2674079942464537
popped,0.2079166848164765
popular,0.2005624124550455
population,0.1276035422689332
ports,0.2674079942464537
positions,0.2167354933363622
possible,0.1759553543756549
post,0.1888522419523268
posted,0.1851422160508103
poster,0.1585321846689164
posters,0.1750998477486215
power,0.1150684813880423
powered,0.2278192372712629
practice,0.1792105752169058
prayers,0.2278192372712629
pre,0.1792105752169058
preach,0.2167354933363622
preachers,0.2674079942464537
prefer,0.233841331670319
preparing,0.2674079942464537
presence,0.2167354933363622
present,0.1483455310242797
preserve,0.1677945945116543
press,0.1677945945116543
pressure,0.194237077216473
pretty,0.1949544781445428
prevail,0.2674079942464537
prevent,0.2079166848164765
prices,0.2603230003531172
pride,0.1513326741409468
primates,0.2674079942464537
prime,0.1677945945116543
print,0.2123425313131745
printed,0.2429186914831749
printer,0.2674079942464537
prison,0.1531858688521825
private,0.1557888176532048
pro,0.1951419092892694
probably,0.2214672759704282
problem,0.1838516622222611
problems,0.1727789171110973
probz,0.2429186914831749
process,0.2516931261034109
processes,0.2674079942464537
producing,0.2167354933363622
professionally,0.2674079942464537
profiecent,0.2674079942464537
program,0.1750998477486215
programing,0.2674079942464537
progressing,0.2429186914831749
project,0.1585321846689164
promote,0.1909902528667323
proncipal,0.2674079942464537
prone,0.2429186914831749
pronounced,0.2674079942464537
proof,0.1837073566841597
propaganda,0.1379092195809141
proper,0.194237077216473
properly,0.2060900977442185
property,0.1750998477486215
proscribed,0.2429186914831749
protect,0.1614331362251914
protection,0.2278192372712629
protesting,0.2005624124550455
proud,0.1766634326118569
prove,0.1792105752169058
proved,0.2167354933363622
provoke,0.2674079942464537
proximity,0.2674079942464537
psychos,0.2674079942464537
pub,0.2079166848164765
public,0.1985216211502666
pudgy,0.2674079942464537
pull,0.2235537227009271
pulls,0.2167354933363622
pumpkins,0.2674079942464537
punch,0.194237077216473
punet,0.2278192372712629
punished,0.2429186914831749
punishing,0.2674079942464537
punks,0.2167354933363622
pure,0.2195180882474517
purpose,0.1750998477486215
push,0.2554252378474554
pushed,0.2470929557068845
pushing,0.2603230003531172
put,0.2840248813051684
putting,0.2060900977442185
q,0.1837073566841597
quality,0.2005624124550455
quantities,0.2674079942464537
quantity,0.2674079942464537
queens78322,0.2674079942464537
questions,0.1677945945116543
quit,0.1837073566841597
quite,0.2173721965768135
rabid,0.285904281027363
race,0.2256195985276435
races,0.1163296475506287
racial,0.1017840997461397
racially,0.1677945945116543
racism,0.1979787429842271
racist,0.1241576849698925
radioactive,0.2278192372712629
radius,0.2674079942464537
raise,0.1677945945116543
ramifications,0.2429186914831749
ranger,0.2429186914831749
ranks,0.2278192372712629
ranting,0.2429186914831749
rape,0.223423917632545
raped,0.1837073566841597
rapes,0.1792105752169058
rapidly,0.2674079942464537
rappers,0.2429186914831749
rarely,0.2602305080288914
rather,0.230049275424228
ravaged,0.2429186914831749
re,0.2038174368072941
read,0.230036950205414
reading,0.1759553543756549
ready,0.2258315151570424
real,0.2516026714998072
reality,0.195541370400731
realize,0.2283605825391105
really,0.1490710303789134
reason,0.2388924042259032
reasons,0.1645122678572513
rebel,0.194237077216473
recently,0.1460852810717058
recieve,0.2429186914831749
recognition,0.2429186914831749
recognize,0.2674079942464537
recon,0.2674079942464537
record,0.1750998477486215
recut,0.2674079942464537
red,0.1616547808228981
reds,0.2079166848164765
reduce,0.2429186914831749
refer,0.2711594180574567
refugee,0.2079166848164765
refused,0.194237077216473
register,0.2167354933363622
regular,0.2005624124550455
regulation,0.2674079942464537
reimbursement,0.2674079942464537
reject,0.2674079942464537
rejected,0.2429186914831749
relate,0.2278192372712629
relations,0.2429186914831749
relatives,0.3077460437010755
release,0.2079166848164765
religion,0.1645122678572513
reluctant,0.2674079942464537
remember,0.2295677665873682
remind,0.2382928018548609
remoteness,0.2674079942464537
remove,0.2235537227009271
removing,0.2429186914831749
rents,0.2674079942464537
repeating,0.2674079942464537
replace,0.2872987312672841
reply,0.1557888176532048
report,0.1669353611531904
reported,0.1531858688521825
reporting,0.2167354933363622
representing,0.2429186914831749
requires,0.2429186914831749
reserve,0.2429186914831749
reserves,0.2674079942464537
residents,0.2167354933363622
resistance,0.194237077216473
respect,0.2281455371690192
response,0.2079166848164765
responses,0.2079166848164765
responsibility,0.2079166848164765
rest,0.1874778788480758
retained,0.2674079942464537
rich,0.2279666183343699
rid,0.1792105752169058
rides,0.2278192372712629
rifles,0.2167354933363622
right,0.2299887192504502
rights,0.1677945945116543
ripped,0.2278192372712629
risk,0.2328408098808085
river,0.2005394586518299
road,0.1557888176532048
roars,0.2674079942464537
rob,0.2603230003531172
rock,0.1507088746343415
role,0.2235537227009271
roll,0.2005624124550455
rolls,0.2429186914831749
roma,0.2674079942464537
roman,0.194237077216473
romanian,0.2516931261034109
romans,0.2079166848164765
romney,0.2674079942464537
rotten,0.2429186914831749
rough,0.2079166848164765
round,0.2232586317117365
roundabout,0.2674079942464537
rounds,0.2328408098808085
routine,0.2429186914831749
rubber,0.2674079942464537
rude,0.2278192372712629
rudimentary,0.2674079942464537
rule,0.2060900977442185
rules,0.2091169136339797
run,0.1728547047655811
running,0.2009230942926052
rural,0.2079166848164765
russia,0.1418387299771502
russian,0.1418387299771502
russians,0.1645122678572513
s,0.2267638265772814
sa,0.1677945945116543
sad,0.1579996884960493
sadly,0.2470929557068845
safe,0.195541370400731
safety,0.2005624124550455
said,0.1649099337582416
sailors,0.2429186914831749
sake,0.1750998477486215
salute,0.2005624124550455
same,0.2259850895762845
sand,0.285904281027363
sandra,0.2429186914831749
sandwich,0.2674079942464537
sapiens,0.2429186914831749
savage,0.1792105752169058
savages,0.2434218105321307
save,0.2464526209629124
saw,0.1550284950764896
say,0.2093261031338089
saying,0.15683246098245
says,0.1830874868911375
scale,0.1677945945116543
scanned,0.2674079942464537
scans,0.2674079942464537
scared,0.2005624124550455
scatter,0.2674079942464537
scene,0.1360484004602241
school,0.252767182495849
schooling,0.2235537227009271
schools,0.2131736784632379
science,0.1837073566841597
sciences,0.2278192372712629
scientists,0.2429186914831749
scottish,0.1837073566841597
screaming,0.2382928018548609
screeching,0.2429186914831749
screen,0.2235537227009271
sculpture,0.2674079942464537
scum,0.2133446970258469
sea,0.2279666183343699
sealed,0.2674079942464537
search,0.1291903432492367
second,0.1829376249420317
secondary,0.2674079942464537
secs,0.2429186914831749
section,0.124561907649658
secure,0.2005624124550455
security,0.1379092195809141
see,0.2457187828045301
seeing,0.1909902528667323
seek,0.1837073566841597
seem,0.2091559886652956
seems,0.2248695665215903
seen,0.230036950205414
sees,0.2674079942464537
seizures,0.2674079942464537
self,0.205707996344899
sell,0.1557888176532048
selling,0.2005624124550455
selves,0.285904281027363
send,0.2264650218041047
sending,0.194237077216473
sends,0.2429186914831749
sense,0.1585321846689164
senses,0.2429186914831749
sent,0.2108162521848032
serbs,0.2328408098808085
serious,0.2123425313131745
service,0.233841331670319
set,0.1655671007347175
setting,0.194237077216473
seuss,0.2674079942464537
sex,0.2091169136339797
sexual,0.1585321846689164
sexuality,0.2429186914831749
sf,0.1556889390331076
sfi,0.2674079942464537
shake,0.2167354933363622
shall,0.1531858688521825
shame,0.1888572611508342
she,0.1382486207135411
sheety,0.2674079942464537
shes,0.2674079942464537
shipping,0.2167354933363622
shirts,0.2005624124550455
shoa,0.2674079942464537
shock,0.2278192372712629
shoes,0.2005624124550455
shools,0.2674079942464537
shop,0.2123425313131745
shortage,0.2429186914831749
shot,0.1655671007347175
should,0.278897349790988
shoulder,0.2079166848164765
shouting,0.2429186914831749
shoving,0.2674079942464537
show,0.2137312998984945
showed,0.2235537227009271
showing,0.1811040540869542
shows,0.153469043245939
shrine,0.2674079942464537
shut,0.1837073566841597
shutting,0.2674079942464537
sick,0.1276035422689332
sickens,0.2674079942464537
side,0.1851422160508103
sig,0.2079166848164765
sign,0.1868085659795297
signature,0.2167354933363622
silos,0.2674079942464537
silver,0.2278192372712629
similar,0.1360484004602241
simple,0.2417341078163635
simply,0.1379092195809141
sin,0.2005624124550455
since,0.2211725344971663
single,0.2120658663245356
sink,0.285904281027363
sit,0.2463919964989758
site,0.1610722215690268
sites,0.1792105752169058
situation,0.1531858688521825
situations,0.2079166848164765
six,0.1557888176532048
skills,0.2123425313131745
skin,0.2039084941746741
skinny,0.2079166848164765
skipping,0.2674079942464537
slang,0.2079166848164765
slaughtering,0.2674079942464537
slav,0.2167354933363622
slavic,0.1848373553730489
slavs,0.1713109289595973
sleep,0.2444910844868811
slight,0.2005624124550455
slither,0.2674079942464537
slobber,0.2674079942464537
slobbering,0.2674079942464537
slow,0.194237077216473
small,0.2023181830348505
smaller,0.188676356928201
smart,0.2434218105321307
smash,0.2429186914831749
smashing,0.2429186914831749
smell,0.2278192372712629
sneakers,0.2674079942464537
sneaking,0.2674079942464537
so,0.2910069483174536
soccer,0.1713109289595973
social,0.2430654440875204
society,0.1743437149348438
soft,0.2005624124550455
sold,0.188676356928201
soldiers,0.233841331670319
some,0.2633686451770408
somebody,0.2157970370915838
someone,0.2286217030016523
something,0.1268389472107043
sometimes,0.1994187395380304
somewhere,0.1460852810717058
son,0.1176198443663796
song,0.1126278961788674
soon,0.2469974848030612
sorry,0.1492733723074087
sort,0.2091559886652956
sotries,0.2674079942464537
soul,0.1531858688521825
sound,0.1176198443663796
sounding,0.2674079942464537
south,0.1357958728976871
space,0.1507088746343415
spartacus,0.2674079942464537
spat,0.2674079942464537
speak,0.1986600481803618
speaking,0.2005394586518299
specials,0.2674079942464537
speech,0.1614331362251914
speed,0.1585321846689164
spend,0.1614331362251914
speny,0.2674079942464537
spewing,0.2429186914831749
spite,0.2674079942464537
spitting,0.2278192372712629
spoken,0.188676356928201
sport,0.188676356928201
sports,0.2217251001298106
spot,0.1792105752169058
spots,0.2278192372712629
spread,0.1793319051498856
square1,0.2278192372712629
stale,0.2674079942464537
stalk,0.2674079942464537
stamps,0.2278192372712629
stand,0.1886835333341024
standards,0.2005624124550455
standing,0.1614331362251914
stare,0.2857234844841136
staring,0.2872987312672841
start,0.211276560142791
started,0.184010006376948
starting,0.236829292997269
starts,0.1979787429842271
starve,0.2167354933363622
starving,0.2603230003531172
state,0.2080859043194014
states,0.1792105752169058
station,0.1557888176532048
stats,0.2167354933363622
stay,0.2185146660892373
stds,0.2429186914831749
steal,0.265603801428601
stealing,0.2005624124550455
steam,0.2278192372712629
step,0.2157970370915838
stick,0.1848373553730489
sticking,0.2382928018548609
still,0.2137309407643303
stink,0.2429186914831749
stinky,0.2429186914831749
stock,0.1507088746343415
stocked,0.2674079942464537
stood,0.2279666183343699
stop,0.2550941863608866
store,0.1932153140495547
stores,0.2195180882474517
stories,0.1483455310242797
stormed,0.2278192372712629
stormfront,0.0954731457299474
story,0.079085193758615
straight,0.2189274858364683
strange,0.1557888176532048
strategical,0.2674079942464537
strategy,0.188676356928201
strawman,0.2674079942464537
street,0.2313486389927602
streets,0.2258315151570424
strike,0.2429186914831749
striker,0.2674079942464537
strong,0.1460852810717058
struggle,0.2005624124550455
struggling,0.2674079942464537
student,0.1439189966742015
students,0.1786671885577309
stuff,0.1472854130350511
stupid,0.2188822051311595
style,0.1645122678572513
